SOURCELONG:Gozzilioni Pathfinder PRD	SOURCESHORT:PRD	SOURCEWEB:http://paizo.com/pathfinderRPG/prd/	SOURCEDATE:2013-01									
Glue Paper (1 sq. ft.)	TYPE:Goods.General.Consumable	COST:0.1	WT:0	SOURCEPAGE:PRD	SPROP:This 1-foot-square piece of paper is coated on one side with a weak glue or sticky material such as tree sap or even honey. It is stored folded in half. If you apply glue paper to a window before you break it, the broken pieces stick to the glue rather than noisily falling to the ground. Glue paper is good for a single use.							
Grappling Hook (Mithral)	TYPE:Goods.General	COST:1001	WT:2	SOURCEPAGE:PRD	SPROP:Throwing a grappling hook requires a ranged attack roll, treating the hook as a thrown weapon with a range increment of 10 feet. Objects with ample places to catch the hook have an AC of 5.	EQMOD:MITHRAL_ITEM						
Hammock	TYPE:Goods.General	COST:0.1	WT:3	SOURCEPAGE:PRD	SPROP:This blanket or net is attached to strong ropes, allowing you to hang it from a heavy branch or two trees and sleep above the ground. Climbing into or out of a hammock is a full-round action. A successful DC 5 Dexterity check reduces this to a move action.							
Harrow Deck	TYPE:Goods.General	COST:100	WT:0	SOURCEPAGE:PRD	SPROP:This is a traditional fortune-telling deck of cards used by soothsayers and seers. Some harrow decks are elaborately illustrated, but most are parchment or paper cards with hand-painted images. Harrow decks are often handed down through generations and treated with utmost care by their users as a result.							
Spike (Iron)	TYPE:Goods.General	COST:0.05	WT:1	SOURCEPAGE:PRD	SPROP:This foot-long iron spike is used to keep doors open or closed and to secure ropes for climbing. Hearing a spike being hammered in requires a DC 5 Perception check.							
Vial (Iron)	TYPE:Goods.Container.General.Vial	COST:0.1	WT:1	SOURCEPAGE:PRD	SPROP:This metal potion bottle has hardness 5, 3 hit points, and a break DC of 14.	CONTAINS:1|Liquid=1|SpellComponent=1|Poison=1|Potion=1						
Magnet	TYPE:Goods.General	COST:0.5	WT:0.5	SOURCEPAGE:PRD	SPROP:Handheld magnets are relatively weak and are mainly used to detect or pull iron, mithral, or adamantine at a short range. They are not powerful enough to tug metal over significant distances or aid in disarming creatures wielding metal weapons. This hand-sized horseshoe magnet can lift up to a 3-pound iron weight.							
Manacles (Mithral/Small)	TYPE:Goods.General.Masterwork.Weapon.Melee.Exotic.Standard.Bludgeoning.Manacles	PROFICIENCY:WEAPON|Manacles	WIELD:OneHanded	SIZE:S	DAMAGE:1d6	CRITRANGE:1	CRITMULT:x2	EQMOD:MITHRAL_ITEM	COST:1000	WT:2	SOURCEPAGE:PRD	
Manacles (Mithral/Medium)	TYPE:Goods.General.Masterwork.Weapon.Melee.Exotic.Standard.Bludgeoning.Manacles	PROFICIENCY:WEAPON|Manacles	WIELD:OneHanded	SIZE:M	DAMAGE:1d8	CRITRANGE:1	CRITMULT:x2	EQMOD:MITHRAL_ITEM	COST:1000	WT:2	SOURCEPAGE:PRD	
Manacles (Mithral/Large)	TYPE:Goods.General.Masterwork.Weapon.Melee.Exotic.Standard.Bludgeoning.Manacles	PROFICIENCY:WEAPON|Manacles	WIELD:OneHanded	SIZE:L	DAMAGE:2d6	CRITRANGE:1	CRITMULT:x2	EQMOD:MITHRAL_ITEM	COST:10000	WT:8	SOURCEPAGE:PRD	
Manacles (Mithral/Huge)	TYPE:Goods.General.Masterwork.Weapon.Melee.Exotic.Standard.Bludgeoning.Manacles	PROFICIENCY:WEAPON|Manacles	WIELD:OneHanded	SIZE:H	DAMAGE:2d8	CRITRANGE:1	CRITMULT:x2	EQMOD:MITHRAL_ITEM	COST:10000	WT:32	SOURCEPAGE:PRD	
Marbles	TYPE:Goods.General	COST:0.1	WT:2	SOURCEPAGE:PRD	SPROP:Marbles can be used to slow opponents. One 2-pound bag of marbles covers an area 5 feet square. A creature entering a square with marbles scattered on it must succeed at a DC 10 Reflex save or fall prone (the creature's stability bonus to trip applies to this save). Any creature moving at half speed or slower can pick its way through a square of marbles with no trouble.							
Mock Armor	TYPE:Goods.General	COST:90	WT:10	SOURCEPAGE:PRD	SPROP:When an arcane caster needs a disguise, she might don a suit of mock armor. Made from leather or thin wood such as balsa or bamboo and painted to look like metal, a suit of mock armor passes as full plate under all but the closest scrutiny. A character inspecting someone in mock armor must succeed at a DC 20 Perception check to identify it as fake. Mock armor gives you no Armor Class bonus, doesn't affect your maximum Dexterity bonus, and has no armor check penalty, arcane spell failure chance, or speed reduction. It cannot be given magical armor abilities, whether enhancement bonuses or properties like fortification or ghost touch. When wearing mock armor, you gain a +4 circumstance bonus on Bluff checks to conceal your identity or allegiance as a spellcaster (for example, in cities where arcane spellcasting is illegal). The Craft (carpentry) or Craft (leather) DC to create mock armor is 25.							
Mug (Clay)	TYPE:Goods.General.Container	COST:0.02	WT:1	SOURCEPAGE:PRD	SPROP:Whether it is a simple pottery cup or an elaborate drinking stein with a handle and decorative lid that flips up, this cup may be used to hold any sort of beverage. Tankards are commonly made out of clay or tin.	CONTAINS:1|Liquid=1						
Pitcher (Clay)	TYPE:Goods.General.Container	COST:0.02	WT:0.5	SOURCEPAGE:PRD	SPROP:This basic clay pitcher has a handle and an open top with a groove for easy pouring. It holds 1/2 gallon of liquid. The listed weight is for a pitcher filled with water, wine, or ale; empty, it weighs about 1/2 pound.	CONTAINS:4|Liquid=1						
Bridge (Portable)	TYPE:Goods.General	COST:200	WT:60	SOURCEPAGE:PRD	SPROP:When staked down with eight pitons (four on each side of the gap), this rope and slat bridge can support up to 1,500 pounds and span a 30-foot gap. It rolls up into a parcel that can be carried slung over the back or by a pack animal. Convincing an animal to cross a portable bridge requires the come or heel trick. 							
Pot (Mithral)	TYPE:Goods.General.Container	COST:1001	WT:2	SOURCEPAGE:PRD	SPROP:This 8-inch-diameter iron pot is sturdy and has feet, a lid, and a rounded handle. It can hold enough stew to feed one hungry human for one meal. A mithral pot is lighter and food rarely sticks to it.	CONTAINS:UNLIM|Any	EQMOD:MITHRAL_ITEM					
Prosthetic (Arm)	TYPE:Goods.General.Container	COST:10	WT:3	SOURCEPAGE:PRD	SPROP:People who lose hands, arms, legs, or feet in combat sometimes replace them with prosthetics: realistic simulations of their missing limbs. Usually carved of wood and painted to match the wearer's skin tone, these items have limited functionality, allowing a legless person to walk at half speed, or enabling an armless person to hold a shield in a fixed position, but little more. Clever individuals have been known to create small compartments in their prosthetics, just large enough to hold very small objects. A prosthetic hand or foot can hold an item with negligible weight, while a prosthetic limb can hold up to 1 or 2 pounds.	CONTAINS:UNLIM|Any						
Prosthetic (Foot)	TYPE:Goods.General.Container	COST:1	WT:2	SOURCEPAGE:PRD	SPROP:People who lose hands, arms, legs, or feet in combat sometimes replace them with prosthetics: realistic simulations of their missing limbs. Usually carved of wood and painted to match the wearer's skin tone, these items have limited functionality, allowing a legless person to walk at half speed, or enabling an armless person to hold a shield in a fixed position, but little more. Clever individuals have been known to create small compartments in their prosthetics, just large enough to hold very small objects. A prosthetic hand or foot can hold an item with negligible weight, while a prosthetic limb can hold up to 1 or 2 pounds.	CONTAINS:UNLIM|Any						
Prosthetic (Hand)	TYPE:Goods.General.Container	COST:1	WT:1	SOURCEPAGE:PRD	SPROP:People who lose hands, arms, legs, or feet in combat sometimes replace them with prosthetics: realistic simulations of their missing limbs. Usually carved of wood and painted to match the wearer's skin tone, these items have limited functionality, allowing a legless person to walk at half speed, or enabling an armless person to hold a shield in a fixed position, but little more. Clever individuals have been known to create small compartments in their prosthetics, just large enough to hold very small objects. A prosthetic hand or foot can hold an item with negligible weight, while a prosthetic limb can hold up to 1 or 2 pounds.	CONTAINS:UNLIM|Any						
Prosthetic (Leg)	TYPE:Goods.General.Container	COST:20	WT:6	SOURCEPAGE:PRD	SPROP:People who lose hands, arms, legs, or feet in combat sometimes replace them with prosthetics: realistic simulations of their missing limbs. Usually carved of wood and painted to match the wearer's skin tone, these items have limited functionality, allowing a legless person to walk at half speed, or enabling an armless person to hold a shield in a fixed position, but little more. Clever individuals have been known to create small compartments in their prosthetics, just large enough to hold very small objects. A prosthetic hand or foot can hold an item with negligible weight, while a prosthetic limb can hold up to 1 or 2 pounds.	CONTAINS:UNLIM|Any						
Pyrography Kit	TYPE:Goods.General	COST:1	WT:2	SOURCEPAGE:PRD	SPROP:Also called a 'woodburning kit', this set of metal needles, styluses, and brands is used to draw on leather or wood by burning it. Using the kit requires a fire source; the needle or stylus is heated in the fire and held in a thick leather handle, then used like a pen.							
Paper (Rice/Sheet)	TYPE:Goods.General.Writing.Documents	COST:0.5	WT:0	SOURCEPAGE:PRD	SPROP:This sheet of paper is made of rice, straw, or tree bark. It has hardness 0, 1 hit point, and a break DC of 2.							
Box (Scroll)	TYPE:Goods.General.Container	COST:5	WT:1	SOURCEPAGE:PRD	SPROP:This wooden box easily holds 10 scrolls and has small clips or bookmarks for easier indexing. Retrieving a scroll from a held scroll box is a move action. A scroll box has hardness 5, 5 hit points, a break DC of 20. A scroll box is water-tight.	CONTAINS:UNLIM|Total=10|Paper=10|Documents=10|Scroll=10						
Sentry Mannequin	TYPE:Goods.General	COST:30	WT:35	SOURCEPAGE:PRD	SPROP:After 5 minutes of assembly and coverage with the included loose hood and baggy clothing, this wooden frame looks like a vigilant humanoid figure. Creatures more than 30 feet distant from it must succeed at a DC 10 Perception check in order to realize it is not someone standing watch.							
Shovel (Common)	TYPE:Goods.General	COST:2	WT:8	SOURCEPAGE:PRD	SPROP:This tool lets you dig a pit at a rate of 2 cubic feet per minute. If a shovel is used in combat, treat it as a one-handed improvised weapon that deals bludgeoning damage equal to that of a club of its size. A folding shovel is a full-sized shovel with a sturdy sectional handle that folds into pieces no longer than the shovel blade, allowing it to fit in a smaller space such as a backpack. Converting the shovel from its folded state to usable (or vice versa) is 2 full-round actions.							
Shovel (Folding)	TYPE:Goods.General	COST:12	WT:12	SOURCEPAGE:PRD	SPROP:This tool lets you dig a pit at a rate of 2 cubic feet per minute. If a shovel is used in combat, treat it as a one-handed improvised weapon that deals bludgeoning damage equal to that of a club of its size. A folding shovel is a full-sized shovel with a sturdy sectional handle that folds into pieces no longer than the shovel blade, allowing it to fit in a smaller space such as a backpack. Converting the shovel from its folded state to usable (or vice versa) is 2 full-round actions.							
Signal Horn	TYPE:Goods.General	COST:1	WT:2	SOURCEPAGE:PRD	SPROP:Sounding a horn requires a DC 10 Perform (wind instruments) check and can convey concepts such as 'Attack!', 'Help!', 'Advance!', 'Retreat!', 'Fire!', and 'Alarm!' The report of a signal horn can be clearly heard (Perception DC 0) up to a half-mile distant. For each quarter-mile beyond, Perception checks to hear the horn take a -1 penalty.							
Skillet (Common)	TYPE:Goods.Container.General	COST:0.8	WT:4	SOURCEPAGE:PRD	SPROP:This 8-inch-diameter skillet has a long handle and feet so you can rest it on a fire or hot coals. Adventurers prefer models with a hinged handle that folds over the top of the skillet for easier storage and transport.	CONTAINS:1|Liquid=1						
Skillet (Mithral)	TYPE:Goods.Container.General	COST:1001	WT:2	SOURCEPAGE:PRD	SPROP:This 8-inch-diameter skillet has a long handle and feet so you can rest it on a fire or hot coals. Adventurers prefer models with a hinged handle that folds over the top of the skillet for easier storage and transport.	CONTAINS:1|Liquid=1	EQMOD:MITHRAL_ITEM					
Snorkel (Common)	TYPE:Goods.General	COST:0.5	WT:0	SOURCEPAGE:PRD	SPROP:This waterproof wooden tube has a curved end with a mouthpiece. When you hold the mouthpiece in your mouth, the tube extends past your face and toward the back of your head, allowing you to breathe indefinitely when swimming facedown or barely submerged. If you submerge the tip of the snorkel, it floods with water and can't be used to breathe until you clear the water from it (requiring a move action and full access to air). A typical snorkel's length is about 15 inches; any shorter than this and it tends to fill with water when you swim, but any longer and you're not moving enough fresh air through the snorkel to be effective.							
Snorkel (Masterwork)	TYPE:Goods.General.Masterwork	COST:0.5	WT:0	SOURCEPAGE:PRD	SPROP:This waterproof wooden tube has a curved end with a mouthpiece. When you hold the mouthpiece in your mouth, the tube extends past your face and toward the back of your head, allowing you to breathe indefinitely when swimming facedown or barely submerged. If you submerge the tip of the snorkel, it floods with water and can't be used to breathe until you clear the water from it (requiring a move action and full access to air). A typical snorkel's length is about 15 inches; any shorter than this and it tends to fill with water when you swim, but any longer and you're not moving enough fresh air through the snorkel to be effective.&nl;Masterwork Snorkel: This snorkel has a valve at the top to keep out of the water, keeping it from being flooded from splashes or when you submerge. It also has a sump and valve near your mouth, preventing water from reaching your mouth and automatically draining excess water when you surface.							
Rope (Spider's Silk/50 Ft.)	TYPE:Goods.General	COST:100	WT:4	SOURCEPAGE:PRD	SPROP:This 50-foot length of rope is woven of strands of silk from monstrous spiders. Rare to virtually nonexistent on the surface world, it is commonly used by the dark elves, though shorter spider's silk rope scraps (generally no more than 10 feet long) occasionally appear among goblins. Spider's silk rope has 6 hit points and can be broken with a DC 25 Strength check.							
Stationery	TYPE:Goods.General	COST:0.2	WT:10	SOURCEPAGE:PRD	SPROP:Generally used only by the wealthy, fancy stationery is a finer-quality 9-inch-by-6-inch paper, often embossed or engraved with the owner's personal seal.							
Stilts (Common)	TYPE:Goods.General	COST:0.2	WT:10	SOURCEPAGE:PRD	SPROP:This item consists of a pair of wooden poles with a footrest halfway up. By standing on the footrests and holding the tops of the poles you can avoid certain ground-based threats to your feet. For example, you can use stilts to cross water without getting wet, but you would still activate a trap that triggers when you walk in a certain area. Using stilts reduces your base speed from 30 feet to 20 feet, or from 20 feet to 15 feet. You can hop off your stilts as a move action, or as a free action with a successful DC 10 Acrobatics check.&nl;You must use both your hands to walk with stilts. Walking with stilts requires a DC 5 Acrobatics check for each move. Failing this check means you do not move for that move action; failing by 5 or more means you fall off the stilts. If you want to use one hand for something else while standing on stilts, you must succeed at a DC 10 Acrobatics check or lose the action; if you want to use two hands, the DC increases to 20.&nl;Stilts for a Medium creature raise you 2 feet above the ground; stilts for a Small creature raise you 1 foot from the ground. You can use taller stilts, but each additional foot of elevation increases the Acrobatics DCs of using stilts by +5. A stilt has hardness 5 and 10 hit points. If you only have one stilt, your speed drops to 5 feet because you can only hop rather than walk.							
Stilts (Masterwork)	TYPE:Goods.General	COST:5	WT:10	SOURCEPAGE:PRD	SPROP:This item consists of a pair of wooden poles with a footrest halfway up. By standing on the footrests and holding the tops of the poles you can avoid certain ground-based threats to your feet. For example, you can use stilts to cross water without getting wet, but you would still activate a trap that triggers when you walk in a certain area. Using stilts reduces your base speed from 30 feet to 20 feet, or from 20 feet to 15 feet. You can hop off your stilts as a move action, or as a free action with a successful DC 10 Acrobatics check.&nl;You must use both your hands to walk with stilts. Walking with stilts requires a DC 5 Acrobatics check for each move. Failing this check means you do not move for that move action; failing by 5 or more means you fall off the stilts. If you want to use one hand for something else while standing on stilts, you must succeed at a DC 10 Acrobatics check or lose the action; if you want to use two hands, the DC increases to 20.&nl;Stilts for a Medium creature raise you 2 feet above the ground; stilts for a Small creature raise you 1 foot from the ground. You can use taller stilts, but each additional foot of elevation increases the Acrobatics DCs of using stilts by +5. A stilt has hardness 5 and 10 hit points. If you only have one stilt, your speed drops to 5 feet because you can only hop rather than walk.&nl;These stilts strap to your feet and legs, allowing you to use your hands for other tasks without penalty. Walking on masterwork stilts requires a DC 10 Acrobatics check. Attaching or removing a masterwork stilt is a full-round action.							
Stove Can	TYPE:Goods.Container.General	COST:10	WT:1	SOURCEPAGE:PRD	SPROP:This little metal container holds a waxy fuel that creates enough heat to cook with but only as much light as a candle. To snuff the flame, close the metal lid on the container; it cools enough that it can be carried in a few minutes. Each lasts 5 hours (enough to cook about 10 meals).	CONTAINS:1|Liquid=1	EQMOD:CHARGED_ITEM_10|CHARGES[10]					
Pot (Tea)	TYPE:Goods.Container.General	COST:0.1	WT:1	SOURCEPAGE:PRD	SPROP:This is a small spouted pot for cooking tea. It includes a lid and a strainer, and can make four cups of tea at a time.	CONTAINS:1|Liquid=1						
Tent (Small)	TYPE:Goods.General	COST:10	WT:20	SOURCEPAGE:PRD	SPROP:Tents come in a variety of sizes and accommodate between one and 10 people. A small tent holds one Medium creature and takes 20 minutes to assemble. Packing up a tent takes half as long as assembling it.							
Tent (Medium)	TYPE:Goods.General	COST:15	WT:30	SOURCEPAGE:PRD	SPROP:Tents come in a variety of sizes and accommodate between one and 10 people. A medium tent holds two creatures and takes 30 minutes to assemble. Packing up a tent takes half as long as assembling it.							
Tent (Large)	TYPE:Goods.General	COST:30	WT:40	SOURCEPAGE:PRD	SPROP:Tents come in a variety of sizes and accommodate between one and 10 people. A large tent holds four creatures and takes 45 minutes to assemble. Packing up a tent takes half as long as assembling it.							
Tent (Pavilion/Fire)	TYPE:Goods.General	COST:100	WT:50	SOURCEPAGE:PRD	SPROP:Tents come in a variety of sizes and accommodate between one and 10 people. A pavilion holds 10 creatures and takes 90 minutes to assemble. Pavilion tents are large enough to accommodate a smallfire in the center. Packing up a tent takes half as long as assembling it.							
Thurible	TYPE:Goods.General	COST:50	WT:3	SOURCEPAGE:PRD	SPROP:When filled with coal and common herbs worth 2 sp, this miniature brazier fills an area 30 feet in diameter with light smoke for 1 hour. Any creature in the area of this smoke gains a +2 circumstance bonus on Fortitude saves to resist inhaled diseases.							
Bag (Waterproof)	TYPE:Goods.Container.General.Resizable.Waterproof	COST:0.5	WT:0.5	SOURCEPAGE:PRD	SPROP:This leather sack sealed with tar or pitch keeps delicate items from being ruined by water. Items kept inside remain relatively dry, making the bag ideal for carrying maps, scrolls, spellbooks, and the like, although the bag is not impervious and can only be completely immersed for 10 rounds before enough water seeps in to ruin such items.	CONTAINS:UNLIM|Any						
Wire (Copper/6 Ft.)	TYPE:Goods.General	COST:5	WT:0.5	SOURCEPAGE:PRD	SPROP:This 6-foot length of copper wire is strong and flexible. By attaching it to two pitons or iron spikes across an area, you can create a simple tripwire trap.							
Sheat (Wrist)	TYPE:Goods.Container.General.Resizable.Bracer.Leather.Scabbard	COST:1	WT:1	SOURCEPAGE:PRD	CONTAINS:UNLIM|Dagger=1|Dart=1|Wand=4|Arrow=4|Bolt=4	EQMOD:LEATHER	SLOTS:1					
												
###Block:Mounts & related 												
Familiar Satchel	TYPE:Goods.General.Container.Mount	COST:25	WT:6	SOURCEPAGE:PRD	SPROP:This armored case provides total cover to any Tiny or smaller creature contained within it. It includes air holes (which can be plugged with cork stoppers if you need to go underwater) and two receptacles for food and water.	CONTAINS:UNLIM|Any						
Silent Whistle	TYPE:Goods.General.Mount	COST:0.9	WT:0	SOURCEPAGE:PRD	SPROP:Only animals and other creatures with keen hearing can hear this whistle. 							
Animal Harness	TYPE:Goods.General.Mount	COST:2	WT:2	SOURCEPAGE:PRD	SPROP:This leather or hemp harness allows a holder to restrain and control a domesticated animal. A harness is standard equipment for anyone trying to teach an animal tricks with the Handle Animal skill. Ready-made harnesses are available in most markets for common domesticated animals such as cats, dogs, horses, and oxen, but harnesses can be made for nearly any creature. 							
Egg (Axe Beak)	TYPE:Goods.Mount	COST:1500	WT:500	SOURCEPAGE:PRD	SPROP:Axe beaks raised from eggs are easily trained as mounts or used as livestock.							
Cage (Diminutive/Fine)	TYPE:Goods.Mount	COST:10	WT:2	SOURCEPAGE:PRD	SPROP:This secure, portable enclosure is used to hold creatures—generally animals, but a large enough cage can hold anything. Cages are made from iron, wood, or bamboo, depending on local customs and available materials. One cage holds one animal of that size, or five animals of a smaller size. The weight of the creature adds to the weight of the cage. Cages come in the following sizes: Diminutive or Fine, Tiny, Small, Medium, Large, and Huge. Cages for aquatic creatures cost twice as much, and weigh four times the normal weight when filled with water.							
Cage (Tiny)	TYPE:Goods.Mount	COST:2	WT:5	SOURCEPAGE:PRD	SPROP:This secure, portable enclosure is used to hold creatures—generally animals, but a large enough cage can hold anything. Cages are made from iron, wood, or bamboo, depending on local customs and available materials. One cage holds one animal of that size, or five animals of a smaller size. The weight of the creature adds to the weight of the cage. Cages come in the following sizes: Diminutive or Fine, Tiny, Small, Medium, Large, and Huge. Cages for aquatic creatures cost twice as much, and weigh four times the normal weight when filled with water.							
Cage (Small/Medium)	TYPE:Goods.Mount	COST:15	WT:60	SOURCEPAGE:PRD	SPROP:This secure, portable enclosure is used to hold creatures—generally animals, but a large enough cage can hold anything. Cages are made from iron, wood, or bamboo, depending on local customs and available materials. One cage holds one animal of that size, or five animals of a smaller size. The weight of the creature adds to the weight of the cage. Cages come in the following sizes: Diminutive or Fine, Tiny, Small, Medium, Large, and Huge. Cages for aquatic creatures cost twice as much, and weigh four times the normal weight when filled with water.							
Cage (Large)	TYPE:Goods.Mount	COST:30	WT:240	SOURCEPAGE:PRD	SPROP:This secure, portable enclosure is used to hold creatures—generally animals, but a large enough cage can hold anything. Cages are made from iron, wood, or bamboo, depending on local customs and available materials. One cage holds one animal of that size, or five animals of a smaller size. The weight of the creature adds to the weight of the cage. Cages come in the following sizes: Diminutive or Fine, Tiny, Small, Medium, Large, and Huge. Cages for aquatic creatures cost twice as much, and weigh four times the normal weight when filled with water.							
Cage (Huge)	TYPE:Goods.Mount	COST:60	WT:960	SOURCEPAGE:PRD	SPROP:This secure, portable enclosure is used to hold creatures—generally animals, but a large enough cage can hold anything. Cages are made from iron, wood, or bamboo, depending on local customs and available materials. One cage holds one animal of that size, or five animals of a smaller size. The weight of the creature adds to the weight of the cage. Cages come in the following sizes: Diminutive or Fine, Tiny, Small, Medium, Large, and Huge. Cages for aquatic creatures cost twice as much, and weigh four times the normal weight when filled with water.							
Gauntlet (Falconry)	TYPE:Goods.Mount.Glove	COST:10	WT:2	SOURCEPAGE:PRD	SPROP:This gauntlet, made from layers of thick leather, is worn on a falconer's off hand to give a falcon a place to stand before and after the hunt. The gauntlet also has a tassel and a ring to attach to a falcon's tether.	SLOTS:2
Egg (Griffon)	TYPE:Goods.Mount	COST:3500	WT:10	SOURCEPAGE:PRD	SPROP:Unscrupulous adventurers and the desperate sometimes steal eggs from griffon nests, as trainers find it easier to raise a griffon from a hatchling than trying to train a spirited adult.							
Egg (Hippogrif)	TYPE:Goods.Mount	COST:200	WT:10	SOURCEPAGE:PRD	SPROP:While it is easier to train a full-grown hippogriff than a griffon, the eggs of these creatures are still prized by breeders. 							
												
												
###Block:Tools												
Alchemy Crafting Kit	TYPE:Goods.Tools	COST:25	WT:50	SOURCEPAGE:PRD	SPROP:An alchemist with an alchemy crafting kit is assumed to have all the material components needed for his extracts, mutagens, and bombs, except for those components that have a specific cost. An alchemy crafting kit provides no bonuses on Craft (alchemy) checks.							
Anvil (Blacksmith)	TYPE:Goods.Tools	COST:5	WT:100	SOURCEPAGE:PRD	SPROP:While anvil sizes vary depending on the type of smithing for which they are used, all anvils have the same basic shape and construction. Blacksmith anvils are much heavier and larger (100 pounds) than farrier anvils (50 pounds), which in turn are much bigger than silver- or goldsmith anvils (10 pounds). Many metalworking tasks are impossible without the proper anvil.							
Anvil (Farrier)	TYPE:Goods.Tools	COST:5	WT:50	SOURCEPAGE:PRD	SPROP:While anvil sizes vary depending on the type of smithing for which they are used, all anvils have the same basic shape and construction. Blacksmith anvils are much heavier and larger (100 pounds) than farrier anvils (50 pounds), which in turn are much bigger than silver- or goldsmith anvils (10 pounds). Many metalworking tasks are impossible without the proper anvil.							
Anvil (Goldsmith)	TYPE:Goods.Tools	COST:5	WT:10	SOURCEPAGE:PRD	SPROP:While anvil sizes vary depending on the type of smithing for which they are used, all anvils have the same basic shape and construction. Blacksmith anvils are much heavier and larger (100 pounds) than farrier anvils (50 pounds), which in turn are much bigger than silver- or goldsmith anvils (10 pounds). Many metalworking tasks are impossible without the proper anvil.							
Climber's Kit	TYPE:Goods.Tools	COST:80	WT:5	SOURCEPAGE:PRD	SPROP:These crampons, pitons, ropes, and other tools give you a +2 circumstance bonus on Climb checks.	BONUS:SKILL|Climb|2|TYPE=Circumstance						
Footprint Book (Regional)	TYPE:Goods.Tools	COST:50	WT:3	SOURCEPAGE:PRD	SPROP:This 50-page tome contains accurate drawings of common animal, humanoid, and monster tracks, as well as notes on stride length, tread depth, and similarly useful information. The book gives you a +2 circumstance bonus to identify a creature by its tracks, though the use of shoes makes identifying many humanoids difficult or impossible. Though the book can't help you identify unique individuals, it can help you tell an ogre's footprint from a troll's footprint, or an elf's track from an orc's. Books sold in different areas may have different footprints, depending on what creatures are common to that location.	NUMPAGES:50						
Forger's Kit	TYPE:Goods.Tools	COST:200	WT:6	SOURCEPAGE:PRD	SPROP:These inks, pens, papers, templates for certificates, and tools for modifying or copying official seals facilitates the creation of counterfeit documents. It grants a +2 circumstance bonus on Linguistic checks made for the purpose of making forgeries.	BONUS:SKILL|Forgery|2|TYPE=Circumstance						
Formula Book (Alchemist's/Blank)	TYPE:Goods.Tools.Spellbook	COST:15	WT:3	SOURCEPAGE:PRD	SPROP:A formula book has 100 pages of parchment, and each alchemical extract formula takes up one page per extract level. A newly purchased formula book contains no extract formulas. An alchemist character begins play with a formula book containing the extract formulae he knows. This is the alchemist equivalent of a spellbook for wizards (a spellbook and a formula book are essentially the same item).	NUMPAGES:100	PAGEUSAGE:max(SPELLLEVEL,1)					
Juggler's Kit	TYPE:Goods.Tools	COST:15	WT:10	SOURCEPAGE:PRD	SPROP:This kit includes multiple sets of well-balanced objects, such as balls, clubs, knives, rings, and torches. It provides a +1 bonus on Perform (act or comedy) checks and checks involving juggling.							
Leeching's Kit	TYPE:Goods.Tools	COST:5	WT:5	SOURCEPAGE:PRD	SPROP:This sturdy ceramic jar has a heavy lid with a few tiny holes to let air in. It is normally half-filled with water and contains four adult leeches, each about 6 inches long. A leeching kit grants you a +2 circumstance bonus on Heal checks to treat poison. Used for medicinal bloodletting, a leech can survive for 6 months between feedings. BONUS:SKILL|Heal|2|TYPE=Circumstance							
Mapmaker's Kit	TYPE:Goods.Tools	COST:10	WT:2	SOURCEPAGE:PRD	SPROP:This small kit contains a simple slate with a grid carved into its surface and a number of differently colored pieces of chalk. If you use this kit to draw a map as you travel, you receive a +2 circumstance bonus on Survival skill checks to avoid becoming lost. BONUS:SITUATION|Survival=Orientation|2|TYPE=Circumstance							
Merchant's Scale	TYPE:Goods.Tools	COST:2	WT:1	SOURCEPAGE:PRD	SPROP:A merchant's scale is a simple lever on a fulcrum, from which two trays hang. It grants a +2 circumstance bonus on Appraise checks involving items that are valued by weight, including anything made of precious metals. BONUS:SITUATION|Appraise=By weight|2|TYPE=Circumstance							
Midwife's Kit	TYPE:Goods.Tools	COST:10	WT:2	SOURCEPAGE:PRD	SPROP:This kit is used by midwives to care for pregnant women and to deliver babies. Each kit contains herbs to treat common conditions during pregnancy, salves for aches and distended skin, swaddling cloths, a small but sharp knife for cutting an umbilical cord, powder for cleaning the newborn, bandages, a needle, and thread. Using the kit gives you a +4 circumstance bonus on Heal checks when dealing with humanoid pregnancy or birth. You may use it for other kinds pregnant or birthing creatures (such as animals or monstrous humanoids), but it only gives a +2 bonus on such Heal checks. A midwife's kit is exhausted after 10 uses.	EQMOD:CHARGED_ITEM_10|CHARGES[10]						
Portable Alchemist's Lab	TYPE:Goods.Tools.Artisan	COST:75	WT:20	SOURCEPAGE:PRD	SPROP:This compact version of a full-sized alchemist's lab provides a +1 circumstance bonus on Craft (alchemy) checks.	BONUS:SKILL|Craft (Alchemy)|1|TYPE=Circumstance						
Portable Altar	TYPE:Goods.Tools	COST:250	WT:40	SOURCEPAGE:PRD	SPROP:Portable altars are typically made of wood and are ornately carved and decorated with the religious iconography of a specific religion. The top of the altar lifts up, and items such as candles, incense, and oil can be stored within. These altars are modest, but give traveling priests a center from which to say their daily prayers, perform minor rituals, or preach to an assembled crowd.							
Portrait Book (Regional)	TYPE:Goods.Tools	COST:10	WT:3	SOURCEPAGE:PRD	SPROP:This 100-page book contains face drawings of male and female dwarves, elves, gnomes, half-elves, half-orcs, halflings, and humans. By selecting an appropriate drawing and adding hair, a beard, or other small features such as moles or scars, even a poor artist can quickly create a reasonable likeness of a specific person-for example, an inquisitor making wanted posters of a half-elven witch.	NUMPAGES:50						
