SOURCELONG:Epic Level Handbook 3.0	SOURCESHORT:ELH30	SOURCEWEB:http://www.gozzilioni.net																														
																																
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page
CATEGORY=Internal|Race Traits ~ Dragon (Force).MOD														BONUS:STAT|STR|20|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Force).MOD																																
CATEGORY=Internal|Race Traits ~ Dragon (Force).MOD														BONUS:STAT|CON|10|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Force).MOD														BONUS:STAT|INT|8|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Force).MOD														BONUS:STAT|WIS|8|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Force).MOD														BONUS:STAT|CHA|8|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
#SR																																
CATEGORY=Internal|Race Traits ~ Dragon (Force).MOD				SR:DragonSpellResistance										BONUS:VAR|DragonSpellResistance|24|PREVARGTEQ:DragonAgeCategory,1	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,2	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,3	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,4	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,12							
#AC / DR																																
CATEGORY=Internal|Race Traits ~ Dragon (Force).MOD									DEFINE:DragonNaturalArmor|0	DEFINE:DragonNaturalArmorAC|0	DEFINE:DragonNaturalArmorBase|0	DEFINE:DragonNaturalArmorBonus|0		BONUS:VAR|DragonDefaultAC|1|TYPE=NotStandard	BONUS:VAR|DragonNaturalArmorBase|5|TYPE=Base	BONUS:VAR|DragonNaturalArmorAC|(DragonNaturalArmorBase*DragonAgeCategory)+DragonNaturalArmorBonus	BONUS:COMBAT|AC|DragonNaturalArmorAC|TYPE=NaturalArmor.STACK	BONUS:VAR|DragonNaturalArmorBonus|14|TYPE=Base														
CATEGORY=Internal|Race Traits ~ Dragon (Force).MOD				DR:0/Magic										BONUS:MISC|DR|Magic|10|PREVARGTEQ:DragonAgeCategory,1		BONUS:MISC|DR|Magic|15|PREVARGTEQ:DragonAgeCategory,3		BONUS:MISC|DR|Epic|15|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Epic|5|PREVARGTEQ:DragonAgeCategory,11		BONUS:MISC|DR|Epic|5|PREVARGTEQ:DragonAgeCategory,11										
Breath Weapon	CATEGORY:Special Ability	TYPE:TrueDragonForceDragonRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:A force dragon has one type of breath weapon, a cone of force that tears through creatures and objects in its area to devastating effect. Damage %1d%2, DC %3, Length %4|BreathWeaponDice|BreathWeaponDieSize|BreathWeaponDC|BreathWeaponCone	KEY:Dragon (Force Dragon) ~ Breath Weapon									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)	BONUS:VAR|BreathWeaponDieSize|12|TYPE=Base	BONUS:VAR|BreathWeaponDice|3*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:ELH
Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonForceDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Force Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:ELH
Spells	CATEGORY:Special Ability	TYPE:TrueDragonForceDragonRaceTrait.SpecialAttack.DragonSpellcasterSorcerer	VISIBLE:YES	DESC:A Force Dragon cast spells as Sorcerer.	KEY:Dragon (Force Dragon) ~ Spells								ADD:SPELLCASTER|Sorcerer	BONUS:VAR|DragonSpellcasterLVL|(DragonAgeCategory*3)									ABILITY:Internal|AUTOMATIC|Sorcerer Class									SOURCEPAGE:ELH
Deflecting Force	CATEGORY:Special Ability	TYPE:TrueDragonForceDragonRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A force dragon is protected by a shield of force that provides a deflection bonus to its AC. The deflection bonus is equal to the dragon's Charisma bonus.	KEY:Dragon (Force Dragon) ~ Deflecting Force				DEFINE:DeflectingForceAC|0					BONUS:COMBAT|AC|DeflectingForceAC|TYPE=Deflection	BONUS:VAR|DeflectingForceAC|CHA|TYPE=Base																	SOURCEPAGE:ELH
Blur	CATEGORY:Special Ability	TYPE:TrueDragonForceDragonRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:When a force dragon reaches juvenile age, the force surrounding its body distorts the light around it so that it is hard to discern the dragon's exact location. This functions as a continuous blur spell, giving the dragon onehalf concealment (20%% miss chance).	KEY:Dragon (Force Dragon) ~ Blur																											SOURCEPAGE:ELH
Displacement	CATEGORY:Special Ability	TYPE:TrueDragonForceDragonRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:An old force dragon's deflecting force bends light even more extremely, giving the dragon the benefit of the displacement spell (total concealment, 50%% miss chance). This supersedes its blur ability.	KEY:Dragon (Force Dragon) ~ Displacement																											SOURCEPAGE:ELH
Invisibility	CATEGORY:Special Ability	TYPE:TrueDragonForceDragonRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A great wyrm force dragon is a creature of pure force, and is completely invisible (as though protected by greater invisibility).A creature that can see invisible creatures must still contend with the dragon's displacement ability.	KEY:Dragon (Force Dragon) ~ Invisibility																											SOURCEPAGE:ELH
Forcecage	CATEGORY:Special Ability	TYPE:TrueDragonForceDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Force Dragon) ~ Forcecage																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Forcecage									SOURCEPAGE:ELH
Maze	CATEGORY:Special Ability	TYPE:TrueDragonForceDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Force Dragon) ~ Maze																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Maze									SOURCEPAGE:ELH
Otiluke's Resilient Sphere	CATEGORY:Special Ability	TYPE:TrueDragonForceDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Force Dragon) ~ Otiluke's Resilient Sphere																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Otiluke's Resilient Sphere									SOURCEPAGE:ELH
Otiluke's Telekinetic Sphere	CATEGORY:Special Ability	TYPE:TrueDragonForceDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Force Dragon) ~ Otiluke's Telekinetic Sphere																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Otiluke's Telekinetic Sphere									SOURCEPAGE:ELH
Wall of Force	CATEGORY:Special Ability	TYPE:TrueDragonForceDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Force Dragon) ~ Wall of Force																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Wall of Force									SOURCEPAGE:ELH
																																
Race Traits ~ Dragon (Prismatic)	CATEGORY:Internal	TYPE:Special	ABILITY:Internal|AUTOMATIC|Dragon Defaults|True Dragon|Epic Dragon						BONUS:VAR|DragonAgeCategory|(DragonLVL-18)/5					ABILITY:Special Ability|AUTOMATIC|Immunity To Light spells|Immunity To Blindness|Dragon (Prismatic Dragon) ~ Deflecting Force|Dragon (Prismatic Dragon) ~ Breath Weapon|Dragon (Prismatic Dragon) ~ Frightful Presence|Dragon (Prismatic Dragon) ~ Spells|Dragon (Prismatic Dragon) ~ Hypnotic Pattern			ABILITY:Special Ability|AUTOMATIC|Dragon (Prismatic Dragon) ~ Rainbow Pattern|PREVARGTEQ:DragonAgeCategory,4		ABILITY:Special Ability|AUTOMATIC|Dragon (Prismatic Dragon) ~ Sunbeam|PREVARGTEQ:DragonAgeCategory,6		ABILITY:Special Ability|AUTOMATIC|Dragon (Prismatic Dragon) ~ Sunburst|PREVARGTEQ:DragonAgeCategory,8		ABILITY:Special Ability|AUTOMATIC|Dragon (Prismatic Dragon) ~ Prismatic Wall|PREVARGTEQ:DragonAgeCategory,10		ABILITY:Special Ability|AUTOMATIC|Dragon (Prismatic Dragon) ~ Prismatic Sphere|PREVARGTEQ:DragonAgeCategory,12							
#CR														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm							
CATEGORY=Internal|Race Traits ~ Dragon (Prismatic).MOD														BONUS:MISC|CR|14|PREVARGTEQ:DragonAgeCategory,1	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,2	BONUS:MISC|CR|6|PREVARGTEQ:DragonAgeCategory,3	BONUS:MISC|CR|8|PREVARGTEQ:DragonAgeCategory,4	BONUS:MISC|CR|4|PREVARGTEQ:DragonAgeCategory,5	BONUS:MISC|CR|5|PREVARGTEQ:DragonAgeCategory,6	BONUS:MISC|CR|4|PREVARGTEQ:DragonAgeCategory,7	BONUS:MISC|CR|5|PREVARGTEQ:DragonAgeCategory,8	BONUS:MISC|CR|4|PREVARGTEQ:DragonAgeCategory,9	BONUS:MISC|CR|5|PREVARGTEQ:DragonAgeCategory,10	BONUS:MISC|CR|4|PREVARGTEQ:DragonAgeCategory,11	BONUS:MISC|CR|5|PREVARGTEQ:DragonAgeCategory,12							
#LevelAdj																																
CATEGORY=Internal|Race Traits ~ Dragon (Prismatic).MOD																																
#size																																
CATEGORY=Internal|Race Traits ~ Dragon (Prismatic).MOD														BONUS:VAR|DragonSizeGroup|8|TYPE=Base																		
CATEGORY=Internal|Race Traits ~ Dragon (Prismatic).MOD														BONUS:VAR|DragonDefaultFlySpeed|1|TYPE=NotStandard		BONUS:MOVEADD|TYPE.Fly|50|PREVARGTEQ:DragonAgeCategory,3								BONUS:MOVEADD|TYPE.Fly|50|PREVARGTEQ:DragonAgeCategory,11								
CATEGORY=Internal|Race Traits ~ Dragon (Prismatic).MOD														BONUS:VAR|Maneuverability|2|TYPE=Base		BONUS:VAR|Maneuverability|-1|TYPE=Base.STACK																
#stats														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm							
CATEGORY=Internal|Race Traits ~ Dragon (Prismatic).MOD														BONUS:STAT|STR|18|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Prismatic).MOD																																
CATEGORY=Internal|Race Traits ~ Dragon (Prismatic).MOD														BONUS:STAT|CON|12|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Prismatic).MOD														BONUS:STAT|INT|10|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Prismatic).MOD														BONUS:STAT|WIS|10|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Prismatic).MOD														BONUS:STAT|CHA|10|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
#SR																																
CATEGORY=Internal|Race Traits ~ Dragon (Prismatic).MOD				SR:DragonSpellResistance										BONUS:VAR|DragonSpellResistance|24|PREVARGTEQ:DragonAgeCategory,1	BONUS:VAR|DragonSpellResistance|6|PREVARGTEQ:DragonAgeCategory,2	BONUS:VAR|DragonSpellResistance|6|PREVARGTEQ:DragonAgeCategory,3	BONUS:VAR|DragonSpellResistance|6|PREVARGTEQ:DragonAgeCategory,4	BONUS:VAR|DragonSpellResistance|6|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|6|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|6|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|6|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|6|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|6|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|6|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|6|PREVARGTEQ:DragonAgeCategory,12							
#AC / DR																																
CATEGORY=Internal|Race Traits ~ Dragon (Prismatic).MOD									DEFINE:DragonNaturalArmor|0	DEFINE:DragonNaturalArmorAC|0	DEFINE:DragonNaturalArmorBase|0	DEFINE:DragonNaturalArmorBonus|0		BONUS:VAR|DragonDefaultAC|1|TYPE=NotStandard	BONUS:VAR|DragonNaturalArmorBase|5|TYPE=Base	BONUS:VAR|DragonNaturalArmorAC|(DragonNaturalArmorBase*DragonAgeCategory)+DragonNaturalArmorBonus	BONUS:COMBAT|AC|DragonNaturalArmorAC|TYPE=NaturalArmor.STACK	BONUS:VAR|DragonNaturalArmorBonus|17|TYPE=Base														
CATEGORY=Internal|Race Traits ~ Dragon (Prismatic).MOD				DR:0/Magic										BONUS:MISC|DR|Magic|10|PREVARGTEQ:DragonAgeCategory,1		BONUS:MISC|DR|Magic|15|PREVARGTEQ:DragonAgeCategory,3		BONUS:MISC|DR|Epic|15|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Epic|5|PREVARGTEQ:DragonAgeCategory,11		BONUS:MISC|DR|Epic|5|PREVARGTEQ:DragonAgeCategory,11										
Breath Weapon	CATEGORY:Special Ability	TYPE:TrueDragonPrismaticDragonRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:A prismatic dragon has one type of breath weapon, a prismatic spray effect. The breath weapon's cone is of the size indicated by the dragon's size, not the normal cone for the spell. DC %3, Length %4|BreathWeaponDC|BreathWeaponCone	KEY:Dragon (Prismatic Dragon) ~ Breath Weapon									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)									ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:ELH
Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonPrismaticDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Prismatic Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:ELH
Spells	CATEGORY:Special Ability	TYPE:TrueDragonPrismaticDragonRaceTrait.SpecialAttack.DragonSpellcasterSorcerer	VISIBLE:YES	DESC:A Prismatic Dragon cast spells as Sorcerer.	KEY:Dragon (Prismatic Dragon) ~ Spells								ADD:SPELLCASTER|Sorcerer	BONUS:VAR|DragonSpellcasterLVL|(DragonAgeCategory*3)+2									ABILITY:Internal|AUTOMATIC|Sorcerer Class									SOURCEPAGE:ELH
