SOURCELONG:Gozzilioni Expanded Psionics Handbook	SOURCESHORT:EPH	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2004-04																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Liquefy Crystal	CATEGORY:Special Ability	TYPE:FolugubRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A folugub that makes a successful touch attack with its tongue causes the target crystal to change phase, turning immediately from solid to liquid and becoming worthless. The touch can destroy up to a 5-foot cube of crystal instantly. Magic or psionic items made of crystal (including crystalline armor and weapons) must succeed on a DC %1 Reflex save or be liquefied. The save DC is Constitution-based and includes a +4 racial modifier. A crystalline weapon that deals damage to a folugub becomes liquefied immediately.|LiquefyCrystalDC	KEY:Folugub ~ Liquefy Crystal				DEFINE:LiquefyCrystalDC|0					BONUS:VAR|LiquefyCrystalDC|DefaultDCCon	BONUS:VAR|LiquefyCrystalDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Liquefy Crystal)	BONUS:VAR|LiquefyCrystalDC|4|TYPE=Racial							ABILITY:Ability Focus|AUTOMATIC|Liquefy Crystal									SOURCEPAGE:EPH	
																																	
Race Traits ~ Gray Glutton	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=GrayGluttonRaceTrait|Scent																				ABILITY:FEAT|AUTOMATIC|Track										
Null Psionic Exhalation	CATEGORY:Special Ability	TYPE:GrayGluttonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:As a free action, a gray glutton can breathe forth a cloud of pale blue translucent gas into an adjacent 10-foot cube. The gas is psionically poisonous; the initial damage is 1d4 power points, and the secondary damage is 3d4 power points (Fortitude DC %1 negates). Affected psionic characters and creatures subtract the lost power points from their reserves. The save DC is Constitutionbased. Once a gray glutton has used its exhalation, it must wait 4 rounds before it can exhale again.|NullPsionicExhalationDC	KEY:Gray Glutton ~ Null Psionic Exhalation				DEFINE:NullPsionicExhalationDC|0					BONUS:VAR|NullPsionicExhalationDC|DefaultDCCon	BONUS:VAR|NullPsionicExhalationDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Null Psionic Exhalation)								ABILITY:Ability Focus|AUTOMATIC|Null Psionic Exhalation									SOURCEPAGE:EPH	
																																	
Race Traits ~ Intellect Devourer	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=IntellectDevourerRaceTrait	AUTO:LANG|Common																													
Body Thief	CATEGORY:Special Ability	TYPE:IntellectDevourerRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:When an intellect devourer overcomes a lone victim, it consumes the victim's brain and enters the skull. As a full-round action that provokes attacks of opportunity, the devourer can merge its form with that of a helpless or dead creature of Small size or larger. The devourer cannot merge its body with that of a creature immune to extra damage from critical hits. When an intellect devourer completes its merging, it psionically consumes the brain of the victim (which kills it if it is not already dead). The devourer can exit the body at any time as a standard action, bursting the victim's skull and resuming its normal form. After consuming its victim's brain, an intellect devourer can instead choose to animate the body for up to seven days as if it were the victim's original brain. The devourer retains its hit points, saving throws, and mental ability scores, as well as its psi-like abilities. It assumes the physical qualities and ability scores of the victim, as if it had used polymorph to assume the victim's form. As long as the intellect devourer occupies the body, it knows the languages spoken by the victim and very basic information about the victim's identity and personality, but none of the victim's specifi c memories or knowledge.	KEY:Intellect Devourer ~ Body Thief																											SOURCEPAGE:EPH	
Psi-Like Abilities	CATEGORY:Special Ability	TYPE:IntellectDevourerRaceTrait.SpecialAttack.PsiLike	VISIBLE:YES		KEY:Intellect Devourer ~ Psi-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=7|Cloud Mind|Compression|Detect Psionics|Ego Whip,14+CHA|Empty Mind|Id Insinuation,14+CHA	SPELLS:Innate|TIMES=3|CASTERLEVEL=7|Body Adjustment|Intellect Fortress|Painful Strike								SOURCEPAGE:EPH	
Blindsight	CATEGORY:Special Ability	TYPE:IntellectDevourerRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An intellect devourer can use nonvisual means to ascertain all foes within 60 feet as a sighted creature would.	KEY:Intellect Devourer ~ Blindsight									BONUS:VAR|BlindsightRange|60|TYPE=Base																		SOURCEPAGE:EPH	
Vulnerability to Protection from Evil	CATEGORY:Special Ability	TYPE:IntellectDevourerRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An intellect devourer is treated as a summoned creature for the purpose of determining how it is affected by a protection from evil spell.	KEY:Intellect Devourer ~ Vulnerability To Protection from Evil																											SOURCEPAGE:EPH	
Skills	CATEGORY:Special Ability	TYPE:IntellectDevourerRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Intellect devourers have a +8 racial bonus on Bluff checks, useful for passing off the possessed body as the original. They also have a +8 racial bonus on Move Silently checks and Listen checks.	KEY:Intellect Devourer ~ Skills									BONUS:SKILL|Bluff|8|TYPE=Racial	BONUS:SKILL|Move Silently,Listen|8|TYPE=Racial																	SOURCEPAGE:EPH	
																																	
###TODO: CODE-2040														BONUS:PCLEVEL|Psion|8									ADD:SPELLCASTER|Psion (Telepath)										
Psionics	CATEGORY:Special Ability	TYPE:MindFlayerRaceTrait.SpecialAttack	VISIBLE:YES	DESC:A psionic mind flayer manifests powers as a psion (telepath) of 9th level. The save DCs are Intelligence-based.	KEY:Psionic Mind Flayer ~ Psionics									BONUS:PCLEVEL|Telepath (Psion)|8	BONUS:VAR|TelepathLVL|9								ADD:SPELLCASTER|Telepath (Psion)									SOURCEPAGE:EPH	
Power Resistance	CATEGORY:Special Ability	TYPE:MindFlayerRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Power resistance equal to 25 + class levels.	KEY:Psionic Mind Flayer ~ Power Resistance				DEFINE:MindFlayerSR|0					BONUS:VAR|MindFlayerSR|25+(TL-HD)									SR:MindFlayerSR									SOURCEPAGE:EPH	
Favored Class	CATEGORY:Special Ability	TYPE:MindFlayerRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Psion.	KEY:Psionic Mind Flayer ~ Favored Class																		TEMPLATE:Mind Flayer ~ Psionic ~ Favored Class									SOURCEPAGE:EPH	
																																	
Race Traits ~ Neothelid	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=NeothelidRaceTrait	AUTO:LANG|Undercommon																													
Breath Weapon	CATEGORY:Special Ability	TYPE:NeothelidRaceTrait.SpecialAttack.Supernatural.BreathWeapon	VISIBLE:YES	DESC:%1-foot cone, once every 1d4 rounds, damage %2d%3 acid, Reflex DC %4 half. The save DC is Constitution-based.|BreathWeaponCone|BreathWeaponDice|BreathWeaponDamageDie|BreathWeaponDC	KEY:Neothelid ~ Breath Weapon				DEFINE:BreathWeaponCone|0	DEFINE:BreathWeaponDice|0	DEFINE:BreathWeaponDamageDie|0	DEFINE:BreathWeaponDC|0		BONUS:VAR|BreathWeaponCone|50	BONUS:VAR|BreathWeaponDice|14	BONUS:VAR|BreathWeaponDamageDie|10|TYPE=Base	BONUS:VAR|BreathWeaponDC|DefaultDCCon	BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)					ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:EPH	
Improved Grab	CATEGORY:Special Ability	TYPE:NeothelidRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:To use this ability, a neothelid must hit a creature with two tentacles during the same attack. If it gets a hold, it automatically deals tentacle damage and can attempt to swallow the foe.	KEY:Neothelid ~ Improved Grab																											SOURCEPAGE:EPH	
Psi-Like Abilities	CATEGORY:Special Ability	TYPE:NeothelidRaceTrait.SpecialAttack.PsiLike	VISIBLE:YES		KEY:Neothelid ~ Psi-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=15|Body Equilibrium|Charm (Psionic),16+CHA|Clairvoyant Sense|Levitate (Psionic)|Read Thoughts,12+CHA|Suggestion (Psionic),12+CHA|Telekinetic Force,13+CHA|Telekinetic Maneuver,14+CHA|Telekinetic Thrust,13+CHA|Teleport (Psionic)|Trace Teleport|Truevenom,14+CHA	SPELLS:Innate|TIMES=3|CASTERLEVEL=15|Mind Thrust,18+CHA|Psychic Crush,11+CHA								SOURCEPAGE:EPH	
Swallow Whole	CATEGORY:Special Ability	TYPE:NeothelidRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A neothelid can try to swallow a grabbed opponent of a smaller size than itself by making a successful grapple check. Once inside, the opponent takes 2d8+15 points of crushing damage plus 2d6 points of acid damage per round from stomach secretions. A swallowed creature can cut its way out by using a light slashing or piercing weapon to deal 25 points of damage to the stomach (AC 22). Once the creature exits, muscular action closes the hole; another swallowed opponent must cut its own way out. A neothelid's interior can hold 1 Huge, 2 Large, 8 Medium, 32 Small, 128 Tiny, or 512 Diminutive or smaller opponents.	KEY:Neothelid ~ Swallow Whole																											SOURCEPAGE:EPH	
Blindsight	CATEGORY:Special Ability	TYPE:NeothelidRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A neothelid can use nonvisual means to ascertain all foes within 100 feet as a sighted creature would.	KEY:Neothelid ~ Blindsight									BONUS:VAR|BlindsightRange|100|TYPE=Base																		SOURCEPAGE:EPH	
																																	
Race Traits ~ Phthisic	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=PhthisicRaceTrait|Resistance To Cold|Scent	AUTO:LANG|Common										BONUS:VAR|ColdResistanceBonus|10|TYPE=Resistance																			
Mind Feed	CATEGORY:Special Ability	TYPE:PhthisicRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A phthisic that hits with its bite attack deals 1d4 points of Intelligence damage. If this effect reduces the opponent's Intelligence score to 0, the ability damage becomes ability drain.	KEY:Phthisic ~ Mind Feed																											SOURCEPAGE:EPH	
Psi-Like Abilities	CATEGORY:Special Ability	TYPE:PhthisicRaceTrait.SpecialAttack.PsiLike	VISIBLE:YES		KEY:Phthisic ~ Psi-Like Abilities																		SPELLS:Innate|TIMES=3|CASTERLEVEL=6|Brain Lock,12+CHA|Dimension Slide|Ego Whip,12+CHA|Mental Barrier|Mind Thrust,12+CHA|Skate	SPELLS:Innate|TIMES=1|CASTERLEVEL=6|Body Adjustment|Catapsi,15+CHA								SOURCEPAGE:EPH	
Regeneration	CATEGORY:Special Ability	TYPE:PhthisicRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Fire and acid deal normal damage to a phthisic.	KEY:Phthisic ~ Regeneration									BONUS:VAR|RegenerationRate|5|TYPE=Racial									ABILITY:Special Ability|AUTOMATIC|Regeneration									SOURCEPAGE:EPH	ASPECT:NAME|Regeneration %1|RegenerationRate
																																	
Race Traits ~ Psion-Killer	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=PsionKillerRaceTrait|TYPE=GolemSubRaceTrait																														
Dispel Psionics	CATEGORY:Special Ability	TYPE:PsionKillerRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A psion-killer can use dispel psionics as a free action once per round. The effect is as an area dispel in a 30-foot-radius burst. The dispel check is 1d20+10.	KEY:Psion-Killer ~ Dispel Psionics																											SOURCEPAGE:EPH	
Immunity To Psionics	CATEGORY:Special Ability	TYPE:PsionKillerRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Psion-killers completely resist psionic effects that are subject to power resistance.	KEY:Psion-Killer ~ Immunity To Psionics																											SOURCEPAGE:EPH	
																																	
Race Traits ~ Puppeteer	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=PuppeteerRaceTrait																														
Enthrall	CATEGORY:Special Ability	TYPE:PuppeteerRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:If a puppeteer is in physical contact with a person it has charmed (the puppeteer establishes a physical hold by means of slender infiltrating tendrils), the subject acts as if dominated. (Puppeteers often seek to charm victims first and then "ask" to be picked up.) So long as the puppeteer remains in contact with the victim, the domination remains in effect, even if a check would normally indicate that the effect is broken.	KEY:Puppeteer ~ Enthrall																											SOURCEPAGE:EPH	
Psi-Like Abilities	CATEGORY:Special Ability	TYPE:PuppeteerRaceTrait.SpecialAttack.PsiLike	VISIBLE:YES		KEY:Puppeteer ~ Psi-Like Abilities																		SPELLS:Innate|TIMES=3|CASTERLEVEL=1|Detect Psionics|Mental Barrier,11+CHA|Charm (Psionic),11+CHA									SOURCEPAGE:EPH	
Blindsight	CATEGORY:Special Ability	TYPE:PuppeteerRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A puppeteer can ascertain creatures by nonvisual means within 60 feet.	KEY:Puppeteer ~ Blindsight									BONUS:VAR|BlindsightRange|60|TYPE=Base																		SOURCEPAGE:EPH	
Hide Mind	CATEGORY:Special Ability	TYPE:PuppeteerRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A puppeteer cannot be identified as psionic by divination spells or clairsentience powers.	KEY:Puppeteer ~ Hide Mind																											SOURCEPAGE:EPH	
Host Protection	CATEGORY:Special Ability	TYPE:PuppeteerRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A puppeteer in control of a host is treated as an attended magic item for the purpose of making saving throws, even if the puppeteer is specifi cally targeted. A puppeteer that is attached to its host is treated as a creature in a grapple for the purpose of striking at the puppeteer instead of the host (but the host is not considered grappled in turn).	KEY:Puppeteer ~ Host Protection																											SOURCEPAGE:EPH	
Telepathy	CATEGORY:Special Ability	TYPE:PuppeteerRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A puppeteer can communicate telepathically with any creature within 20 feet that has a language.	KEY:Puppeteer ~ Telepathy									BONUS:VAR|TelepathyRange|20|TYPE=Base																		SOURCEPAGE:EPH	
																																	
Race Traits ~ Puppeteer (Flesh Arrower)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=PuppeteerFleshArrowerRaceTrait																														
Psi-Like Abilities	CATEGORY:Special Ability	TYPE:PuppeteerFleshArrowerRaceTrait.SpecialAttack.PsiLike	VISIBLE:YES		KEY:Puppeteer (Flesh Arrower) ~ Psi-Like Abilities																		SPELLS:Innate|TIMES=3|CASTERLEVEL=3|Concealing Amorpha|Hustle|Mental Barrier	SPELLS:Innate|TIMES=1|CASTERLEVEL=3|Vigor								SOURCEPAGE:EPH	
Blindsight	CATEGORY:Special Ability	TYPE:PuppeteerFleshArrowerRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A puppeteer can ascertain creatures by nonvisual means within 60 feet.	KEY:Puppeteer (Flesh Arrower) ~ Blindsight									BONUS:VAR|BlindsightRange|60|TYPE=Base																		SOURCEPAGE:EPH	
Telepathy	CATEGORY:Special Ability	TYPE:PuppeteerFleshArrowerRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A puppeteer can communicate telepathically with any creature within 20 feet that has a language.	KEY:Puppeteer (Flesh Arrower) ~ Telepathy									BONUS:VAR|TelepathyRange|20|TYPE=Base																		SOURCEPAGE:EPH	
																																	
Race Traits ~ Temporal Filcher	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=TemporalFilcherRaceTrait																														
Improved Grab	CATEGORY:Special Ability	TYPE:TemporalFilcherRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:To use this ability, a temporal filcher must hit a creature of Large size or smaller with two claw attacks. It can then attempt to start a grapple as a free action without provoking attacks of opportunity. If it wins the grapple check, it establishes a hold and uses its time filch ability.	KEY:Temporal Filcher ~ Improved Grab																											SOURCEPAGE:EPH	
Psi-Like Abilities	CATEGORY:Special Ability	TYPE:TemporalFilcherRaceTrait.SpecialAttack.PsiLike	VISIBLE:YES		KEY:Temporal Filcher ~ Psi-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=8|Chameleon|Distract,11+CHA|Dimension Door (Psionic)|Levitate (Psionic)|Wall Walker	SPELLS:Innate|TIMES=3|CASTERLEVEL=8|Mental Barrier								SOURCEPAGE:EPH	
Time Filch	CATEGORY:Special Ability	TYPE:TemporalFilcherRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:If a temporal fi lcher successfully grapples a Large or smaller creature, it latches onto the opponent’s body and shifts 7 minutes forward in time as a free action. Observers (if any) see the temporal fi lcher and its prey disappear in a shimmer, then reappear 7 minutes later in exactly the orientation and condition they left. For the fi lcher and its prey, no time passes at all. The victim must succeed on a Will save (DC %1) or be dazed for 1 round from temporal disorientation. The ability is otherwise identical to time hop manifested by an 8th-level manifester.|TimeFilchDC	KEY:Temporal Filcher ~ Time Filch				DEFINE:TimeFilchDC|0					BONUS:VAR|TimeFilchDC|DefaultDCCha	BONUS:VAR|TimeFilchDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Time Filch)								ABILITY:Ability Focus|AUTOMATIC|Time Filch									SOURCEPAGE:EPH	

Race Traits ~ Thought Eater	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ThoughtEaterRaceTrait																														
Eat Thoughts	CATEGORY:Special Ability	TYPE:ThoughtEaterRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A thought eater can drain psionic power points with a successful melee touch attack. Each touch drains 6 power points from the opponent (or fewer, if the opponent has fewer than 6 points remaining). Against a nonpsionic creature or a psionic creature that currently has no power points, this touch attack instead deals 1 point of Intelligence damage, which provides nourishment equivalent to 6 power points. A thought eater requires 12 power points per day to survive but will gorge itself on weak prey.	KEY:Thought Eater ~ Eat Thoughts																											SOURCEPAGE:EPH	
Psi-Like Abilities	CATEGORY:Special Ability	TYPE:ThoughtEaterRaceTrait.SpecialAttack.PsiLike	VISIBLE:YES		KEY:Thought Eater ~ Psi-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=3|Detect Psionics|Distract,11+CHA|Precognition|Daze (Psionic),,11+CHA	SPELLS:Innate|TIMES=3|CASTERLEVEL=3|Thought Shield								SOURCEPAGE:EPH	
Ethereal Jaunt	CATEGORY:Special Ability	TYPE:ThoughtEaterRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A thought eater can shift from the Ethereal Plane to the Material Plane as part of any move action, and then shift back again as a free action. The ability is otherwise identical to the psionic ethereal jaunt power.	KEY:Thought Eater ~ Ethereal Jaunt																											SOURCEPAGE:EPH	
																																	
Race Traits ~ Thought Slayer	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ThoughtSlayerRaceTrait																														
Mind consuming Gaze	CATEGORY:Special Ability	TYPE:ThoughtSlayerRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Instantly kill (by draining the mind away), range 30 feet, Fortitude DC %1 negates. The save DC is Charisma-based. This is considered a mind-affecting death effect. If a thought slayer’s gaze is met indirectly (such as through a mirror or a reflection in water), the opponent does not die on a failed save but instead is dazed for 14 rounds. This otherwise is a gaze effect as described on page 309 of the Monster Manual. The gaze cannot affect creatures on the Material Plane while the thought slayer remains ethereal, but it can affect ethereal creatures while the thought slayer is on the Material Plane.|MindConsumingGazeDC	KEY:Thought Slayer ~ Mind Consuming Gaze				DEFINE:MindConsumingGazeDC|0					BONUS:VAR|MindConsumingGazeDC|DefaultDCCha	BONUS:VAR|MindConsumingGazeDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Mind Consuming Gaze)								ABILITY:Ability Focus|AUTOMATIC|Mind Consuming Gaze									SOURCEPAGE:EPH	
Psi-Like Abilities	CATEGORY:Special Ability	TYPE:ThoughtSlayerRaceTrait.SpecialAttack.PsiLike	VISIBLE:YES		KEY:Thought Slayer ~ Psi-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=14|Brain Lock,12+CHA|Chameleon|Detect Psionics|Distract,11+CHA	SPELLS:Innate|TIMES=3|CASTERLEVEL=14|Body Adjustment|Mental Barrier|Mind Trap|Precognition|Wall Walker	SPELLS:Innate|TIMES=1|CASTERLEVEL=14|Escape Detection							SOURCEPAGE:EPH	
Ethereal Jaunt	CATEGORY:Special Ability	TYPE:ThoughtSlayerRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A thought slayer can shift from the Ethereal Plane to the Material Plane as part of any move action, and then shift back again as a free action. The ability is otherwise identical to the psionic ethereal jaunt power.	KEY:Thought Slayer ~ Ethereal Jaunt																											SOURCEPAGE:EPH	
																																	
Race Traits ~ Udoroot	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=UdorootRaceTrait|Immunity To Electricity|Resistance To Cold|Resistance To Fire											BONUS:VAR|ColdResistanceBonus|10|TYPE=Resistance	BONUS:VAR|FireResistanceBonus|10|TYPE=Resistance																		
Double Manifest	CATEGORY:Special Ability	TYPE:UdorootRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:An udoroot senses its surroundings and manifests its psi-like abilities through its crowns. It can manifest two psi-like abilities per round, as long as it has at least two crowns remaining.	KEY:Udoroot ~ Double Manifest																											SOURCEPAGE:EPH	
Psi-Like Abilities	CATEGORY:Special Ability	TYPE:UdorootRaceTrait.SpecialAttack.PsiLike	VISIBLE:YES		KEY:Udoroot ~ Psi-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=6|Energy Stun,13+CHA|False Sensory Input,13+CHA|Id Insinuation,13+CHA|Telekinetic Force,13+CHA|Thought Shield	SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=4|Mind Thrust,12+CHA	SPELLS:Innate|TIMES=3|CASTERLEVEL=6|Astral Construct|Body Adjustment|Mental Barrier							SOURCEPAGE:EPH	
Blindsight	CATEGORY:Special Ability	TYPE:UdorootRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An udoroot can ascertain all foes by nonvisual means within 60 feet. If its crowns are destroyed, it can no longer perceive its surroundings.	KEY:Udoroot ~ Blindsight									BONUS:VAR|BlindsightRange|60|TYPE=Base																		SOURCEPAGE:EPH	
																																	
Race Traits ~ Unbodied	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=UnbodiedRaceTrait											BONUS:VAR|Maneuverability|4|TYPE=Base																			
Psionic Powers	CATEGORY:Special Ability	TYPE:UnbodiedRaceTrait.SpecialAttack	VISIBLE:YES	DESC:An unbodied manifests powers as a 4th-level psion (telepath). The save DCs are Intelligencebased	KEY:Unbodied ~ Psionic Powers									BONUS:PCLEVEL|Telepath (Psion)|3	BONUS:VAR|TelepathLVL|4								ADD:SPELLCASTER|Telepath (Psion)									SOURCEPAGE:EPH	
Telekinetic Force	CATEGORY:Special Ability	TYPE:UnbodiedRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:An unbodied can use telekinetic force (DC %1) as a standard action that does not provoke attacks of opportunity. Manifester level 4th. The save DC is Charisma- ased.|TelekineticForceDC	KEY:Unbodied ~ Telekinetic Force				DEFINE:TelekineticForceDC|0					BONUS:VAR|TelekineticForceDC|DefaultDCCha	BONUS:VAR|TelekineticForceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Telekinetic Force)								ABILITY:Ability Focus|AUTOMATIC|Telekinetic Force									SOURCEPAGE:EPH	
Assume Likeness	CATEGORY:Special Ability	TYPE:UnbodiedRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:An unbodied can assume the likeness of any Small, Medium, or Large creature as a standard action that does not provoke attacks of opportunity. Its abilities do not change, but it appears to be that creature, relying on its Bluff and Disguise skills to deflect suspicion.	KEY:Unbodied ~ Assume Likeness																											SOURCEPAGE:EPH	
Hide Mind	CATEGORY:Special Ability	TYPE:UnbodiedRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:An unbodied cannot be identifi ed as psionic by divination spells or clairsentience powers.	KEY:Unbodied ~ Hide Mind																											SOURCEPAGE:EPH	
Skills	CATEGORY:Special Ability	TYPE:UnbodiedRaceTrait.SpecialQuality	VISIBLE:YES	DESC:An unbodied has a +4 racial bonus on Bluff and Disguise checks. *When using its assume likeness ability, an unbodied gets an additional +10 circumstance bonus on Disguise checks. If it can read an opponent’s mind, it gets a further +4 circumstance bonus on Bluff and Disguise checks.	KEY:Unbodied ~ Skills									BONUS:SKILL|Bluff,Disguise|4|TYPE=Racial																		SOURCEPAGE:EPH	
																																	
Psi-Like Abilities	CATEGORY:Special Ability	TYPE:YuanTiRaceTrait.SpecialAttack.PsiLike	VISIBLE:YES		KEY:Psionic Yuan-Ti ~ Psi-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=3|Detect Hostile Intent|Charm (Psionic),12+CHA|Daze (Psionic),11+CHA	SPELLS:Innate|TIMES=1|CASTERLEVEL=3|Aversion,12+CHA|Concealing Amorpha|Darkness|Entangling Ectoplasm								SOURCEPAGE:EPH	
																																	
Race Traits ~ Yuan-Ti Halfblood (Psionic)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=YuanTiHalfbloodPsionicRaceTrait|TYPE=YuanTiSubRaceTrait|Scent	AUTO:LANG|Yuan-Ti|Common|Draconic|Abyssal										BONUS:VAR|AdvancementByClass|1									ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfLight	ABILITY:Internal|AUTOMATIC|TYPE=ShieldProf	AUTO:WEAPONPROF|Scimitar|Longbow	ABILITY:FEAT|AUTOMATIC|Alertness|Blind-Fight							
Poison	CATEGORY:Special Ability	TYPE:YuanTiHalfbloodPsionicRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage 1d6 CON, secondary damage 2d6 CON. The save DC is Constitution-based.|PoisonDC	KEY:Yuan-Ti Halfblood (Psionic) ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:EPH	
Psi-Like Abilities	CATEGORY:Special Ability	TYPE:YuanTiHalfbloodPsionicRaceTrait.SpecialAttack.PsiLike	VISIBLE:YES		KEY:Yuan-Ti Halfblood (Psionic) ~ Psi-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=6|Chameleon|Detect Hostile Intent|Exhalation of the Black Dragon	SPELLS:Innate|TIMES=3|CASTERLEVEL=6|Aversion,12+CHA|Charm (Psionic),12+CHA|Concealing Amorpha|Daze (Psionic),10+CHA|Deeper Darkness|Entangling Ectoplasm	SPELLS:Innate|TIMES=3|CASTERLEVEL=4|Mind Thrust,11+CHA	SPELLS:Innate|TIMES=1|CASTERLEVEL=6|Body Purification|Suggestion (Psionic),11+CHA						SOURCEPAGE:EPH	
Constrict	CATEGORY:Special Ability	TYPE:YuanTiHalfbloodPsionicRaceTrait.SpecialAttack.Extraordinary.Constrict	VISIBLE:YES	DESC:A halfblood with a snake tail deals extra damage (1d4+3 ) with a successful grapple check against a creature Small  or smaller.	KEY:Yuan-Ti Halfblood (Psionic) ~ Snake Tail ~ Constrict									BONUS:VAR|ConstrictDice|1	BONUS:VAR|ConstrictDieSize|4|TYPE=Base	BONUS:VAR|ConstrictDamage|-STR/2																SOURCEPAGE:EPH	
