SOURCELONG:Monsters of Faerun 3.0	SOURCESHORT:MCMoF30	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2001-02
																																	
# # Subrace Traits																																	
																																	
###Block: Traits																																	
Stone Walk	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:This ability allows Urdunnirs to pass through stone and earth as if it were air. They can carry up to twice their own body weight with them in this manner.	KEY:Urdunnir Dwarf ~ Stone Walk																											SOURCEPAGE:MCMoF	
Stone Shape	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Urdunnir Dwarf ~ Stone Shape																		SPELLS:Innate|TIMES=1|TIMEUNIT=Round|CASTERLEVEL=8|Stone Shape									SOURCEPAGE:MCMoF	
Shape Metal	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:An urdunnir can also use a shape metal spell-like ability by concentrating for a full round and using this ability in the next round. The power works just like the stone shape spell, except that the urdunnir can only affect 5 cubic feet of metal. The dwarf must touch the metal to shape it, which may require a melee touch attack if an opponent is holding or wielding the object. If an urdunnir is prepared for an attack, he can reshape a metal weapon as it hits, taking only half damage from the attack and rendering the weapon useless. (The dwarf must spend one action preparing to use the power, then ready the shape metal ability on his next action, using the ability the next time he is struck in combat.) Magic weapons and armor receive a Fortitude saving throw against this power (see the saving throw rules under Strike an Object in Chapter 8 of the Player's Handbook).	KEY:Urdunnir Dwarf ~ Shape Metal																											SOURCEPAGE:MCMoF	
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
# Spells	CATEGORY:Special Ability	TYPE:TrueDragonShadowDragonRaceTrait.SpecialAttack.DragonSpellcasterSorcererCleric	VISIBLE:YES	DESC:A Shadow Dragon cast spells as Sorcerer. Can also cast cleric spells and those from the Chaos, Evil, and Trickery domains as arcane spells.	KEY:Dragon (Shadow Dragon) ~ Spells								ADD:SPELLCASTER|Sorcerer/Cleric	BONUS:VAR|DragonSpellcasterLVL|((DragonAgeCategory-3)*2)	BONUS:PCLEVEL|Sorcerer/Cleric|DragonSpellcasterLVL-1	BONUS:VAR|ChaosDomainAllowed,EvilDomainAllowed,TrickeryDomainAllowed|1|TYPE=Base	BONUS:ABILITYPOOL|Monster Domains|3						ABILITY:Internal|AUTOMATIC|Sorcerer/Cleric Class									SOURCEPAGE:MCMoF	
# Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonShadowDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Shadow Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:MCMoF	
# Shadow Blend	CATEGORY:Special Ability	TYPE:TrueDragonShadowDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:During any conditions other than full daylight, a shadow dragon can disappear into the shadows, giving it nine-tenths concealment. Artificial illumination, even a light or continual flame spell, does not negate this ability. A daylight spell, however, will.	KEY:Dragon (Shadow Dragon) ~ True Seeing																											SOURCEPAGE:MCMoF	
# Create Shadows	CATEGORY:Special Ability	TYPE:TrueDragonShadowDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Three times per day, a great wyrm shadow dragon can conjure a mass of leaping shadows with a radius of 100 yards and a duration of 1 hour (this is a creation effect). All normal and magical light sources are negated within this radius. All characters and creatures gain a +4 bonus on their Hide checks within the shadows, and can hide even if directly observed. Shadow dragons and other creatures with ties to the Plane of Shadow gain total concealment within the shadows (50%% miss chance), though they can move and attack normally. Their attacks gain a +2 bonus and deny their opponents any Dexterity bonus to AC, because they are considered invisible.	KEY:Dragon (Shadow Dragon) ~ Create Shadows	DESC:%1/day|CreateShadowsTimes			DEFINE:CreateShadowsTimes|0					BONUS:VAR|CreateShadowsTimes|3|TYPE=Base																		SOURCEPAGE:MCMoF	
# Mirror Image	CATEGORY:Special Ability	TYPE:TrueDragonShadowDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Shadow Dragon) ~ Mirror Image																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Mirror Image									SOURCEPAGE:MCMoF	
# Nondetection	CATEGORY:Special Ability	TYPE:TrueDragonShadowDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Shadow Dragon) ~ Nondetection																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Nondetection									SOURCEPAGE:MCMoF	
# Dimension Door	CATEGORY:Special Ability	TYPE:TrueDragonShadowDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Shadow Dragon) ~ Dimension Door																		SPELLS:Innate|TIMES=2|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Dimension Door									SOURCEPAGE:MCMoF	
# Shadow Walk	CATEGORY:Special Ability	TYPE:TrueDragonShadowDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Shadow Dragon) ~ Shadow Walk																		SPELLS:Innate|TIMES=1|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Shadow Walk									SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Dragon (Song)	CATEGORY:Internal	TYPE:Special	ABILITY:Internal|AUTOMATIC|Dragon Defaults|True Dragon|Generic Dragon						BONUS:VAR|DragonAgeCategory|(DragonLVL-2)/3					ABILITY:Special Ability|AUTOMATIC|Immunity to Electricity|Immunity to Poison|Dragon (Song Dragon) ~ Alternate Form|Dragon (Song Dragon) ~ True Seeing|Dragon (Song Dragon) ~ Tongues|Dragon (Song Dragon) ~ Light|Dragon (Song Dragon) ~ Darkness|PREVARGTEQ:DragonAgeCategory,1		ABILITY:Special Ability|AUTOMATIC|Dragon (Song Dragon) ~ Feather Fall|PREVARGTEQ:DragonAgeCategory,3	ABILITY:Special Ability|AUTOMATIC|Dragon (Song Dragon) ~ Spells|Dragon (Song Dragon) ~ Blink|PREVARGTEQ:DragonAgeCategory,4	ABILITY:Special Ability|AUTOMATIC|Dragon (Song Dragon) ~ Frightful Presence|PREVARGTEQ:DragonAgeCategory,5	ABILITY:Special Ability|AUTOMATIC|Dragon (Song Dragon) ~ Teleport|PREVARGTEQ:DragonAgeCategory,6		ABILITY:Special Ability|AUTOMATIC|Dragon (Song Dragon) ~ Heal|PREVARGTEQ:DragonAgeCategory,8		ABILITY:Special Ability|AUTOMATIC|Dragon (Song Dragon) ~ Polymorph Any Object|PREVARGTEQ:DragonAgeCategory,10		ABILITY:Special Ability|AUTOMATIC|Dragon (Song Dragon) ~ Plane Shift|PREVARGTEQ:DragonAgeCategory,12								
#CR														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm								
CATEGORY=Internal|Race Traits ~ Dragon (Song).MOD														BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,1	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,2	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,3	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,4	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,5	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,6	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,7	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,8	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,12								
#LevelAdj																																	
CATEGORY=Internal|Race Traits ~ Dragon (Song).MOD														BONUS:VAR|DragonLevelAdjustment|5|PREVAREQ:DragonAgeCategory,1	BONUS:VAR|DragonLevelAdjustment|5|PREVAREQ:DragonAgeCategory,2	BONUS:VAR|DragonLevelAdjustment|5|PREVAREQ:DragonAgeCategory,3	BONUS:VAR|DragonLevelAdjustment|6|PREVAREQ:DragonAgeCategory,4																
#size																																	
CATEGORY=Internal|Race Traits ~ Dragon (Song).MOD														BONUS:VAR|DragonSizeGroup|10|TYPE=Base																			
#stats																																	
CATEGORY=Internal|Race Traits ~ Dragon (Song).MOD														BONUS:STAT|STR|-2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
CATEGORY=Internal|Race Traits ~ Dragon (Song).MOD																																	
CATEGORY=Internal|Race Traits ~ Dragon (Song).MOD														BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
CATEGORY=Internal|Race Traits ~ Dragon (Song).MOD														BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
CATEGORY=Internal|Race Traits ~ Dragon (Song).MOD														BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
CATEGORY=Internal|Race Traits ~ Dragon (Song).MOD														BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
#SR																																	
CATEGORY=Internal|Race Traits ~ Dragon (Song).MOD				SR:DragonSpellResistance														BONUS:VAR|DragonSpellResistance|20|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,12								
#AC / DR																																	
CATEGORY=Internal|Race Traits ~ Dragon (Song).MOD				DR:0/Magic										BONUS:VAR|DragonNaturalArmorBonus|1				BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,7		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,9		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,11									
Breath Weapon	CATEGORY:Special Ability	TYPE:TrueDragonSongDragonRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:The Song dragon's breath weapon, a cone of elecctrical charged gas. Damage %1d%2, DC %3, Length %4|BreathWeaponDice|BreathWeaponDieSize|BreathWeaponDC|BreathWeaponCone	KEY:Dragon (Song Dragon) ~ Breath Weapon									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)	BONUS:VAR|BreathWeaponDieSize|6|TYPE=Base								ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:MCMoF	
Alternate Form	CATEGORY:Special Ability	TYPE:TrueDragonSongDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Song dragons can freely use an ability much like polymorph self to assume human form. They always appear as human females, and each song dragon has a unique human form that it assumes each time it changes shape. The song dragon's Strength, Dexterity, and Constitution scores become human average (Str 10, Dex 11, Con 10), but its hit points are unaffected by this change. A song dragon can employ its spells and special abilities-except its breath weapon-in either form. Changing from dragon to human form requires 2 rounds; reversing the change takes only 1 round. During this time, the song dragon cannot move and can only use its spells or breath weapon; other actions and attacks are impossible. The change rends all known bonds, clothing, and other confinements, without harm to the song dragon.	KEY:Dragon (Song Dragon) ~ Alternate Form																											SOURCEPAGE:MCMoF	
Spells	CATEGORY:Special Ability	TYPE:TrueDragonSongDragonRaceTrait.SpecialAttack.DragonSpellcasterSorcererCleric	VISIBLE:YES	DESC:A Song Dragon cast spells as Sorcerer. Can also cast cleric spells and those from the Healing, Travel, and Trickery domains as arcane spells.	KEY:Dragon (Song Dragon) ~ Spells								ADD:SPELLCASTER|Sorcerer/Cleric	BONUS:VAR|DragonSpellcasterLVL|((DragonAgeCategory-3)*2)	BONUS:PCLEVEL|Sorcerer/Cleric|DragonSpellcasterLVL-1	BONUS:VAR|HealingDomainAllowed,TravelDomainAllowed,TrickeryDomainAllowed|1|TYPE=Base	BONUS:ABILITYPOOL|Monster Domains|3						ABILITY:Internal|AUTOMATIC|Sorcerer/Cleric Class									SOURCEPAGE:MCMoF	
Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonSongDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Song Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:MCMoF	
True Seeing	CATEGORY:Special Ability	TYPE:TrueDragonSongDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Song dragons have true seeing (as the spell) to a range of 15 feet. This ability is always active.	KEY:Dragon (Song Dragon) ~ True Seeing									BONUS:VAR|TrueSeeingRange|15|TYPE=Base																		SOURCEPAGE:MCMoF	
Tongues	CATEGORY:Special Ability	TYPE:TrueDragonSongDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Song dragons can communicate in any language through the use of an innate tongues ability that is always active.	KEY:Dragon (Song Dragon) ~ Tongues																											SOURCEPAGE:MCMoF	
Light	CATEGORY:Special Ability	TYPE:TrueDragonSongDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Song Dragon) ~ Light																		SPELLS:Innate|TIMES=1|TIMEUNIT=Hour|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Light									SOURCEPAGE:MCMoF	
Darkness	CATEGORY:Special Ability	TYPE:TrueDragonSongDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Song Dragon) ~ Darkness																		SPELLS:Innate|TIMES=1|TIMEUNIT=Hour|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Darkness									SOURCEPAGE:MCMoF	
Blink	CATEGORY:Special Ability	TYPE:TrueDragonSongDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Song Dragon) ~ Blink																		SPELLS:Innate|TIMES=2|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Blink									SOURCEPAGE:MCMoF	
Feather Fall	CATEGORY:Special Ability	TYPE:TrueDragonSongDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Song Dragon) ~ Feather Fall																		SPELLS:Innate|TIMES=2|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Feather Fall									SOURCEPAGE:MCMoF	
Polymorph Any Object	CATEGORY:Special Ability	TYPE:TrueDragonSongDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Song Dragon) ~ Polymorph Any Object																		SPELLS:Innate|TIMES=2|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Polymorph Any Object									SOURCEPAGE:MCMoF	
Heal	CATEGORY:Special Ability	TYPE:TrueDragonSongDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Song Dragon) ~ Heal																		SPELLS:Innate|TIMES=1|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Heal									SOURCEPAGE:MCMoF	
Plane Shift	CATEGORY:Special Ability	TYPE:TrueDragonSongDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Song Dragon) ~ Plane Shift																		SPELLS:Innate|TIMES=2|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Plane Shift									SOURCEPAGE:MCMoF	
Teleport	CATEGORY:Special Ability	TYPE:TrueDragonSongDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Song Dragon) ~ Teleport																		SPELLS:Innate|TIMES=2|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Teleport									SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Dragonkin	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DragonkinRaceTrait	AUTO:LANG|Draconic										BONUS:VAR|Maneuverability|4|TYPE=Base																			
Rake	CATEGORY:Special Ability	TYPE:DragonkinRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Two claws, attack bonus +10 melee, damage 1d6+2.	KEY:Dragonkin ~ Rake																		NATURALATTACKS:Rake,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d6	BONUS:WEAPONPROF=Rake|DAMAGE|-STR/2								SOURCEPAGE:MCMoF	
Detect Magic	CATEGORY:Special Ability	TYPE:DragonkinRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Dragonkin have the innate ability to detect magic at will, as a free action. They have an overpowering desire to acquire magic items, and they attack characters who possess these items in preference to others. If possible, a dragonkin will grab a magic item from its opponent and flee with it, taking the item back to its cave. (Resolve this as a disarm attempt; since the dragonkin is unarmed, it holds the item if it wins the opposed check.) Dragonkin who are fighting on the ground do not take unreasonable risks to flee with an item-they never turn their backs on an opponent, for example. Cult dragonkin (see In the Realms) are better able to resist their instinctual desire for magic, and do not endanger or abandon their mission for the sake of these items. Tribal dragonkin do not use magic items in combat, but Cult dragonkin often do, if appropriate.	KEY:Dragonkin ~ Detect Magic																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=HD|Detect Magic									SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Dread Warrior	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DreadWarriorRaceTrait																														
-	CATEGORY:Special Ability	TYPE:DreadWarriorRaceTrait	VISIBLE:DISPLAY		KEY:Dread Warrior ~ -																											SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Firenewt	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=FirenewtRaceTrait	AUTO:LANG|Draconic										BONUS:VAR|AdvancementByClass|1																			
Breath Weapon	CATEGORY:Special Ability	TYPE:FirenewtRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:%1-foot cone, once every 10 minutes, damage %2d%3 fire, Reflex DC %4 half. The save DC is Constitution based.|BreathWeaponCone|BreathWeaponDice|BreathWeaponDamageDie|BreathWeaponDC	KEY:Firenewt ~ Breath Weapon				DEFINE:BreathWeaponCone|0	DEFINE:BreathWeaponDice|0	DEFINE:BreathWeaponDamageDie|0	DEFINE:BreathWeaponDC|0		BONUS:VAR|BreathWeaponCone|5	BONUS:VAR|BreathWeaponDice|1	BONUS:VAR|BreathWeaponDamageDie|6|TYPE=Base	BONUS:VAR|BreathWeaponDC|DefaultDCCon	BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)					ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:MCMoF	
																																	
Race Traits ~ Ghaunadan	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=GhaunadanRaceTrait	AUTO:LANG|Abyssal|Undercommon																													
Paralysis	CATEGORY:Special Ability	TYPE:GhaunadanRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:The attack of a ghaunadan in ooze form can paralyze its opponent. The victim must make a Fortitude save (DC %1) or be paralyzed for 1d4+1 rounds. The save DC is Constitution- Based.|ParalysisDC	KEY:Ghaunadan ~ Paralysis				DEFINE:ParalysisDC|0					BONUS:VAR|ParalysisDC|DefaultDCCon	BONUS:VAR|ParalysisDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Paralysis)								ABILITY:Ability Focus|AUTOMATIC|Paralysis									SOURCEPAGE:MCMoF	
Charming Gaze	CATEGORY:Special Ability	TYPE:GhaunadanRaceTrait.SpecialAttack.Supernatural.Gaze	VISIBLE:YES	DESC:In humanoid form, a ghaunadan has a gaze attack: Characters who meet the ghaunadan's gaze must make a Will save (DC %1). Those who fail this saving throw regard the ghaunadan as if its Charisma were 2d4 points higher. This ability is useless in combat, but allows the ghaunadan to make excellent use of its Charisma-based skills (Bluff, Diplomacy, and Disguise). The effect lasts as long as the ghaunadan is in sight and remains in humanoid form. The save DC is Charisma-based.|CharmingGazeDC	KEY:Ghaunadan ~ Charming Gaze				DEFINE:CharmingGazeDC|0					BONUS:VAR|CharmingGazeDC|DefaultDCCha	BONUS:VAR|CharmingGazeDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Charming Gaze)								ABILITY:Ability Focus|AUTOMATIC|Charming Gaze									SOURCEPAGE:MCMoF	
#Resist Blunt Weapons	CATEGORY:Special Ability	TYPE:GhaunadanRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A ghaunadan's semiliquid body takes only half damage from bludgeoning weapons.	KEY:Ghaunadan ~ Resist Blunt Weapons																											SOURCEPAGE:MCMoF	
Disarm	CATEGORY:Special Ability	TYPE:GhaunadanRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:In its ooze form, a ghaunadan can forego all attacks in a round and choose to mold itself around an opponent's weapon; when a successful attack hits the ghaunadan, the weapon sinks into its mass, but the ghaunadan then firms its skin around the weapon, trapping it. A character can make a Strength check (DC 20) to free the weapon.	KEY:Ghaunadan ~ Disarm																											SOURCEPAGE:MCMoF	
Blindsight	CATEGORY:Special Ability	TYPE:GhaunadanRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:As an oozelike creature, a ghaunadan has no eyes, but its whole body acts as a sensory organ, allowing it to perceive its environment out to a range of 60 feet.	KEY:Ghaunadan ~ Blindsight									BONUS:VAR|BlindsightRange|60|TYPE=Base																		SOURCEPAGE:MCMoF	
Immunities	CATEGORY:Special Ability	TYPE:GhaunadanRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Ghaunadans share many of the immunities of oozes, though they do have minds and Intelligence scores. They are immune to poison, sleep, paralysis, stunning, and polymorphing. They are not subject to critical hits, and cannot be flanked. These immunities apply in both humanoid and ooze form.	KEY:Ghaunadan ~ Immunities									BONUS:VAR|CharmingGazeDC|DefaultDCCha									ABILITY:Special Ability|AUTOMATIC|Immunity to Poison|Immunity to Sleep|Immunity to Paralysis|Immunity to Stunning|Immunity to Polymorph|Immunity To Critical Hits|Immunity To Flanking									SOURCEPAGE:MCMoF	
Change Shape	CATEGORY:Special Ability	TYPE:GhaunadanRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Once per day, for up to 15 hours at a time, a ghaunadan can assume an attractive humanoid form that is unique to the individual creature. Most appear as human males, but some have been known to take the forms of drow females instead. In this form, they wear clothing and armor (favoring the garish colors of Ghaunadar's clerics, namely copper, amber, orange, russet, and a range of purples) and use weapons. See the Monster Manual glossary for more information.	KEY:Ghaunadan ~ Change Shape																											SOURCEPAGE:MCMoF	
																																	
