SOURCELONG:Underdark	SOURCESHORT:Und	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-10																														
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Enhanced Shadow Conjurations	CATEGORY:Special Ability	TYPE:ShadowcrafterClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:When a shadowcrafter reaches 2nd level, his shadow conjurations automatically intensify in strength by 10%%. Hence, shadow conjuration is 30%% as strong as the real thing instead of the standard 20%%, and greater shadow conjuration is 70%% as strong as the real thing instead of the standard 60%%. When he reaches 6th level, the strength of his shadow conjurations increases by an additional 10%%, for a total increase of 20%%. Hence, shadow conjuration is 40%% as strong as the real thing, and greater shadow conjuration is 80%% as strong.	KEY:Shadowcrafter ~ Enhanced Shadow Conjurations																										SORTKEY:Class_Shadowcrafter	SOURCEPAGE:Und	
Enhanced Shadow Evocations	CATEGORY:Special Ability	TYPE:ShadowcrafterClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:When a shadowcrafter reaches 3rd level, his shadow evocations intensify in strength by 10%%. Hence, shadow evocation is 30%% as strong as the real thing instead of the standard 20%%, and greater shadow evocation is 70%% as strong as the real thing instead of the standard 60%%. When he reaches 7th level, the strength of his shadow evocations increases by an additional 10%%, for a total increase of 20%%. Hence, shadow evocation is 40%% as strong as the real thing, and greater shadow evocation is 80%% as strong.	KEY:Shadowcrafter ~ Enhanced Shadow Evocations																										SORTKEY:Class_Shadowcrafter	SOURCEPAGE:Und	
Shadow Spell Penetration	CATEGORY:Special Ability	TYPE:ShadowcrafterClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 4th level, a shadowcrafter gains a +2 bonus on caster level checks for all of his illusion (shadow) spells. This bonus stacks with that provided by the Spell Penetration and Greater Spell Penetration feats. At 8th level, this bonus increases to +4.	KEY:Shadowcrafter ~ Shadow Spell Penetration				DEFINE:ShadowSpellPenetrationPower|0					BONUS:VAR|ShadowSpellPenetrationPower|2|PREVARGTEQ:ShadowcrafterLVL,4	BONUS:VAR|ShadowSpellPenetrationPower|2|PREVARGTEQ:ShadowcrafterLVL,8	BONUS:CASTERLEVEL|SUBSCHOOL.Shadow|ShadowSpellPenetrationPower															SORTKEY:Class_Shadowcrafter	SOURCEPAGE:Und	
Resistance to Illusions	CATEGORY:Special Ability	TYPE:ShadowcrafterClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 5th level, a shadowcrafter gains a +2 bonus on saving throws against all illusion spells and effects.	KEY:Shadowcrafter ~ Resistance to Illusions																										SORTKEY:Class_Shadowcrafter	SOURCEPAGE:Und	
No Delusions	CATEGORY:Special Ability	TYPE:ShadowcrafterClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 9th level, a shadowcrafter has such complete mastery of illusion spells that he no longer needs to interact with them to merit a saving throw. If he can see or otherwise witness the illusory effect, he can attempt a save.	KEY:Shadowcrafter ~ No Delusions																										SORTKEY:Class_Shadowcrafter	SOURCEPAGE:Und	
Shadow Self	CATEGORY:Special Ability	TYPE:ShadowcrafterClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 10th level, a shadowcrafter has so attuned himself to shadows and illusions that he actually becomes a magical creature. He is forevermore a native outsider rather than a humanoid (or whatever creature type he previously was). Additionally, he gains damage reduction 10/magic.	KEY:Shadowcrafter ~ Shadow Self																		TEMPLATE:Shadowcrafter ~ Shadow Self								SORTKEY:Class_Shadowcrafter	SOURCEPAGE:Und	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:VerminKeeperClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Vermin keepers gain no proficiency with any weapon or armor.	KEY:Vermin Keeper ~ Weapon and Armor Proficiency																										SORTKEY:Class_Vermin_Keeper	SOURCEPAGE:Und	
Spells per Day	CATEGORY:Special Ability	TYPE:VerminKeeperClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each vermin keeper level, the character gains new spells per day (and spells known, if applicable) as if he had also gained a level in a spellcasting class to which he belonged before adding the prestige class level. He does not, however, gain any other benefit a character of that class would have gained (improved chance of turning or rebuking undead, metamagic or item creation feats, and the like). If the character had more than one spellcasting class before becoming a vermin keeper, the player must decide to which class to add each vermin keeper level for the purpose of determining spells per day, spells known, and overall caster level.	KEY:Vermin Keeper ~ Spells per Day																										SORTKEY:Class_Vermin_Keeper	SOURCEPAGE:Und	
Handle Vermin	CATEGORY:Special Ability	TYPE:VerminKeeperClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 1st level, a vermin keeper can apply his Handle Animal skill to vermin.	KEY:Vermin Keeper ~ Handle Vermin																										SORTKEY:Class_Vermin_Keeper	SOURCEPAGE:Und	
Vermin Empathy	CATEGORY:Special Ability	TYPE:VerminKeeperClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A vermin keeper can apply his wild empathy class ability to vermin. Vermin begin with an unfriendly attitude.	KEY:Vermin Keeper ~ Vermin Empathy																										SORTKEY:Class_Vermin_Keeper	SOURCEPAGE:Und	
Vermin Form	CATEGORY:Special Ability	TYPE:VerminKeeperClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Beginning at 1st level, a vermin keeper can use his wild shape ability to assume a vermin form. Starting at 1st level, he can turn himself into any Small vermin. As he gains vermin keeper levels, the diversity of forms available to him increases. He can become a Tiny vermin at 2nd level, a Medium vermin at 4th level, a Diminutive vermin at 5th level, a Large vermin at 7th level, a Fine vermin at 8th level, and a Huge vermin at 9th level.	KEY:Vermin Keeper ~ Vermin Form																										SORTKEY:Class_Vermin_Keeper	SOURCEPAGE:Und	
Venom Immunity	CATEGORY:Special Ability	TYPE:VerminKeeperClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 3rd level, a vermin keeper gains immunity to all organic poisons. This category includes all monster poisons but not mineral poisons or poison gas.	KEY:Vermin Keeper ~ Venom Immunity																										SORTKEY:Class_Vermin_Keeper	SOURCEPAGE:Und	
Vermin Companion	CATEGORY:Special Ability	TYPE:VerminKeeperClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 3rd level, a vermin keeper can call a Small, Medium, or Large vermin as a companion in lieu of an animal (see sidebar for details). He may choose any kind of vermin for which statistics are provided in the Monster Manual. A vermin keeper cannot retain the animal companion he had from his previous class (if any) after he calls a vermin companion. Except as noted in the sidebar, this ability works the same as a druid's animal companion ability.	KEY:Vermin Keeper ~ Vermin Companion									BONUS:VAR|VerminCompanionLVL|VerminKeeperLVL									ABILITY:Special Ability|AUTOMATIC|Vermin Companion								SORTKEY:Class_Vermin_Keeper	SOURCEPAGE:Und		
Extra Wild Shape Feat	CATEGORY:Special Ability	TYPE:VerminKeeperClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A vermin keeper gains Extra Wild Shape as a bonus feat at 4th and 6th levels.	KEY:Vermin Keeper ~ Extra Wild Shape Feat																		ABILITY:FEAT|AUTOMATIC|Extra Wild Shape|PREVARGTEQ:VerminCompanionLVL,4	ABILITY:FEAT|AUTOMATIC|Extra Wild Shape|PREVARGTEQ:VerminCompanionLVL,6							SORTKEY:Class_Vermin_Keeper	SOURCEPAGE:Und	
Swarm Form	CATEGORY:Special Ability	TYPE:VerminKeeperClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 10th level, a vermin keeper can use his wild shape to assume the form of any vermin swarm (any swarm whose constituent creatures are of the vermin type).	KEY:Vermin Keeper ~ Swarm Form																										SORTKEY:Class_Vermin_Keeper	SOURCEPAGE:Und	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:YathcholWebriderClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Yathchol webriders are proficient with the club, crossbow (hand, light, or heavy), dagger (any type), dart, mace, morningstar, quarterstaff, rapier, sap, shortbow (normal and composite), and short sword. They are proficient with light armor but gain no proficiency with any shield.	KEY:Yathchol Webrider ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfYathcholWebrider	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfLight							SORTKEY:Class_Yathchol_Webrider	SOURCEPAGE:Und	
Web Hide	CATEGORY:Special Ability	TYPE:YathcholWebriderClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Beginning at 1st level, a Yachthol webrider can hide herself from view in the open without anything to actually hide behind, so long as she is within 5 feet of natural or magical webs that cover an area measuring at least 5 feet on each side.	KEY:Yathchol Webrider ~ Web Hide																										SORTKEY:Class_Yathchol_Webrider	SOURCEPAGE:Und	
Web Ride	CATEGORY:Special Ability	TYPE:YathcholWebriderClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:A Yathchol webrider can travel instantaneously between separate sections of webbing. This magical transport must begin and end in an area adjacent to or within webbing that covers at least a 5-foot-square. At 1st level, the webrider can move up to a total of 20 feet per day in this way. This distance may be covered in a single ride of 20 feet, or two rides of 10 feet each. Moves shorter than 10 feet are possible, but the distance covered in each move is rounded up to the next 10-foot increment for the purpose of determining how much movement potential has been used. The total distance that a Yachthol webrider can move per day with the web ride ability increases with her level, to 160 feet at 4th level, 320 feet at 6th level, 640 feet at 8th level, and 1,280 feet at 10th level. These extended distances can likewise be split among many web rides, though the actual distance moved with each ride is rounded up to the next 10-foot increment, as above.	KEY:Yathchol Webrider ~ Web Ride				DEFINE:WebRideDistance|0					BONUS:VAR|WebRideDistance|20	BONUS:VAR|WebRideDistance|140|PREVARGTEQ:YathcholWebriderLVL,4	BONUS:VAR|WebRideDistance|160|PREVARGTEQ:YathcholWebriderLVL,6	BONUS:VAR|WebRideDistance|320|PREVARGTEQ:YathcholWebriderLVL,8	BONUS:VAR|WebRideDistance|640|PREVARGTEQ:YathcholWebriderLVL,8													SORTKEY:Class_Yathchol_Webrider	SOURCEPAGE:Und	ASPECT:Name|Web Ride (%1 ft)|WebRideDistance
Spider Climbing	CATEGORY:Special Ability	TYPE:YathcholWebriderClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Beginning at 2nd level, a Yachthol webrider can climb and travel on vertical surfaces and even traverse ceilings as well as a spider does if she has her bare hands and feet free for climbing. She has a climb speed of 20 feet and need not make Climb checks to scale a surface.	KEY:Yathchol Webrider ~ Spider Climbing																		MOVE:Climb,20								SORTKEY:Class_Yathchol_Webrider	SOURCEPAGE:Und	
Summon Spider	CATEGORY:Special Ability	TYPE:YathcholWebriderClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:When she reaches 2nd level, a Yathchol webrider can summon a Large monstrous spider or spider swarm once per day. This ability is the equivalent of a summon monster III spell (caster level 5 + Yachthol webrider level). At 5th level, the webrider can summon a Huge monstrous spider as the equivalent of a summon monster V spell, and at 9th level, she can summon a Gargantuan monstrous spider as the equivalent of a summon monster VII spell. See the Monster Manual for each spider's statistics.	KEY:Yathchol Webrider ~ Summon Spider																										SORTKEY:Class_Yathchol_Webrider	SOURCEPAGE:Und	
Web Blast	CATEGORY:Special Ability	TYPE:YathcholWebriderClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:At 3rd level, a Yathchol webrider can produce a blast of hardened webbing (range 60 feet) as a standard action twice per day. The webbing springs from the webrider's hand (or spinnerets, if any) and speeds toward its target. If the webrider succeeds at a ranged touch attack, the web blast deals 4d6 points of bludgeoning damage and forces the target to succeed on a Reflex save (DC 10 + webrider level + webrider's Con modifier) or be stuck in place. A stuck creature can attempt to break loose as a full-round action by making either a DC 20 Strength check or a DC 25 Escape Artist check, or it can take purely mental actions. No other actions are possible while the creature is stuck. This ability is usable four times per day at 7th level and six times per day at 10th level.	KEY:Yathchol Webrider ~ Web Blast	DESC:4d6 bludgeoning damage %1/day Reflex DC %2.|WebBlastTimes|WebBlastDC			DEFINE:WebBlastTimes|0	DEFINE:WebBlastDC|0				BONUS:VAR|WarStrikeDC|DefaultDCCon+YathcholWebriderLVL	BONUS:VAR|WebBlastDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Web Blast)	BONUS:VAR|WebBlastTimes|2	BONUS:VAR|WebBlastTimes|2|PREVARGTEQ:YathcholWebriderLVL,7	BONUS:VAR|WebBlastTimes|2|PREVARGTEQ:YathcholWebriderLVL,10					ABILITY:Ability Focus|AUTOMATIC|Web Blast								SORTKEY:Class_Yathchol_Webrider	SOURCEPAGE:Und	
