SOURCELONG:Planar Handbook	SOURCESHORT:PH	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07																														
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Dismissal	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.DefiantClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:The defiant can use dismissal as a spell-like ability twice per day.	KEY:Defiant ~ Fallen Cleric ~ Dismissal																		SPELLS:Innate|TIMES=2|CASTERLEVEL=DefianLVL|Dismissal								SORTKEY:Class_Defiant	SOURCEPAGE:PH	
Plane Shift	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.DefiantClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:The defi ant can use plane shift as a spell-like ability three times per day.	KEY:Defiant ~ Fallen Cleric ~ Plane Shift																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DefianLVL|Plane Shift								SORTKEY:Class_Defiant	SOURCEPAGE:PH	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.DoomlordClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Doomlords gain proficiency with all martial weapons.	KEY:Doomlord ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfMartial								SORTKEY:Class_Doomlord	SOURCEPAGE:PH	
Spells per Day	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.DoomlordClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each even-numbered doomlord level, the character gains new spells per day (and spells known, if applicable) as if he had also gained a level in a spellcasting class to which he belonged before adding the prestige class. He does not, however, gain any other benefit a character of that class would have gained (such as improved undead turning, metamagic or item creation feats, or the like). If the character had more than one spellcasting class before becoming a doomlord, the player must decide to which class to add each doomlord level for determining spells per day, spells known, and caster level.	KEY:Doomlord ~ Spells per Day																										SORTKEY:Class_Doomlord	SOURCEPAGE:PH	
Entropic Blow	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.DoomlordClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:As a vessel of entropy, a doomlord can channel destructive energy, dealing extra damage with a melee attack. He adds his Charisma bonus to his attack roll and deals an extra 2 points of damage per doomlord level. The entropic blow is especially good at unraveling that which binds nonliving matter together. It automatically ignores hardness, as well as any damage reduction possessed by constructs or undead (regardless of the source of the damage reduction). A doomlord may use his entropic blow once per day at 1st level, twice per day at 5th level, and three times per day at 10th level, but no more than once per round. Use of the entropic blow must be declared before the attack is made. If the attack misses, the blow is wasted.	KEY:Doomlord ~ Entropic Blow	DESC:%1/day|DoomlordEntropicBlowTimes			DEFINE:DoomlordEntropicBlowTimes|0					BONUS:VAR|DoomlordEntropicBlowTimes|(DoomlordLVL/5)+1	BONUS:VAR|EntropicBlowTimes|DoomlordEntropicBlowTimes	BONUS:VAR|EntropicBlowToHit|CHA	BONUS:VAR|EntropicBlowDamage|DoomlordLVL						ABILITY:Special Ability|AUTOMATIC|Entropic Blow								SORTKEY:Class_Doomlord	SOURCEPAGE:PH	
Healing Resistance	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.DoomlordClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:As proof of his dedication to entropy, a doomlord becomes resistant to healing magic. Conjuration (healing) spells and effects used on a doomlord heal only half the normal amount of damage.	KEY:Doomlord ~ Healing Resistance																										SORTKEY:Class_Doomlord	SOURCEPAGE:PH	
Bonus Feat	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.DoomlordClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 2nd, 6th, and 10th level, a doomlord gains a bonus feat. These bonus feats must be drawn from the following list: Cleave, Diehard, Endurance, Great Cleave, Improved Critical, and Toughness. The doomlord must still meet all prerequisites for the bonus feat.	KEY:Doomlord ~ Bonus Feat									BONUS:ABILITYPOOL|Doomlord Feat|(DoomlordLVL+2)/4																	SORTKEY:Class_Doomlord	SOURCEPAGE:PH	
Destructive Expertise	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.DoomlordClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:As agents of destruction, 2nd-level doomlords learn to promote entropy by the most efficient means. The doomlord may add half his class level as a bonus on Disable Device and Knowledge (architecture and engineering) checks when attempting to take apart or disable traps and other objects.	KEY:Doomlord ~ Destructive Expertise									BONUS:SKILL|Disable Device,Knowledge (Architecture and Engineering)|DoomlordLVL/2																	SORTKEY:Class_Doomlord	SOURCEPAGE:PH	
Negative Adaptation	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.DoomlordClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 3rd level and higher, a doomlord does not lose hit points or need to make Fortitude saves due to being in a negative-dominant environment.	KEY:Doomlord ~ Negative Adaptation																										SORTKEY:Class_Doomlord	SOURCEPAGE:PH	
Body or Soul	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.DoomlordClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:As he gains power, a doomlord learns either to strengthen his body against the forces of decay or to empower his soul to better arm himself for battle. At 4th level and again at 8th level, a doomlord can increase either his Constitution score or his Charisma score by 1. He need not choose the same ability score each time.	KEY:Doomlord ~ Body or Soul									BONUS:ABILITYPOOL|Doomlord Body or Soul|DoomlordLVL/4																	SORTKEY:Class_Doomlord	SOURCEPAGE:PH	
Unmaking Magic	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.DoomlordClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At 7th level, a doomlord gains the ability to use dispel magic three times per day. His caster level is equal to his class level. The doomlord may add his Charisma bonus (if any) to his dispel checks, and he gains an additional +5 bonus when attempting to dispel a permanency spell.	KEY:Doomlord ~ Unmaking Magic																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DoomlordLVL|Dispel Magic								SORTKEY:Class_Doomlord	SOURCEPAGE:PH	
Disintegrate	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.DoomlordClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Once per day as a full-round action, a doomlord of 9th level or higher can use disintegrate as a sorcerer of a level equal to the doomlord's character level. The save DC is 16 + his Cha modifi er.	KEY:Doomlord ~ Disintegrate																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DoomlordLVL|Disintegrate,16+CHA								SORTKEY:Class_Doomlord	SOURCEPAGE:PH	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.FatemakerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Fatemakers are proficient with all simple weapons, plus the longsword, rapier, sap, short sword, shortbow, and whip. Fatemakers are proficient with light armor and shields (except tower shields). Because the somatic components required for fatemaker spells are relatively simple, a fatemaker can cast fatemaker spells while wearing light armor without incurring the normal arcane spell failure chance. However, like any other arcane spellcaster, a fatemaker wearing medium or heavy armor or using a shield incurs a chance of arcane spell failure if the spell in question has a somatic component (as most do). A fatemaker still incurs the normal arcane spell failure chance for arcane spells received from other classes.	KEY:Fatemaker ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfSimple|TYPE=WeaponProfFatemaker	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfLight	ABILITY:Internal|AUTOMATIC|TYPE=ShieldProf						SORTKEY:Class_Fatemaker	SOURCEPAGE:PH	
Spells	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.FatemakerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Beginning at 1st level, a fatemaker gains the ability to cast a number of arcane spells. To cast a spell, a fatemaker must have a Charisma score of at least 10 + the spell's level, so a fatemaker with a Charisma of 10 or lower cannot cast these spells. Fatemaker bonus spells are based on Charisma, and saving throws against these spells have a DC of 10 + spell level + the fatemaker's Cha modifi er. When Table 3-3 indicates that a fatemaker gets 0 spells per day of a given spell level (for instance, 1st-level spells for a 1st-level fatemaker), she gains only the bonus spells she would be entitled to based on her Charisma score for that spell level. The fatemaker's spell list appears below. A fatemaker casts spells just as a sorcerer does. Upon reaching 6th level, and at every even-numbered level after that (8th and 10th), a fatemaker can choose to learn a new spell in place of one she already knows. The new spell's level must be the same as that of the spell being exchanged, and it must be at least two levels lower than the highest-level fatemaker spell the character can cast. A fatemaker can swap only a single spell at any given level, and must choose whether or not to swap the spell at the same time that she gains new spells known for that level.	KEY:Fatemaker ~ Spells				DEFINE:Caster_Level_Fatemaker|0	DEFINE:Caster_Level_BL_Fatemaker|0				BONUS:CASTERLEVEL|Fatemaker|Caster_Level_Fatemaker	BONUS:VAR|Caster_Level_Fatemaker|FatemakerLVL+Caster_Level_Bonus	BONUS:VAR|Caster_Level_BL_Fatemaker|charbonusto("PCLEVEL","Fatemaker")	BONUS:VAR|Caster_Level_Highest__Arcane|Caster_Level_Fatemaker+Caster_Level_BL_Fatemaker|TYPE=Base														SORTKEY:Class_Fatemaker	SOURCEPAGE:PH	
Take-Charge Appeal	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.FatemakerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A fatemaker is a naturally confident leader. She adds 1 point to her Charisma score at 1st, 5th, and 10th level.	KEY:Fatemaker ~ Take-Charge Appeal				DEFINE:FatemakerTakeChargeAppeal|0					BONUS:VAR|FatemakerTakeChargeAppeal|(FatemakerLVL/5)+1	BONUS:STAT|CHA|FatemakerTakeChargeAppeal																SORTKEY:Class_Fatemaker	SOURCEPAGE:PH	
Confidence of the Fated	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.FatemakerClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day, a fatemaker of 2nd level or higher can add her class level as a morale bonus on any single attack roll, weapon damage roll, saving throw, or skill check. At 7th level and higher, she can do this twice per day, but only once in any given round.	KEY:Fatemaker ~ Confidence of the Fated	DESC:%1/day|FatemakerConfidenceOfTheFatedTimes			DEFINE:FatemakerConfidenceOfTheFatedTimes|0					BONUS:VAR|FatemakerConfidenceOfTheFatedTimes|1|PREVARGTEQ:FatemakerLVL,2	BONUS:VAR|FatemakerConfidenceOfTheFatedTimes|1|PREVARGTEQ:FatemakerLVL,7																SORTKEY:Class_Fatemaker	SOURCEPAGE:PH	
Sneak Attack	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.FatemakerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Beginning at 3rd level, a fatemaker deals an extra 1d6 points of damage on any successful melee attack against a flat-footed or flanked target, or against a target that has been denied its Dexterity bonus for any reason. This damage also applies to ranged attacks against targets up to 30 feet away. Creatures with concealment, creatures without discernible anatomies, and creatures immune to extra damage from critical hits are all immune to sneak attacks. A fatemaker can choose to deliver nonlethal damage with her sneak attack, but only when using a weapon designed for that purpose, such as a sap (blackjack). At 6th level, the extra damage dealt by a fatemaker's sneak attack increases to 2d6 points, and at 9th level it increases to 3d6 points.	KEY:Fatemaker ~ Sneak Attack									BONUS:VAR|SneakAttackDice|FatemakerLVL/3									ABILITY:Special Ability|AUTOMATIC|Sneak Attack								SORTKEY:Class_Fatemaker	SOURCEPAGE:PH	
Aura of Confidence	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.FatemakerClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A fatemaker's confi dence tends to rub off on her allies. Beginning at 4th level, a fatemaker grants a +1 morale bonus on attack rolls, saves, and skill checks to all adjacent allies (but not to herself). This ability functions only while the fatemaker is conscious. At 8th level, the bonus increases to +2.	KEY:Fatemaker ~ Aura of Confidence				DEFINE:FatemakerAuraOfConfidenceBonus|0					BONUS:VAR|FatemakerAuraOfConfidenceBonus|FatemakerLVL/4																	SORTKEY:Class_Fatemaker	SOURCEPAGE:PH	ASPECT:NAME|Aura of Confidence +%1|FatemakerAuraOfConfidenceBonus
Ego Manifestation	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.FatemakerClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At 10th level, a fatemaker's internal confidence and ego can be made physically manifest, increasing her size and power. This effect is the equivalent of the righteous might spell (caster level equals class level), except that the fatemaker doesn't gain damage reduction, but instead gains a +4 bonus on Intimidate checks. She can use this ability once per day.	KEY:Fatemaker ~ Ego Manifestation				DEFINE:FatemakerEgoManifestationTimes|0					BONUS:VAR|FatemakerEgoManifestationTimes|1									SPELLS:Innate|TIMES=FatemakerEgoManifestationTimes|CASTERLEVEL=FatemakerLVL|Righteous Might								SORTKEY:Class_Fatemaker	SOURCEPAGE:PH	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.VisionarySeekerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Visionary seekers gain no proficiency with any weapon or armor.	KEY:Visionary Seeker ~ Weapon and Armor Proficiency																										SORTKEY:Class_Visionary_Seeker	SOURCEPAGE:PH	
Spells per Day	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.VisionarySeekerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each odd-numbered visionary seeker level, the character gains new spells per day (and spells known, if applicable) as if he had also gained a level in a spellcasting class to which he belonged before adding the prestige class. He does not, however, gain any other benefi t a character of that class would have gained (improved undead turning, metamagic or item creation feats, or the like). If the character had more than one spellcasting class before becoming a visionary seeker, the player must decide to which class to add each visionary seeker level for determining spells per day, spells known, and overall caster level.	KEY:Visionary Seeker ~ Spells per Day																										SORTKEY:Class_Visionary_Seeker	SOURCEPAGE:PH	
Divination Expertise	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.VisionarySeekerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A visionary seeker may add his class level to his caster level when casting divination spells. This bonus stacks with the bonus gained for additional spellcasting levels at every odd-numbered class level. For example, a 10th-level wizard/4th-level visionary seeker would cast divinations as a 16th-level caster (10 for wizard levels, 4 for visionary seeker levels, and 2 for the added spellcasting levels gained from visionary seeker class levels).	KEY:Visionary Seeker ~ Divination Expertise									BONUS:CASTERLEVEL|DESCRIPTOR.Divination|VisionarySeekerLVL																	SORTKEY:Class_Visionary_Seeker	SOURCEPAGE:PH	
Spell Mimic	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.VisionarySeekerClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Once per day, a visionary seeker of 2nd level or higher can mimic any spell (arcane or divine) of a level no greater than his class level. He must have seen the spell cast within the previous 24 hours, and he must supply any material components or focus that the spell requires. The spell's casting time is as normal for the spell. The visionary seeker cannot apply metamagic effects to the spell, even if the original spell included such effects. Treat his caster level for the spell as equal to his highest caster level in any class. At 6th level, a visionary seeker can use this ability twice per day, and at 10th level, he can use it three times per day.	KEY:Visionary Seeker ~ Spell Mimic	DESC:%1/day|VisionarySeekerSpellMimic			DEFINE:VisionarySeekerSpellMimic|0					BONUS:VAR|VisionarySeekerSpellMimic|(VisionarySeekerLVL+2)/4																	SORTKEY:Class_Visionary_Seeker	SOURCEPAGE:PH	
Intuition	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.VisionarySeekerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A 3rd-level visionary seeker gains a +2 insight bonus on initiative checks and Will saves against illusions. These bonuses increase to +4 at 7th level.	KEY:Visionary Seeker ~ Intuition									BONUS:COMBAT|INITIATIVE|2|TYPE=Insight																	SORTKEY:Class_Visionary_Seeker	SOURCEPAGE:PH	
Bend Fate	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.VisionarySeekerClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 4th level, a visionary seeker gains the ability to manipulate fate in his favor. Once per day, he can add 1d6 to any d20 roll he makes. He must declare the use of this ability before rolling the d20.	KEY:Visionary Seeker ~ Bend Fate																										SORTKEY:Class_Visionary_Seeker	SOURCEPAGE:PH	
Trick Fate	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.VisionarySeekerClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day, a visionary seeker of 8th level can reroll one roll that he has just made before the DM declares whether the roll results in success or failure. He must take the result of the reroll, even if it's worse than the original roll.	KEY:Visionary Seeker ~ Trick Fate																										SORTKEY:Class_Visionary_Seeker	SOURCEPAGE:PH	
Moment of Prescience	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.VisionarySeekerClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Once per day, a 10th-level visionary seeker can use moment of prescience as a spell-like ability. Treat his caster level as equal to his highest caster level in any class.	KEY:Visionary Seeker ~ Moment of Prescience																		SPELLS:Innate|TIMES=1|CASTERLEVEL=Caster_Level_Highest|Moment of Prescience								SORTKEY:Class_Visionary_Seeker	SOURCEPAGE:PH	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ArdentDilettanteClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Ardent dilettantes gain no proficiency with any weapon or armor.	KEY:Ardent Dilettante ~ Weapon and Armor Proficiency																										SORTKEY:Class_Ardent_Dilettante	SOURCEPAGE:PH	
Spells per Day	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ArdentDilettanteClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each ardent dilettante level after 1st, the character gains new spells per day (and spells known, if applicable) as if she had also gained a level in a spellcasting class to which she belonged before adding the prestige class. She does not, however, gain any other benefit a character of that class would have gained (improved undead turning, metamagic or item creation feats, or the like). If the character had more than one spellcasting class before becoming an ardent dilettante, the player must decide to which class to add each ardent dilettante level for determining spells per day, spells known, and overall caster level.	KEY:Ardent Dilettante ~ Spells per Day																										SORTKEY:Class_Ardent_Dilettante	SOURCEPAGE:PH	
Heightened Senses	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ArdentDilettanteClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:An ardent dilettante gains a competence bonus on Listen, Search, Sense Motive, and Spot checks equal to 1 + one-half her class level.	KEY:Ardent Dilettante ~ Heightened Senses				DEFINE:ArdentDilettanteHeightenedSensesBonus|0					BONUS:VAR|ArdentDilettanteHeightenedSensesBonus|ArdentDilettanteLVL/2	BONUS:SKILL|Listen,Search,Sense Motive,Spot|ArdentDilettanteHeightenedSensesBonus|TYPE=Competence																SORTKEY:Class_Ardent_Dilettante	SOURCEPAGE:PH	
Lore	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ArdentDilettanteClassFeatures.SpecialQuality	VISIBLE:YES	DESC:An ardent dilettante hears many intriguing rumors and learns odd facts while traveling. She may make a special lore check (1d20 + her ardent dilettante level + her Int modifier) to see whether she knows some relevant information about a notable person, place, or thing. This ability is otherwise identical to the bardic knowledge ability (see page 28 of the Player's Handbook). If an ardent dilettante has a similar ability from another class (such as bard or loremaster), her ardent dilettante levels stack with those class levels for determining the success of the lore check.	KEY:Ardent Dilettante ~ Lore									BONUS:VAR|LoreLVL|ArdenteDilettanteLVL	BONUS:VAR|HarperKnowledgeLVL|ArdenteDilettanteLVL								ABILITY:Special Ability|AUTOMATIC|Lore								SORTKEY:Class_Ardent_Dilettante	SOURCEPAGE:PH	
Enthrall	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ArdentDilettanteClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Starting at 2nd level, an ardent dilettante can recount one of her many adventures or experiences, capturing the attention of an audience as with an enthrall spell. An ardent dilettante can use this ability once per day for every two class levels she has. Caster level equals character level; save DC 12 + Cha modifier.	KEY:Ardent Dilettante ~ Enthrall																		SPELLS:Innate|TIMES=1|CASTERLEVEL=(ArdenteDilettanteLVL/2)|Enthrall,12+CHA								SORTKEY:Class_Ardent_Dilettante	SOURCEPAGE:PH	
Joie de Vivre	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ArdentDilettanteClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:An ardent dilettante of 3rd level or higher takes such obvious pleasure in life that she can influence those around her to feel the same way, as with a good hope spell. An ardent dilettante can use this ability once per day for every three class levels she has. Caster level equals character level; save DC 12 + Cha modifier.	KEY:Ardent Dilettante ~ Joie de Vivre																		SPELLS:Innate|TIMES=(ArdenteDilettanteLVL/3)|CASTERLEVEL=TL|Good Hope,12+CHA								SORTKEY:Class_Ardent_Dilettante	SOURCEPAGE:PH	
Bonus Feat	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ArdentDilettanteClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 4th level, 7th level, and 10th level, an ardent dilettante gains a bonus feat. She must meet the prerequisites for the feat she selects.	KEY:Ardent Dilettante ~ Bonus Feat									BONUS:ABILITYPOOL|FEAT|(ArdentDilettanteLVL-1)/3																	SORTKEY:Class_Ardent_Dilettante	SOURCEPAGE:PH	
Sense Link	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ArdentDilettanteClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At 4th level, an ardent dilettante becomes able to establish a link with another creature within 30 feet, gaining the benefit of a clairaudience/clairvoyance spell centered on that creature's position. Once the link is established, distance is not a factor (though it works only on the plane you and the target currently occupy). Caster level equals ardent dilettante level; save DC 13 + Cha modifi er.	KEY:Ardent Dilettante ~ Sense Link																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=ArdentDilettanteLVL|clairaudience/clairvoyance,13+CHA								SORTKEY:Class_Ardent_Dilettante	SOURCEPAGE:PH	
Scent	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ArdentDilettanteClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 5th level, an ardent dilettante's sense of smell becomes so acute that she gains the scent special quality (see page 314 of the Monster Manual).	KEY:Ardent Dilettante ~ Scent																		ABILITY:Special Ability|AUTOMATIC|Scent								SORTKEY:Class_Ardent_Dilettante	SOURCEPAGE:PH	
Seen it Before	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ArdentDilettanteClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Beginning at 6th level, an ardent dilettante can make a Will save to identify an illusion by perceiving it with any of her senses, even if the illusion provides sensory input for that sense. The DM should make this save in secret, to avoid alerting players that the character is witnessing an illusion. If the save fails, the ardent dilettante doesn't get another one until she interacts with the illusion.	KEY:Ardent Dilettante ~ Seen it Before																										SORTKEY:Class_Ardent_Dilettante	SOURCEPAGE:PH	
See it Again	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ArdentDilettanteClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day, when targeted by or in the area of a spell effect, an ardent dilettante of 8th level or higher can use her next action (if it is made within 1 round of the casting) to duplicate the casting of the spell, with all aspects identical. For instance, an ardent dilettante subjected to a dominate person spell cast by a 12thlevel sorcerer can use an identical dominate person effect in the next round. The duplicated effect has the same save DC, range, and duration as if the original caster had cast it. The ardent dilettante automatically knows all relevant information about the spell in question (its name, effect, save DC, and so on).	KEY:Ardent Dilettante ~ See it Again																										SORTKEY:Class_Ardent_Dilettante	SOURCEPAGE:PH	
Blindsense	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ArdentDilettanteClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 9th level, an ardent dilettante's senses become so attuned to her surroundings that she gains blindsense out to 10 feet.	KEY:Ardent Dilettante ~ Blindsense									BONUS:VAR|BlindsenseRange|10|TYPE=Base																	SORTKEY:Class_Ardent_Dilettante	SOURCEPAGE:PH	
Death Holds No Mysteries	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.ArdentDilettanteClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:When a 10th-level ardent dilettante is brought back from the dead by such magic as raise dead and resurrection, the ardent dilettante does not lose a level.	KEY:Ardent Dilettante ~ Death Holds No Mysteries																										SORTKEY:Class_Ardent_Dilettante	SOURCEPAGE:PH	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.CipherAdeptClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Cipher adepts gain no proficiency with any weapon or armor.	KEY:Cipher Adept ~ Weapon and Armor Proficiency																										SORTKEY:Class_Cipher_Adept	SOURCEPAGE:PH	
Improved Unarmed Strike	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.CipherAdeptClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A cipher adept instinctively knows how to use her body as a weapon. At 1st level, she gains Improved Unarmed Strike as a bonus feat.	KEY:Cipher Adept ~ Improved Unarmed Strike																		ABILITY:FEAT|AUTOMATIC|Improved Unarmed strike								SORTKEY:Class_Cipher_Adept	SOURCEPAGE:PH	
Strike the Weak Spot	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.CipherAdeptClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:As a standard action, a cipher adept can attack an unattended object at what she perceives to be its weakest point. If she hits, she may attempt a Concentration check (DC 10 + object's hardness). If this check succeeds, she can ignore the object's hardness when calculating damage for this attack.	KEY:Cipher Adept ~ Strike the Weak Spot																										SORTKEY:Class_Cipher_Adept	SOURCEPAGE:PH	
Evasion	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.CipherAdeptClassFeatures.SpecialQuality.Extraordinary.Evasion	VISIBLE:YES	DESC:At 2nd level, a cipher adept gains evasion. If exposed to any effect that normally allows her to attempt a Reflex saving throw for half damage, she takes no damage with a successful saving throw. The evasion ability can be used only if the cipher is wearing light armor or no armor.	KEY:Cipher Adept ~ Evasion																										SORTKEY:Class_Cipher_Adept	SOURCEPAGE:PH	
Combat Instinct	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.CipherAdeptClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 3rd level, a cipher adept gains a +1 insight bonus to her Armor Class and on initiative checks. This bonus increases to +2 at 6th level and to +3 at 9th level.	KEY:Cipher Adept ~ Combat Instinct				DEFINE:CipherAdeptCombatInstinctBonus|0					BONUS:COMBAT|AC|CipherAdeptCombatInstinctBonus|TYPE=Insight	BONUS:COMBAT|INITIATIVE|CipherAdeptCombatInstinctBonus|TYPE=Insight	BONUS:VAR|CipherAdeptCombatInstinctBonus|CipherAdeptLVL/3															SORTKEY:Class_Cipher_Adept	SOURCEPAGE:PH	
Bonus Feat	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.CipherAdeptClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 4th level and 8th level, a cipher adept gets a bonus feat. Each bonus feat must be selected from the following list, and the cipher adept must meet all the prerequisites of the feat to select it: Acrobatic, Alertness, Animal Affinity, Combat Refl exes, Deft Hands, Improved Critical, Improved Disarm, Improved Sunder, Lightning Refl exes, Mobility, Nimble Fingers, Precise Shot, Self-Sufficient, Spring Attack.	KEY:Cipher Adept ~ Bonus Feat									BONUS:ABILITYPOOL|Cipher Adept Feat|CipherAdeptLVL/4																	SORTKEY:Class_Cipher_Adept	SOURCEPAGE:PH	
Combination Strike	CATEGORY:Special Ability	TYPE:AlternateClassFeatures.CipherAdeptClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 5th level, a cipher adept's speed and refl exes in combat allow her to follow up a devastating attack with a secondary maneuver. If she confirms a critical hit on a melee attack, she may immediately attempt a disarm or sunder attempt against the same opponent as a free action. This disarm or sunder attempt provokes attacks of opportunity as normal unless the cipher adept has the appropriate feat.	KEY:Cipher Adept ~ Combination Strike																										SORTKEY:Class_Cipher_Adept	SOURCEPAGE:PH	
