SOURCELONG:Planar Handbook	SOURCESHORT:PH	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07																														
																																	
# PC Specific Weapon Prof.																																	
Fatemaker Weapon Proficiencies	CATEGORY:Internal	TYPE:WeaponProfFatemaker	VISIBLE:NO	AUTO:WEAPONPROF|Longsword|Rapier|Sap|Sword (Short)|Shortbow|Whip	PREVAREQ:UA_VAR_USEWEAPONGROUP,0																												
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Dire Animal (Dire Boar/Anarchic),Companion ~ Dire Animal (Dire Boar/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Animal (Shark (Huge/Anarchic)),Companion ~ Animal (Shark (Huge/Axiomatic))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Monstrous Scorpion (Large/Anarchic),Companion ~ Monstrous Scorpion (Large/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Dire Animal (Dire Wolverine/Anarchic),Companion ~ Dire Animal (Dire Wolverine/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Animal (Crocodile (Giant/Anarchic)),Companion ~ Animal (Crocodile (Giant/Axiomatic))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster V.MOD	COMPANIONLIST:Summon Monster V|Companion ~ Animal (Tiger/Anarchic),Companion ~ Animal (Tiger/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Animal (Bear/Brown/Entropic),Companion ~ Animal (Bear/Brown/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Giant Stag Beetle (Entropic),Companion ~ Giant Stag Beetle (Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Sea Cat (Entropic),Companion ~ Sea Cat (Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Griffon (Entropic),Companion ~ Griffon (Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Dinosaur (Deinonychus/Entropic),Companion ~ Dinosaur (Deinonychus/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Dire Animal (Dire Ape/Entropic),Companion ~ Dire Animal (Dire Ape/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Dire Animal (Dire Boar/Entropic),Companion ~ Dire Animal (Dire Boar/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Animal (Shark (Huge/Entropic)),Companion ~ Animal (Shark (Huge/Vivacious))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Monstrous Scorpion (Large/Entropic),Companion ~ Monstrous Scorpion (Large/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Dire Animal (Dire Wolverine/Entropic),Companion ~ Dire Animal (Dire Wolverine/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Animal (Crocodile (Giant/Entropic)),Companion ~ Animal (Crocodile (Giant/Vivacious))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Animal (Tiger/Entropic),Companion ~ Animal (Tiger/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Animal (Bear/Polar/Anarchic),Companion ~ Animal (Bear/Polar/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Animal (Whale (Orca/Anarchic)),Companion ~ Animal (Whale (Orca/Axiomatic))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Dire Animal (Dire Lion/Anarchic),Companion ~ Dire Animal (Dire Lion/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Monstrous Centipede (Gargantuan/Anarchic),Companion ~ Monstrous Centipede (Gargantuan/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Animal (Rhinoceros/Anarchic),Companion ~ Animal (Rhinoceros/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Dinosaur (Elasmosaurus/Anarchic),Companion ~ Dinosaur (Elasmosaurus/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Monstrous Spider (Huge/Anarchic),Companion ~ Monstrous Spider (Huge/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VI.MOD	COMPANIONLIST:Summon Monster VI|Companion ~ Animal (Snake (Constrictor/Giant/Anarchic)),Companion ~ Animal (Snake (Constrictor/Giant/Axiomatic))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VII.MOD	COMPANIONLIST:Summon Monster VII|Companion ~ Animal (Bear/Polar/Entropic),Companion ~ Animal (Bear/Polar/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VII.MOD	COMPANIONLIST:Summon Monster VII|Companion ~ Animal (Whale (Orca/Entropic)),Companion ~ Animal (Whale (Orca/Vivacious))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VII.MOD	COMPANIONLIST:Summon Monster VII|Companion ~ Dire Animal (Dire Lion/Entropic),Companion ~ Dire Animal (Dire Lion/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VII.MOD	COMPANIONLIST:Summon Monster VII|Companion ~ Monstrous Centipede (Gargantuan/Entropic),Companion ~ Monstrous Centipede (Gargantuan/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VII.MOD	COMPANIONLIST:Summon Monster VII|Companion ~ Animal (Rhinoceros/Entropic),Companion ~ Animal (Rhinoceros/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VII.MOD	COMPANIONLIST:Summon Monster VII|Companion ~ Dinosaur (Elasmosaurus/Entropic),Companion ~ Dinosaur (Elasmosaurus/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VII.MOD	COMPANIONLIST:Summon Monster VII|Companion ~ Monstrous Spider (Huge/Entropic),Companion ~ Monstrous Spider (Huge/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VII.MOD	COMPANIONLIST:Summon Monster VII|Companion ~ Animal (Snake (Constrictor/Giant/Entropic)),Companion ~ Animal (Snake (Constrictor/Giant/Vivacious))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VII.MOD	COMPANIONLIST:Summon Monster VII|Companion ~ Animal (Elephant/Anarchic),Companion ~ Animal (Elephant/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VII.MOD	COMPANIONLIST:Summon Monster VII|Companion ~ Animal (Whale (Baleen/Anarchic)),Companion ~ Animal (Whale (Baleen/Axiomatic))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VII.MOD	COMPANIONLIST:Summon Monster VII|Companion ~ Dinosaur (Megaraptor/Anarchic),Companion ~ Dinosaur (Megaraptor/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VII.MOD	COMPANIONLIST:Summon Monster VII|Companion ~ Monstrous Scorpion (Huge/Anarchic),Companion ~ Monstrous Scorpion (Huge/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VII.MOD	COMPANIONLIST:Summon Monster VII|Companion ~ Animal (Octopus (Giant/Anarchic)),Companion ~ Animal (Octopus (Giant/Axiomatic))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VII.MOD	COMPANIONLIST:Summon Monster VII|Companion ~ Girallon (Anarchic),Companion ~ Girallon (Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VIII.MOD	COMPANIONLIST:Summon Monster VIII|Companion ~ Animal (Elephant/Entropic),Companion ~ Animal (Elephant/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VIII.MOD	COMPANIONLIST:Summon Monster VIII|Companion ~ Animal (Whale (Baleen/Entropic)),Companion ~ Animal (Whale (Baleen/Vivacious))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VIII.MOD	COMPANIONLIST:Summon Monster VIII|Companion ~ Dinosaur (Megaraptor/Entropic),Companion ~ Dinosaur (Megaraptor/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VIII.MOD	COMPANIONLIST:Summon Monster VIII|Companion ~ Monstrous Scorpion (Huge/Entropic),Companion ~ Monstrous Scorpion (Huge/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VIII.MOD	COMPANIONLIST:Summon Monster VIII|Companion ~ Animal (Octopus (Giant/Entropic)),Companion ~ Animal (Octopus (Giant/Vivacious))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VIII.MOD	COMPANIONLIST:Summon Monster VIII|Companion ~ Girallon (Entropic),Companion ~ Girallon (Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VIII.MOD	COMPANIONLIST:Summon Monster VIII|Companion ~ Dire Animal (Dire Bear/Anarchic),Companion ~ Dire Animal (Dire Bear/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VIII.MOD	COMPANIONLIST:Summon Monster VIII|Companion ~ Animal (Whale (Cachalot/Anarchic)),Companion ~ Animal (Whale (Cachalot/Axiomatic))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VIII.MOD	COMPANIONLIST:Summon Monster VIII|Companion ~ Animal (Squid (Giant/Anarchic)),Companion ~ Animal (Squid (Giant/Axiomatic))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VIII.MOD	COMPANIONLIST:Summon Monster VIII|Companion ~ Monstrous Centipede (Colossal/Anarchic),Companion ~ Monstrous Centipede (Colossal/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VIII.MOD	COMPANIONLIST:Summon Monster VIII|Companion ~ Dire Animal (Dire Tiger/Anarchic),Companion ~ Dire Animal (Dire Tiger/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VIII.MOD	COMPANIONLIST:Summon Monster VIII|Companion ~ Monstrous Spider (Gargantuan/Anarchic),Companion ~ Monstrous Spider (Gargantuan/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster VIII.MOD	COMPANIONLIST:Summon Monster VIII|Companion ~ Dinosaur (Tyrannosaurus/Anarchic),Companion ~ Dinosaur (Tyrannosaurus/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IX.MOD	COMPANIONLIST:Summon Monster IX|Companion ~ Dire Animal (Dire Bear/Entropic),Companion ~ Dire Animal (Dire Bear/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IX.MOD	COMPANIONLIST:Summon Monster IX|Companion ~ Animal (Whale (Cachalot/Entropic)),Companion ~ Animal (Whale (Cachalot/Vivacious))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IX.MOD	COMPANIONLIST:Summon Monster IX|Companion ~ Dinosaur (Triceratops/Entropic),Companion ~ Dinosaur (Triceratops/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IX.MOD	COMPANIONLIST:Summon Monster IX|Companion ~ Animal (Squid (Giant/Entropic)),Companion ~ Animal (Squid (Giant/Vivacious))																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IX.MOD	COMPANIONLIST:Summon Monster IX|Companion ~ Monstrous Centipede (Colossal/Entropic),Companion ~ Monstrous Centipede (Colossal/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IX.MOD	COMPANIONLIST:Summon Monster IX|Companion ~ Dire Animal (Dire Tiger/Entropic),Companion ~ Dire Animal (Dire Tiger/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IX.MOD	COMPANIONLIST:Summon Monster IX|Companion ~ Monstrous Spider (Gargantuan/Entropic),Companion ~ Monstrous Spider (Gargantuan/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IX.MOD	COMPANIONLIST:Summon Monster IX|Companion ~ Dinosaur (Tyrannosaurus/Entropic),Companion ~ Dinosaur (Tyrannosaurus/Vivacious)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IX.MOD	COMPANIONLIST:Summon Monster IX|Companion ~ Roc (Anarchic),Companion ~ Roc (Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IX.MOD	COMPANIONLIST:Summon Monster IX|Companion ~ Dire Animal (Dire Shark/Anarchic),Companion ~ Dire Animal (Dire Shark/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IX.MOD	COMPANIONLIST:Summon Monster IX|Companion ~ Monstrous Scorpion (Gargantuan/Anarchic),Companion ~ Monstrous Scorpion (Gargantuan/Axiomatic)																																
CATEGORY=Internal|Standard Selection ~ Summon Monster IX.MOD	COMPANIONLIST:Summon Monster IX|Companion ~ Monstrous Spider (Colossal/Anarchic),Companion ~ Monstrous Spider (Colossal/Axiomatic)																																
