SOURCELONG:Book of Vile Darkness	SOURCESHORT:BoVD	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2002-10																														
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Greater Blood Drain	CATEGORY:Special Ability	TYPE:ClassFeatures.LifedrinkerClassFeatures.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:At 7th level, a lifedrinker's blood drain ability now deals 1d6 points of Constitution drain.	KEY:Lifedrinker ~ Greater Blood Drain																										SORTKEY:Class_Lifedrinker	SOURCEPAGE:BoVD	
Special Attack Boost (Maximize)	CATEGORY:Special Ability	TYPE:ClassFeatures.LifedrinkerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A lifedrinker of 7th level or higher can spend 6 lifewell points to maximize all variable, numeric effects of a special attack. The special attack is maximized for one use only. A lifedrinker using this ability to maximize its greater blood drain ability, for example, would deal 6 points of Constitution drain. A lifedrinker could also use this ability to summon the maximum number of creatures using the children of the night ability it gains as a vampire. Some lifedrinkers might have other special abilities that they can boost in a similar fashion.	KEY:Lifedrinker ~ Special Attack Boost ~ Maximize																										SORTKEY:Class_Lifedrinker	SOURCEPAGE:BoVD	
Spell Boost (Quicken)	CATEGORY:Special Ability	TYPE:ClassFeatures.LifedrinkerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:If a lifedrinker of 8th level or higher casts spells, it can spend 8 lifewell points to quicken one of its spells, as if using the Quicken Spell feat. The spell slot and level of the spell do not change.	KEY:Lifedrinker ~ Spell Boost ~ Quicken																										SORTKEY:Class_Lifedrinker	SOURCEPAGE:BoVD	
Greater Invigorate	CATEGORY:Special Ability	TYPE:ClassFeatures.LifedrinkerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Whenever a 9th-level lifedrinker uses its invigorate ability, it gains a +1 enhancement bonus to Strength for each lifewell point spent. If multiple lifewell points are spent at the same time, the bonus is correspondingly larger. A lifedrinker that spends 10 lifewell points all at once on invigorate gains 10d6 temporary hit points and a +10 enhancement bonus to Strength. But if the lifedrinker spends 5 lifewell points in one round and 5 more points in the next, it has 10d6 temporary hit points but only a +5 enhancement bonus to Strength.The bonus to Strength lasts for 24 hours	KEY:Lifedrinker ~ Greater Invigorate																										SORTKEY:Class_Lifedrinker	SOURCEPAGE:BoVD	
Blood Revel	CATEGORY:Special Ability	TYPE:ClassFeatures.LifedrinkerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Once a 10th-level lifedrinker drains any blood from a victim, it can choose to enter a state called a blood revel as a free action at the beginning of its next turn and remain in that state for 10 rounds. In this state, the lifedrinker gains a +4 profane bonus to Strength, its damage reduction increases to 15/Good, its fast healing increases to 10 points per round, and it may ignore its weakness toward garlic, mirrors, holy symbols, and running water, as well as its vulnerability to sunlight. However, during the blood revel, the lifedrinker cannot flee from a living foe, and must attack physically every round. A hasted lifedrinker in a blood revel could use its extra partial action to cast a spell as long as it also made a melee attack that round. A blood revel ends when the lifedrinker chooses it to end, when 10 rounds are over, or when no living foes can be reached by a full attack, a move and an attack, or a charge. When the blood revel ends, the lifedrinker must reach its coffin home within 2 hours or be utterly destroyed, as if it were reduced to 0 hit points. It must remain in its coffin for as long as it was in its revel, plus the amount of time it took to reach its coffin.	KEY:Lifedrinker ~ Blood Revel																										SORTKEY:Class_Lifedrinker	SOURCEPAGE:BoVD	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.MortalHunterClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Mortal hunters are proficient with no weapons, armor, or shields.	KEY:Mortal Hunter ~ Weapon and Armor Proficiency																										SORTKEY:Class_Mortal_Hunter	SOURCEPAGE:BoVD	
Spells	CATEGORY:Special Ability	TYPE:ClassFeatures.MortalHunterClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A mortal hunter gains the ability to cast a small number of arcane spells. To cast a spell, the mortal hunter must have a Charisma score of at least 10 + the spell's level, so a mortal hunter with a Charisma of 10 or lower cannot cast these spells. Mortal hunter bonus spells are based on Charisma, and saving throws against these spells have a DC of 10 + spell level + Cha modifier.When Table 5–10 shows 0 spells of a given level, such as 0 1st-level spells at 1st level, the mortal hunter gets only bonus spells. A mortal hunter without a bonus spell for that level cannot yet cast a spell of that level. The mortal hunter's spell list appears below; it has access to any spell on the list and need not prepare those spells ahead of time, just as a sorcerer. A mortal hunter casts spells just as a sorcerer does.	KEY:Mortal Hunter ~ Spells				DEFINE:Caster_Level_Mortal_Hunter|0	DEFINE:Caster_Level_BL_Mortal_Hunter|0				BONUS:CASTERLEVEL|Mortal Hunter|Caster_Level_Mortal_Hunter	BONUS:VAR|Caster_Level_Mortal_Hunter|MortalHunterLVL+Caster_Level_Bonus	BONUS:VAR|Caster_Level_BL_Mortal_Hunter|charbonusto(PCLEVEL","Mortal Hunter")	BONUS:VAR|Caster_Level_Highest__Arcane|Caster_Level_Mortal_Hunter+Caster_Level_BL_Mortal_Hunter|TYPE=Base														SORTKEY:Class_Mortal_Hunter	SOURCEPAGE:BoVD	
Mortal Hunting	CATEGORY:Special Ability	TYPE:ClassFeatures.MortalHunterClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A mortal hunter gains a bonus against mortals due to its extensive study of them and training in the proper combat techniques. The mortal hunter gains a +1 bonus on attack and damage rolls against mortals and the same bonus on Bluff, Listen, Sense Motive, Spot, andSurvival checks when using these skills against mortals. The damage bonus applies to ranged weapons only against targets within 30 feet (the mortal hunter cannot strike with deadly accuracy beyond that range). The bonus does not apply to damage against creatures that are immune to critical hits. At 3rd, 6th, and 9th level, the mortal hunter's bonus associated with mortals goes up by +1. This bonus stacks with a ranger's favored enemy bonus.	KEY:Mortal Hunter ~ Mortal Hunting	DESC:+%1 bonus.|MortalHuntingBonus			DEFINE:MortalHuntingBonus|0					BONUS:VAR|MortalHuntingBonus|(MortalHunterLVL+3)/3																	SORTKEY:Class_Mortal_Hunter	SOURCEPAGE:BoVD	
Mortal Skin	CATEGORY:Special Ability	TYPE:ClassFeatures.MortalHunterClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:By magically grafting bits of mortal flesh to its own body, a mortal hunter gains the ability at 1st level to transform (as the polymorph self spell) into any humanoid mortal form. At 5th level, a mortal hunter can polymorph into any mortal form except that of a dragon. At 8th level, any mortal form can be adopted. If the flesh used is from the exact individual being imitated, the duration is permanent. If the flesh is from a being of the same type as the form adopted, the duration is 1 hour. If the flesh is not the same type as the form adopted, the duration is 10 minutes. In all cases, the mortal hunter can dismiss the ability as a standard action.Otherwise, this ability works as the polymorph self spell, and the mortal hunter can call upon it once per day.	KEY:Mortal Hunter ~ Mortal Skin																										SORTKEY:Class_Mortal_Hunter	SOURCEPAGE:BoVD	
Detect Mortals	CATEGORY:Special Ability	TYPE:ClassFeatures.MortalHunterClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A 2nd-level mortal hunter can use detect mortals at will. This ability duplicates the effect of detect undead cast by a 15th-level caster, except that mortals are detected.	KEY:Mortal Hunter ~ Detect Mortals																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=15|Detect Mortals								SORTKEY:Class_Mortal_Hunter	SOURCEPAGE:BoVD	
Boost Spell-Like Ability	CATEGORY:Special Ability	TYPE:ClassFeatures.MortalHunterClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 2nd level, a mortal hunter gains this feat as a bonus feat.	KEY:Mortal Hunter ~ Boost Spell-Like Ability																		ABILITY:FEAT|VIRTUAL|Boost Spell-Like Ability								SORTKEY:Class_Mortal_Hunter	SOURCEPAGE:BoVD	
Smite Mortals	CATEGORY:Special Ability	TYPE:ClassFeatures.MortalHunterClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Once per day, a mortal hunter of 4th level or higher may attempt to smite mortals with one normal melee attack. It adds itsWisdom modifier (if positive) to its attack roll and deals 2 extra points of damage per class level; for example, an 8th-level mortal hunter armed with a longsword would deal 1d8+16 points of damage, plus 3 points of damage for its mortal hunting ability, plus any additional bonuses for high Strength or magical effects. If the mortal hunter accidentally smites a creature that is not a mortal, the smite has no effect but is still used up for that day.	KEY:Mortal Hunter ~ Smite Mortals									BONUS:VAR|SmiteMortalsLVL|MortalHunterLVL	BONUS:VAR|SmiteMortalsToHit|max(WIS,0)|TYPE=Base	BONUS:VAR|SmiteMortalsDamage|MortalHunterLVL	BONUS:VAR|SmiteMortals|1						ABILITY:Special Ability|VIRTUAL|Smite Mortals								SORTKEY:Class_Mortal_Hunter	SOURCEPAGE:BoVD	
Spurn Mortal Magic	CATEGORY:Special Ability	TYPE:ClassFeatures.MortalHunterClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A 5th-level mortal hunter applies its Wisdom modifier (if positive) as an additional bonus on all saving throws against spells and spell-like abilities used by mortals. Will saving throws thus add double the normalWisdom modifier.	KEY:Mortal Hunter ~ Spurn Mortal Magic																										SORTKEY:Class_Mortal_Hunter	SOURCEPAGE:BoVD	
Claws of the Overfiend	CATEGORY:Special Ability	TYPE:ClassFeatures.MortalHunterClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:At 7th level, the damage dealt by all of the mortal hunter's natural attacks increases by one step.Use the table in the Size Increases section in the introduction of the Monster Manual to determine the proper die increase. For example, a bite that deals 1d6+2 points of damage now deals 1d8+2 points of damage.	KEY:Mortal Hunter ~ Claws of the Overfiend									BONUS:COMBAT|DAMAGESIZE|1																	SORTKEY:Class_Mortal_Hunter	SOURCEPAGE:BoVD	
Mortalbane Shout	CATEGORY:Special Ability	TYPE:ClassFeatures.MortalHunterClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:An 8th-level mortal hunter can, once per day, give a shout that stuns for 1 round all mortals within 50 feet who fail a Fortitude save (DC 10 + Charisma bonus + class levels).	KEY:Mortal Hunter ~ Mortalbane Shout	DESC:Fort DC %1.|MortalbaneShoutDC			DEFINE:MortalbaneShoutDC|0					BONUS:VAR|MortalbaneShoutDC|DefaultDCSpellCHA+MortalHunterLVL	BONUS:VAR|MortalbaneShoutDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Mortalbane Shout)								ABILITY:Ability Focus|AUTOMATIC|Mortalbane Shout								SORTKEY:Class_Mortal_Hunter	SOURCEPAGE:BoVD	
Slay Mortal	CATEGORY:Special Ability	TYPE:ClassFeatures.MortalHunterClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A 10th-level mortal hunter can attempt to slay a mortal with its touch once per day. If the mortal hunter succeeds at a melee touch attack, the mortal must make a Fortitude saving throw (DC 10 + class level + mortal hunter's Cha modifier) or die instantly.	KEY:Mortal Hunter ~ Slay Mortal	DESC:Fort DC %1.|SlayMortalDC			DEFINE:SlayMortalDC|0					BONUS:VAR|SlayMortalDC|DefaultDCSpellCHA+MortalHunterLVL	BONUS:VAR|SlayMortalDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Slay Mortal)								ABILITY:Ability Focus|AUTOMATIC|Slay Mortal								SORTKEY:Class_Mortal_Hunter	SOURCEPAGE:BoVD	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.SoulEaterClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Soul eaters are proficient with no weapons, armor, or shields.	KEY:Soul Eater ~ Weapon and Armor Proficiency																										SORTKEY:Class_Soul_Eater	SOURCEPAGE:BoVD	
Energy Drain	CATEGORY:Special Ability	TYPE:ClassFeatures.SoulEaterClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A soul eater gains the ability to drain energy, bestowing negative levels upon its victims. Beginning at 1st level, the touch of a soul eater bestows one negative level on its target. At 7th level, the soul eater bestows two negative levels with a touch.	KEY:Soul Eater ~ Energy Drain	DESC:Fort DC %1.|EnergyDrainDC			DEFINE:EnergyDrainDC|0					BONUS:VAR|EnergyDrainDC|DefaultDCCha	BONUS:VAR|EnergyDrainDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Energy Drain)								ABILITY:Ability Focus|AUTOMATIC|Energy Drain								SORTKEY:Class_Soul_Eater	SOURCEPAGE:BoVD	
Soul Strength	CATEGORY:Special Ability	TYPE:ClassFeatures.SoulEaterClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:When a 2nd-level soul eater uses its energy drain ability, it gains a +4 enhancement bonus to Strength for 24 hours.	KEY:Soul Eater ~ Soul Strength									TEMPBONUS:PC|STAT|STR|4|TYPE=Enhancement	TEMPDESC:When a 2nd-level soul eater uses its energy drain ability, it gains a +4 enhancement bonus to Strength for 24 hours.																SORTKEY:Class_Soul_Eater	SOURCEPAGE:BoVD	
Soul Blast	CATEGORY:Special Ability	TYPE:ClassFeatures.SoulEaterClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:When a 3rd-level soul eater uses its energy drain ability, it may project a 100-foot ray of force that deals 1d6 points of damage per soul eater level against one target. The target is allowed aReflex saving throwto avoid the damage (DC 10 + soul eater's class level + soul eater's Cha bonus). This supernatural ability can be used once per day, and only on a daywhen the soul eater has drained levels.	KEY:Soul Eater ~ Soul Blast	DESC:Ref DC %1.|SoulBlastDC			DEFINE:SoulBlastDC|0					BONUS:VAR|SoulBlastDC|DefaultDCSpellCHA+SoulEaterLVL	BONUS:VAR|SoulBlastDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Soul Blast)								ABILITY:Ability Focus|AUTOMATIC|Soul Blast								SORTKEY:Class_Soul_Eater	SOURCEPAGE:BoVD	
Soul Enhancement	CATEGORY:Special Ability	TYPE:ClassFeatures.SoulEaterClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:When a 4th-level soul eater uses its energy drain ability, it gains a +2 enhancement bonus on all saving throws, ability checks, and skill checks for 24 hours. This bonus stacks with any enhancement bonuses gained to ability scores that apply to saves or checks.	KEY:Soul Eater ~ Soul Enhancement									TEMPBONUS:PC|SAVE|ALL|2|TYPE=Enhancement.STACK	TEMPDESC:When a 4th-level soul eater uses its energy drain ability, it gains a +2 enhancement bonus on all saving throws, ability checks, and skill checks for 24 hours. This bonus stacks with any enhancement bonuses gained to ability scores that apply to saves or checks.																SORTKEY:Class_Soul_Eater	SOURCEPAGE:BoVD	
Soul Endurance	CATEGORY:Special Ability	TYPE:ClassFeatures.SoulEaterClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:When a 5th-level soul eater uses its energy drain ability, it gains a +4 enhancement bonus to Constitution for 24 hours.	KEY:Soul Eater ~ Soul Endurance									TEMPBONUS:PC|STAT|CON|4|TYPE=Enhancement	TEMPDESC:When a 5th-level soul eater uses its energy drain ability, it gains a +4 enhancement bonus to Constitution for 24 hours.																SORTKEY:Class_Soul_Eater	SOURCEPAGE:BoVD	
Soul Radiance	CATEGORY:Special Ability	TYPE:ClassFeatures.SoulEaterClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:If a 6th-level soul eater completely drains a creature of energy, it may adopt the creature's soul radiance, taking the victim's form, appearance, and abilities (as the shapechange spell) for 24 hours.	KEY:Soul Eater ~ Soul Radiance																										SORTKEY:Class_Soul_Eater	SOURCEPAGE:BoVD	
Soul Agility	CATEGORY:Special Ability	TYPE:ClassFeatures.SoulEaterClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:When an 8th-level soul eater uses its energy drain ability, it gains a +4 enhancement bonus to Dexterity for 24 hours.	KEY:Soul Eater ~ Soul Agility									TEMPBONUS:PC|STAT|DEX|4|TYPE=Enhancement	TEMPDESC:When an 8th-level soul eater uses its energy drain ability, it gains a +4 enhancement bonus to Dexterity for 24 hours.																SORTKEY:Class_Soul_Eater	SOURCEPAGE:BoVD	
Soul Slave	CATEGORY:Special Ability	TYPE:ClassFeatures.SoulEaterClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:If a 9th-level soul eater completely drains a creature of energy, the victim becomes a wight under the command of the soul eater.	KEY:Soul Eater ~ Soul Slave																										SORTKEY:Class_Soul_Eater	SOURCEPAGE:BoVD	
Soul Power	CATEGORY:Special Ability	TYPE:ClassFeatures.SoulEaterClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:After a 10th-level soul eater has drained energy, all spell-like and supernatural abilities gain a +2 profane bonus to their saving throw DC for 24 hours. Further, any and all spell-like or supernatural abilities the soul eater possesses may be used twice as often as normal during that 24-hour period. For example, if an aboleth soul eater drains energy, it may use its enslave power six times per day rather than three times per day.	KEY:Soul Eater ~ Soul Power																										SORTKEY:Class_Soul_Eater	SOURCEPAGE:BoVD	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfDemogorgonClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A thrall of Demogorgon is proficient with all simple and martial weapons, with all types of armor, and with shields.	KEY:Thrall of Demogorgon ~ Weapon and Armor Proficiency																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfMartial	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfHeavy	ABILITY:Internal|AUTOMATIC|TYPE=ShieldProf						SORTKEY:Class_Soul_Eater	SOURCEPAGE:BoVD	
Bonus Feat or Spells	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfDemogorgonClassFeatures.SpecialQuality	VISIBLE:YES	DESC:When a thrall of Demogorgon attains 1st, 4th, 7th, and 10th level, the character gains new spells per day as if he had also gained a level in whatever spellcasting class he belonged to before he added the prestige class, or else he gains a bonus feat of his choice. If the thrall chooses +1 spellcasting level, he does not gain any other benefit a character of that class would have gained (improved chance of controlling or rebuking undead, metamagic or item creation feats, hit points beyond those received from the prestige class, and so on), except for an increased effective level of spellcasting. This essentially means that he adds the new level to the level of whatever other spellcasting class the character has, then determines spells per day, spells known, and caster level accordingly. If a character had more than one spellcasting class before he became a thrall ofDemogorgon, he must decide to which class he adds the level for purposes of determining spells per day. A thrall of Demogorgon is free to choose the bonus feat at one opportunity and the spellcasting level the next time the decision arises, or vice versa. Characters who are not spellcasters must choose the bonus feat.	KEY:Thrall of Demogorgon ~ Bonus Feat or Spells				DEFINE:BonusFeatOrSpellsAbility|0					BONUS:VAR|BonusFeatOrSpellsAbility|(ThrallOfDemogorgonLVL+2)/3	BONUS:ABILITYPOOL|Thrall of Demogorgon Bonus Feat or Spells|BonusFeatOrSpellsAbility																SORTKEY:Class_Thrall_Of_Demogorgon	SOURCEPAGE:BoVD	
Scaly Flesh	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfDemogorgonClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A 1st-level thrall of Demogorgon gains dark scaly flesh, which provides a +1 natural armor bonus. At every three levels beyond 1st (4th, 7th, and 10th), this bonus increases by +1. The bonus from scaly flesh stacks with that of natural armor derived from creature type (if the thrall of Demogorgon is a lizardfolk or troglodyte, for example), but not from magical sources such as an amulet of natural armor.	KEY:Thrall of Demogorgon ~ Scaly Flesh				DEFINE:ScalyFleshNaturalArmor|0					BONUS:VAR|ScalyFleshNaturalArmor|(ThrallOfDemogorgonLVL+2)/3	BONUS:COMBAT|AC|ScalyFleshNaturalArmor|TYPE=NaturalArmor.STACK																SORTKEY:Class_Thrall_Of_Demogorgon	SOURCEPAGE:BoVD	
Hypnosis	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfDemogorgonClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Once per day, a thrall of Demogorgon can produce an effect identical to that of the hypnotism spell, except that it functions as a gaze attack with a range of 30 feet. TheWill save DC to resist the effect is 10 + thrall's class level + thrall's Cha modifier.	KEY:Thrall of Demogorgon ~ Hypnosis	DESC:%1/day Will DC %2.|HypnosisTimes|HypnosisDC			DEFINE:HypnosisDC|0	DEFINE:HypnosisTimes|0				BONUS:VAR|HypnosisDC|DefaultDCSpellCHA+ThrallOfDemogorgonLVL	BONUS:VAR|HypnosisDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Hypnosis)	BONUS:VAR|HypnosisTimes|1							ABILITY:Ability Focus|AUTOMATIC|Hypnosis								SORTKEY:Class_Thrall_Of_Demogorgon	SOURCEPAGE:BoVD	
Touch of Fear	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfDemogorgonClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Three times per day, a thrall of Demogorgon of 2nd level or higher can use an effect identical to that of the cause fear spell. The Will save DC to negate the fear is 10 + class level + Cha modifier.	KEY:Thrall of Demogorgon ~ Touch of Fear	DESC:%1/day Will DC %2.|TouchOfFearTimes|TouchOfFearDC			DEFINE:TouchOfFearDC|0	DEFINE:TouchOfFearTimes|0				BONUS:VAR|TouchOfFearDC|DefaultDCSpellCHA+ThrallOfDemogorgonLVL	BONUS:VAR|TouchOfFearDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Touch of Fear)	BONUS:VAR|TouchOfFearTimes|3							ABILITY:Ability Focus|AUTOMATIC|Touch of Fear								SORTKEY:Class_Thrall_Of_Demogorgon	SOURCEPAGE:BoVD	
Reaching Touch	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfDemogorgonClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Three times per day, a 3rd-level thrall of Demogorgon can cause his arms to stretch unnaturally like tentacles, providing him an extra 5 feet of reach for 1 round.	KEY:Thrall of Demogorgon ~ Reaching Touch	DESC:%1/ day.|ReachingTouchTimes			DEFINE:ReachingTouchTimes|0					BONUS:VAR|ReachingTouchTimes|3																	SORTKEY:Class_Thrall_Of_Demogorgon	SOURCEPAGE:BoVD	
Dual Actions	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfDemogorgonClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Twice per day, a 4th-level thrall of Demogorgon can take two full rounds' worth of actions in the same round.	KEY:Thrall of Demogorgon ~ Dual Actions	DESC:%1/ day.|DualActionsTimes			DEFINE:DualActionsTimes|0					BONUS:VAR|DualActionsTimes|2																	SORTKEY:Class_Thrall_Of_Demogorgon	SOURCEPAGE:BoVD	
Summon Demon	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfDemogorgonClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:A 5th-level thrall of Demogorgon can summon a demon of 5 HD or less once per day. This functions as a summon monster spell cast by a 15th-level caster. Once per day, a 9th-level thrall of Demogorgon can summon a demon of 10 HD or less.	KEY:Thrall of Demogorgon ~ Summon Demon																		SPELLS:Innate|TIMES=1|CASTERLEVEL=ThrallOfDemogorgonLVL|Thrall of Demogorgon ~ Summon Monster I|PREVARLTEQ:ThrallOfDemogorgonLVL,9	SPELLS:Innate|TIMES=1|CASTERLEVEL=ThrallOfDemogorgonLVL|Thrall of Demogorgon ~ Summon Monster II|PREVARGTEQ:ThrallOfDemogorgonLVL,10							SORTKEY:Class_Thrall_Of_Demogorgon	SOURCEPAGE:BoVD	
Rotting Touch	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfDemogorgonClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Three times per day, a thrall of Demogorgon can deal 1d6 points of Constitution damage as a touch attack.	KEY:Thrall of Demogorgon ~ Rotting Touch	DESC:%1/ day.|RottingTouchTimes			DEFINE:RottingTouchTimes|0					BONUS:VAR|RottingTouchTimes|3																	SORTKEY:Class_Thrall_Of_Demogorgon	SOURCEPAGE:BoVD	
Two Personas	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfDemogorgonClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An 8th-level thrall of Demogorgon goes a little insane, if he is not already mad. The thrall develops a multiple personality disorder that has the side effect of allowing the character to multiclass freely with no experience point penalties.	KEY:Thrall of Demogorgon ~ Two Personas																										SORTKEY:Class_Thrall_Of_Demogorgon	SOURCEPAGE:BoVD	
Death Touch	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfDemogorgonClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:At 8th level, a thrall of Demogorgon can use an effect identical to that of a slay living spell once per day. The Fortitude save DC to avoid death is 10 + class level + Cha modifier.	KEY:Thrall of Demogorgon ~ Death Touch	DESC:%1/day Fort DC %2.|DeathTouchTimes|DeathTouchDC			DEFINE:DeathTouchDC|0	DEFINE:DeathTouchTimes|0				BONUS:VAR|DeathTouchDC|DefaultDCSpellCHA+ThrallOfDemogorgonLVL	BONUS:VAR|DeathTouchDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Death Touch)	BONUS:VAR|DeathTouchTimes|1							ABILITY:Ability Focus|AUTOMATIC|Death Touch								SORTKEY:Class_Thrall_Of_Demogorgon	SOURCEPAGE:BoVD	
Demogorgon's Will	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfDemogorgonClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:A 10th-level thrall of Demogorgon can call upon the power of his master and be granted a limited wish spell once per day. The use of this ability requires 3 full rounds devoted to entreaties and prayers to Demogorgon before the limited wish is granted. The thrall must pay the experience point cost and provide any needed material components.	KEY:Thrall of Demogorgon ~ Demogorgon's Will																		SPELLS:Innate|TIMES=1|CASTERLEVEL=ThrallOfDemogorgonLVL|Limited Wish								SORTKEY:Class_Thrall_Of_Demogorgon	SOURCEPAGE:BoVD	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfGrazztClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Thralls of Graz'zt are proficient with no weapons, armor, or shields.	KEY:Thrall of Graz'zt ~ Weapon and Armor Proficiency																										SORTKEY:Class_Thrall_Of_Graz'zt	SOURCEPAGE:BoVD	
Spells	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfGrazztClassFeatures.SpecialQuality	VISIBLE:YES	DESC:When a thrall of Graz'zt gains 1st level, and every two levels after that (plus 10th level), the character gains new spells per day as if she had also gained a level in whatever spellcasting class she belonged to before she added the prestige class. She does not, however, gain any other benefit a character of that class would have gained (improved chance of controlling or rebuking undead, metamagic or item creation feats, hit points beyond those received from the prestige class, and so on), except for an increased effective level of spellcasting. This essentially means that she adds the new level of thrall of Graz'zt to the level of whatever other spellcasting class the character has, then determines spells per day, spells known, and caster level accordingly. For example, if Kalleyis, an 8th-level wizard, gains a level in thrall of Graz'zt, she gains new spells as if she had risen to 9th level in wizard, but uses the other thrall of Graz'zt aspects of level progression such as base attack bonus and save bonus. If she next gains a level of wizard, making her a 9th-level wizard/1st-level thrall of Graz'zt, she gains spells as if she had risen to 10th-level Wizard. If a character had more than one spellcasting class before she became a thrall of Graz'zt, she must decide to which class she adds the level of thrall of Graz'zt.	KEY:Thrall of Graz'zt ~ Spells																										SORTKEY:Class_Thrall_Of_Graz'zt	SOURCEPAGE:BoVD	
Charm	CATEGORY:Special Ability	TYPE:ClassFeatures.ThrallOfGrazztClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:A thrall of Graz'zt can produce an effect identical to that of a charm person spell cast by a caster of the thrall of Graz'zt's class level.	KEY:Thrall of Graz'zt ~ Charm																		SPELLS:Innate|TIMES=1|CASTERLEVEL=ThrallOfGrazztDC|Charm Person,11+CHA								SORTKEY:Class_Thrall_Of_Graz'zt	SOURCEPAGE:BoVD	
