SOURCELONG:Gozzilioni Monster Manual 2	SOURCESHORT:MM2	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Race Traits ~ Cloaked Ape	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=CloakedApeRaceTrait|Fast Healing|Scent											BONUS:VAR|Maneuverability|2|TYPE=Base	BONUS:VAR|FastHealing|3|TYPE=Base																		
Improved Grab	CATEGORY:Special Ability	TYPE:CloakedApeRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If a cloaked ape hits an opponent that is its own size or smaller with both claw attacks, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +4). The creature has the option to conduct the grapple normally, or simply use its claws to hold the opponent (-20 penalty on grapple check, but the cloaked ape is not considered grappled). In either case, each successful grapple check it makes during successive rounds automatically deals damage for two claw attacks.	KEY:Cloaked Ape ~ Improved Grab																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Clockwork Horror (Electrum)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ClockworkHorrorElectrumRaceTrait|TYPE=ClockworkHorrorSubRaceTrait|Immunity To Electricity																														
Pressure Dart	CATEGORY:Special Ability	TYPE:ClockworkHorrorElectrumRaceTrait.SpecialAttack	VISIBLE:YES		KEY:Clockwork Horror (Electrum) ~ Pressure Dart																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Clockwork Horror (Gold)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ClockworkHorrorGoldRaceTrait|TYPE=ClockworkHorrorSubRaceTrait|Immunity To Electricity																														
Natural Weapons	CATEGORY:Special Ability	TYPE:ClockworkHorrorGoldRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Against magic weapons and items, a gold horror's razor saw functions as a +2 weapon.	KEY:Clockwork Horror (Gold) ~ Natural Weapons																											SOURCEPAGE:MM2	
Lightning Bolt	CATEGORY:Special Ability	TYPE:ClockworkHorrorGoldRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Once every 2 rounds, the monster can generate a lightning bolt 5 feet wide and 40 feet long that deals 6d6 points of damage. A successful Reflex save (DC %1) halves the damage.|LightningBoltDC	KEY:Clockwork Horror (Gold) ~ Lightning Bolt				DEFINE:LightningBoltDC|0					BONUS:VAR|LightningBoltDC|DefaultDCCha	BONUS:VAR|LightningBoltDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Lightning Bolt)								ABILITY:Ability Focus|AUTOMATIC|Lightning Bolt									SOURCEPAGE:MM2	
																																	
Race Traits ~ Clockwork Horror (Platinum)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ClockworkHorrorPlatinumRaceTrait|TYPE=ClockworkHorrorSubRaceTrait|Immunity To Electricity																														
Natural Weapons	CATEGORY:Special Ability	TYPE:ClockworkHorrorPlatinumRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Against magic weapons and items, a platinum horror's razor saw functions as a +3 weapon.	KEY:Clockwork Horror (Platinum) ~ Natural Weapons																											SOURCEPAGE:MM2	
Lightning Bolt	CATEGORY:Special Ability	TYPE:ClockworkHorrorPlatinumRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:A platinum horror's lightning bolt ability produces more powerful lightning bolts than the gold horror can emit. Once every 2 rounds, the platinum horror can fire a lightning bolt 5 feet wide and 80 feet long, dealing 12d6 points of electricity damage. A successful Reflex save (DC %1) halves the damage.|LightningBoltDC	KEY:Clockwork Horror (Platinum) ~ Lightning Bolt				DEFINE:LightningBoltDC|0					BONUS:VAR|LightningBoltDC|DefaultDCCha	BONUS:VAR|LightningBoltDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Lightning Bolt)								ABILITY:Ability Focus|AUTOMATIC|Lightning Bolt									SOURCEPAGE:MM2	
																																	
Race Traits ~ Clockwork Horror (Adamantium)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ClockworkHorrorAdamantiumRaceTrait|TYPE=ClockworkHorrorSubRaceTrait|Immunity To Electricity																														
Natural Weapons	CATEGORY:Special Ability	TYPE:ClockworkHorrorAdamantiumRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Against magic weapons and items, a platinum horror's razor saw functions as a +5 weapon.	KEY:Clockwork Horror (Adamantium) ~ Natural Weapons																											SOURCEPAGE:MM2	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:ClockworkHorrorAdamantiumRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Clockwork Horror (Adamantium) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=14|Disintegrate,16+CHA|Implosion,19+CHA|Mordenkainen's Disjunction,19+CHA									SOURCEPAGE:MM2	
																																	
Race Traits ~ Cloud Ray	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=CloudRayRaceTrait											BONUS:VAR|Maneuverability|2|TYPE=Base																			
Swallow Whole	CATEGORY:Special Ability	TYPE:CloudRayRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A cloud ray can swallow a snatched opponent that is Huge or smaller by making a successful grapple check (grapple bonus +61). The cloud ray, however, has no appreciable stomach. Instead it has a long throat, the whole length of which is equipped with teeth for grinding and tearing food. Its throat empties directly into its intestines, so the ray must chew its food thoroughly to ensure proper digestion. Once inside the ray's throat, the opponent takes 3d10+22 points of bludgeoning, slashing, and piercing damage per round from its teeth and muscular contractions. A successful grapple check allows the swallowed creature to climb out of the throat and return to the ray's mouth, where another successful grapple check is needed to get free. Alternatively, a swallowed creature can try to cut its way out with either claws or a light piercing or slashing weapon. Dealing at least 25 points of damage to the throat (AC 12) in this way creates an opening large enough to permit escape. Once a single swallowed creature exits, muscular action closes the hole; thus, another swallowed opponent must cut its own way out. A cloud ray's throat can hold 2 Huge, 8 Large, 32 Medium-size, or 128 Small or smaller creatures.	KEY:Cloud Ray ~ Swallow Whole																											SOURCEPAGE:MM2	
Levitate	CATEGORY:Special Ability	TYPE:CloudRayRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:The cloud ray controls its altitude by generating and manipulating lighter-than-air gases inside its body. This ability enables it to ascend 20 feet per round or, by neutralizing the levitating gases and letting gravity take its course, descend as much as 500 feet per round. In spite of its immense bulk, the ray can pull out of such a dive instantly simply by levitating again.	KEY:Cloud Ray ~ Levitate																											SOURCEPAGE:MM2	
Protection from Arrows	CATEGORY:Special Ability	TYPE:CloudRayRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:This ability allows a cloud ray to resist most ranged attacks. It works like a protection from arrows spell (DR 10/Magic against ranged weapons), except that the effect cannot be dispelled and it does not discharge after absorbing a certain amount of damage.	KEY:Cloud Ray ~ Protection from Arrows																											SOURCEPAGE:MM2	
Telekinesis	CATEGORY:Special Ability	TYPE:CloudRayRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Lacking any sort of hands or paws, the cloud ray instead uses telekinesis to manipulate objects. This ability works like the telekinesis spell (caster level 5th), so the creature can lift or throw 125 pounds.	KEY:Cloud Ray ~ Telekinesis																											SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:CloudRayRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Thanks to its coloration, a cloud ray has a +16 racial bonus on Hide checks. *When it tires of drifting through the sky, it settles to the ground for rest. Through a combination of telekinesis and moving its great wing-flaps, it covers itself with dust, dirt, rocks, logs, uprooted bushes, and whatever else is nearby. While it is thus camouflaged, its Hide modifier rises to +32. The ray may rest on the ground thus covered for a few hours or a few weeks.	KEY:Cloud Ray ~ Skills									BONUS:SKILL|Hide|16|TYPE=Racial																		SOURCEPAGE:MM2	
Feats	CATEGORY:Special Ability	TYPE:CloudRayRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A creature that is flung by a cloud ray after being snatched travels 100 feet and takes 10d6 points of damage. If the cloud ray is flying, the creature takes this damage or the appropriate falling damage, whichever is greater.	KEY:Cloud Ray ~ Feats																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Corollax	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=CorollaxRaceTrait											BONUS:VAR|Maneuverability|4|TYPE=Base																			
Color Spray	CATEGORY:Special Ability	TYPE:CorollaxRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Once per round, a corollax can unleash a vivid cone of clashing colors. This ability works like a color spray spell (caster level 1st; save DC 13). The creature is immune to its own color spray attack and to those of others of its kind.	KEY:Corollax ~ Color Spray																											SOURCEPAGE:MM2	
Training	CATEGORY:Special Ability	TYPE:CorollaxRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A corollax can be trained with a successful Handle Animal check (DC 23) to accept a particular creature (not necessarily the one who made the check) as a member of its flock. Any bird so trained does not use its color spray attack against the designated individual.	KEY:Corollax ~ Training																		ABILITY:Internal|AUTOMATIC|Training ~ Wild									SOURCEPAGE:MM2	
																																	
Race Traits ~ Corpse Gatherer	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=CorpseGathererRaceTrait																														
Improved Grab	CATEGORY:Special Ability	TYPE:CorpseGathererRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If a corpse gatherer hits an opponent its own size or smaller with a slam attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +39). If it gets a hold, it can try to swallow the opponent in the next round. Alternatively, the corpse gatherer has the option to conduct the grapple normally, or simply use its hand to hold the opponent (-20 penalty on grapple check, but the corpse gatherer is not considered grappled). In either case, its next successful grapple check deals automatic slam damage.	KEY:Corpse Gatherer ~ Improved Grab																											SOURCEPAGE:MM2	
Ingest Corpses	CATEGORY:Special Ability	TYPE:CorpseGathererRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:The corpse gatherer increases its hit points by adding bodies to its form. It gains 5 hit points for every corpse of a swallowed creature that it absorbs. The corpse gatherer can exceed its normal hit points in this manner, gaining any excess as temporary hit points.Opponents the creature has swallowed are not subject to ingestion until the round after they die.	KEY:Corpse Gatherer ~ Ingest Corpses																											SOURCEPAGE:MM2	
Swallow Whole	CATEGORY:Special Ability	TYPE:CorpseGathererRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A corpse gatherer can swallow a grabbed opponent that is at least one size category smaller than itself by making a successful grapple check (grapple bonus +39). The creature need not use its mouth to swallow; it can merely stuff the opponent into any convenient portion of its porous body. Once inside the gatherer, the opponent takes 1d12+12 points of bludgeoning damage per round from the roiling corpses, gravestones, and other objects inside the creature's body. A successful grapple check allows the swallowed creature to extract itself from the hands of the corpses inside the gatherer and return to the surface of the gatherer's body, where another successful grapple check is needed to get free. Alternatively, a swallowed creature can try to cut its way out with either claws or a light piercing or slashing weapon. Dealing at least 25 points of damage to the corpse gatherer (AC 14) in this way creates an opening large enough to permit escape. Once a single swallowed creature exits, the other nearby corpses close the hole; thus, another swallowed opponent must cut its own way out. A Gargantuan corpse gatherer can hold 2 Huge, 8 Large, 32Mediumsize, or 128 Small or smaller creatures.	KEY:Corpse Gatherer ~ Swallow Whole																											SOURCEPAGE:MM2	
Desanctifying Aura	CATEGORY:Special Ability	TYPE:CorpseGathererRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A corpse gatherer projects a continual field of negative energy in a 100-foot-radius emanation. The area within this field is under the effect of a double-strength desecrate spell (caster level 15th), as if the corpse gatherer were a permanent feature dedicated to its own deity. Each turning attempt within this area has a -6 profane penalty. Further, each undead creature in the area (including the corpse gatherer) is entitled to a +2 profane bonus on its attack rolls, damage rolls and saving throws, as well as +2 hit points per HD. This aura lasts for 24 hours after the corpse gatherer has passed through.	KEY:Corpse Gatherer ~ Desanctifying Aura				DEFINE:DesecratingBonus|0					BONUS:VAR|DesecratingBonus|2	BONUS:COMBAT|TOHIT.Weapon|DesecratingBonus|TYPE=Profane	BONUS:COMBAT|TOHIT.GRAPPLE|DesecratingBonus|TYPE=Profane	BONUS:COMBAT|DAMAGE.Weapon|DesecratingBonus|TYPE=Profane						BONUS:SAVE|ALL|DesecratingBonus|TYPE=Profane	BONUS:HP|CURRENTMAX|DesecratingBonus*HD								SOURCEPAGE:MM2	
Soul Binding	CATEGORY:Special Ability	TYPE:CorpseGathererRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Creatures slain and ingested by a corpse gatherer are affected as if by a soul bind spell, so they cannot be restored to life. Destroying the corpse gatherer negates this effect. Corpses that the creature devours without having slain them itself are not subject to soul binding.	KEY:Corpse Gatherer ~ Soul Binding																											SOURCEPAGE:MM2	
Zombie Spawn	CATEGORY:Special Ability	TYPE:CorpseGathererRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Upon reaching 0 hit points, the corpse gatherer falls apart into its component corpses. The creature's animating force remains among the corpses that formerly composed its body, converting them into zombies. Upon its death, a corpse gatherer generates as many zombies as it has Hit Dice (that is, a 30-HD corpse-gatherer becomes thirty zombies). Unless circumstances dictate otherwise, these are allMedium-size zombies.They function normally as long as they remain in the desanctified area of the dead corpse gatherer, but outside its effect they revert to normal corpses.	KEY:Corpse Gatherer ~ Zombie Spawn																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Crimson Death	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=CrimsonDeathRaceTrait											BONUS:VAR|Maneuverability|5|TYPE=Base									ABILITY:FEAT|AUTOMATIC|Improved Initiative|Lightning Reflexes|Spring Attack										
Blood Drain	CATEGORY:Special Ability	TYPE:CrimsonDeathRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A crimson death drains blood, dealing 1d4 points of Constitution damage immediately upon seizing an opponent with a tendril. Each round thereafter that the opponent remains seized, the creature automatically deals an additional 1d4 points of Constitution damage. The crimson death craves blood, so it usually presses its attack until it can deal at least 12 points of Constitution damage.	KEY:Crimson Death ~ Blood Drain																											SOURCEPAGE:MM2	
Seize	CATEGORY:Special Ability	TYPE:CrimsonDeathRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:When a crimson death makes a successful incorporeal touch attack, one of its tendrils wraps around the opponent. The two creatures are not considered grappled, but the opponent can break free with a successful Escape Artist or grapple check (grapple bonus +11). Upon seizing an opponent, the crimson death begins draining blood (see above).	KEY:Crimson Death ~ Seize																											SOURCEPAGE:MM2	
Lift	CATEGORY:Special Ability	TYPE:CrimsonDeathRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:As a free action, a crimson death can telekinetically lift another creature or an object weighing up to 300 pounds. This ability works like the telekinesis spell (sustained force version, caster level 12th), except that it works only on an opponent already seized by a tendril of the crimson death. Against a struggling opponent, use of this ability requires a successful grapple check (grapple bonus +11).	KEY:Crimson Death ~ Lift																											SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:CrimsonDeathRaceTrait.SpecialQuality	VISIBLE:YES	DESC:*A crimson death's misty form makes it difficult to spot in fog. Before feeding, the creature receives a +8 bonus onHide checks in smoky or foggy areas. After it has fed, the bonus drops to +4 because of its red coloration.	KEY:Crimson Death ~ Skills																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Darktentacle	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DarktentacleRaceTrait	AUTO:LANG|Common|Aquan																													
Constrict	CATEGORY:Special Ability	TYPE:DarktentacleRaceTrait.SpecialAttack.Extraordinary.Constrict	VISIBLE:YES	DESC:With a successful grapple check, a darktentacles can crush a grabbed opponent, dealing 2d6+6 points of bludgeoning damage.	KEY:Darktentacle ~ Constrict									BONUS:VAR|ConstrictDice|2	BONUS:VAR|ConstrictDieSize|6|TYPE=Base																	SOURCEPAGE:MM2	
Improved Grab	CATEGORY:Special Ability	TYPE:DarktentacleRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:If a darktentacles hits an opponent that is at least one size category smaller than itself with a slam attack, it deals normal damage and attempts to start a grapple as a free action without provoking an attack of opportunity (grapple bonus +30; includes a +16 racial bonus on grapple checks). If it gets a hold, it can also constrict in the same round. Thereafter, the darktentacles has the option to conduct the grapple normally, or simply use its tentacle to hold the opponent (-20 penalty on grapple check, but the darktentacles is  not considered grappled). In either case,  each successful grapple check it makes during successive rounds automatically deals slam and constrict damage.	KEY:Darktentacle ~ Improved Grab									BONUS:COMBAT|TOHIT.GRAPPLE|16|TYPE=Racial																		SOURCEPAGE:MM2	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:DarktentacleRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Darktentacle ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=5|CASTERLEVEL=10|Hold Monster,15+CHA	SPELLS:Innate|TIMES=3|CASTERLEVEL=10|Charm Monster,14+CHA	SPELLS:Innate|TIMES=1|CASTERLEVEL=10|Wall of Force							SOURCEPAGE:MM2	
Enhanced Multiweapon Fighting	CATEGORY:Special Ability	TYPE:DarktentacleRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:This ability lessens the penalty for off-hand weapon use by 2 for both primary and off hands. Combined with the Multidexterity and Multiweapon Fighting feats, this ability effectively negates all attack penalties for using one or more light off-hand weapons.	KEY:Darktentacle ~ Enhanced Multiweapon Fighting									BONUS:COMBAT|TOHIT-PRIMARY|4	BONUS:COMBAT|TOHIT-SECONDARY|4																	SOURCEPAGE:MM2	
Tentacle Regeneration	CATEGORY:Special Ability	TYPE:DarktentacleRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An opponent can attack a darktentacles's tentacles as if they were weapons-see Sunder, in Chapter 8 of the Player's Handbook. A darktentacles's tentacles have 20 hit points. If the darktentacles is currently grappling a target with that tentacle, it usually uses another limb to make its attack of opportunity against the sunder attempt. Severing a darktentacles's tentacles deals damage to the creature equal to half the limb's hit points. A darktentacles regrows severed limbs within a day.	KEY:Darktentacle ~ Tentacle Regeneration																											SOURCEPAGE:MM2	
Tremorsense	CATEGORY:Special Ability	TYPE:DarktentacleRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A darktentacles can automatically sense the location of anything within 60 feet that is in contact with the ground.	KEY:Darktentacle ~ Tremorsense									BONUS:VAR|TremorsenseRange|60|TYPE=Base																		SOURCEPAGE:MM2	
Weapon Use	CATEGORY:Special Ability	TYPE:DarktentacleRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A darktentacles of Large size can wield a melee weapon of up to Huge size in each tentacle. It is proficient with all simple and martial melee weapons.	KEY:Darktentacle ~ Weapon Use																		ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfMartial									SOURCEPAGE:MM2	
Skills	CATEGORY:Special Ability	TYPE:DarktentacleRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A darktentacles receives a +4 racial bonus on Hide checks.	KEY:Darktentacle ~ Skills									BONUS:SKILL|Hide|8|TYPE=Racial																		SOURCEPAGE:MM2	
																																	
Race Traits ~ Deathbringer	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DeathbringerRaceTrait	AUTO:LANG|Common																			AUTO:WEAPONPROF|Flail	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfHeavy	ABILITY:Internal|AUTOMATIC|TYPE=ShieldProf								
Greater Dispelling	CATEGORY:Special Ability	TYPE:DeathbringerRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Deathbringer ~ Greater Dispelling																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=20|Dispel Magic (Greater)									SOURCEPAGE:MM2	
Negative Burst	CATEGORY:Special Ability	TYPE:DeathbringerRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A deathbringer can release a silent burst of negative energy at a range of up to 100 feet. The burst has a 20-foot radius and deals 1d8+10 points of negative energy damage to each living creature in the area (Will DC %1 half ). Since undead are powered by negative energy, this effect heals the deathbringer and any other undead within the area of as much damage as it would otherwise deal. Once a deathbringer releases a negative burst, it must wait 1d4 rounds before it can do so again.|NegativeBurstDC	KEY:Deathbringer ~ Negative Burst				DEFINE:NegativeBurstDC|0					BONUS:VAR|NegativeBurstDC|DefaultDCCha	BONUS:VAR|NegativeBurstDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Negative Burst)								ABILITY:Ability Focus|AUTOMATIC|Negative Burst									SOURCEPAGE:MM2	
Trample	CATEGORY:Special Ability	TYPE:DeathbringerRaceTrait.SpecialQuality.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Deathbringer ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|2	BONUS:VAR|TrampleDieSize|4|TYPE=Base	BONUS:VAR|TrampleDamage|-STR/2					ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM2	
																																	
Race Traits ~ Demon (Abyssal Maw)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DemonAbyssalMawRaceTrait																														
Rend Fallen	CATEGORY:Special Ability	TYPE:DemonAbyssalMawRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:An abyssal maw loves to tear into its downed foes. It automatically deals an additional 2d8+4 points of damage to any foe it drops with a melee attack.	KEY:Demon (Abyssal Maw) ~ Rend Fallen																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Demon (Abyssal Skulker)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DemonAbyssalSkulkerRaceTrait																														
-	CATEGORY:Special Ability	TYPE:DemonAbyssalSkulkerRaceTrait	VISIBLE:DISPLAY		KEY:Demon (Abyssal Skulker) ~ -																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Demon (Abyssal Ravager)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DemonAbyssalRavagerRaceTrait|Resistance To Acid|Resistance To Cold|Immunity To Poison|Scent											BONUS:VAR|AcidResistanceBonus|10|TYPE=Resistance	BONUS:VAR|ColdResistanceBonus|10|TYPE=Resistance																		
Poison	CATEGORY:Special Ability	TYPE:DemonAbyssalRavagerRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage 2d6 STR, secondary damage 2d6 STR. The save DC is Constitution-based.|PoisonDC	KEY:Demon (Abyssal Ravager) ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:MM2	
																																	
Race Traits ~ Demon (Jovoc)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DemonJovocRaceTrait|Fast Healing											BONUS:VAR|FastHealing|5|TYPE=Base	BONUS:VAR|TelepathyRange|100|TYPE=Base																		
Aura of Retribution	CATEGORY:Special Ability	TYPE:DemonJovocRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:This effect is always active in a 30-foot spread centered on the jovoc. Whenever the creature takes damage from any source, every nontanar'ri within the area immediately takes an equal amount of damage. A successful Fortitude saving throw (DC %1) halves the damage. (For example, if an opponent deals 12 points of damage to a jovoc, that opponent and every other nontanar'ri within 30 feet also immediately take 12 points of damage each, or 6 points with a successful Fortitude save.) Regardless of the source of the damage to the jovoc, the damage dealt to nontanar'ri by this effect is not subject to negation or reduction because of resistance, immunity, damage reduction, spell resistance, or the like.|AuraOfRetributionDC	KEY:Demon (Jovoc) ~ Aura of Retribution				DEFINE:AuraOfRetributionDC|0					BONUS:VAR|AuraOfRetributionDC|DefaultDCCon	BONUS:VAR|AuraOfRetributionDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Aura of Retribution)								ABILITY:Ability Focus|AUTOMATIC|Aura of Retribution									SOURCEPAGE:MM2	
Summon Tanar'ri	CATEGORY:Special Ability	TYPE:DemonJovocRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Once per day, a jovoc can attempt to summon another jovoc with a 25%% chance of success.	KEY:Demon (Jovoc) ~ Summon Tanar'ri																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Demon (Palrethee)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DemonPalretheeRaceTrait											BONUS:VAR|TelepathyRange|100|TYPE=Base																			
Demonic Burn	CATEGORY:Special Ability	TYPE:DemonPalretheeRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Any creature hit by a palrethee's slam attack must succeed at a Reflex save (DC %1) or catch fire. The flame burns for 1d4 rounds (see Catching on Fire in Chapter 3 of the DUNGEON MASTER's Guide). A burning creature can take a move-equivalent action to put out the flame.|DemonicBurnDC	KEY:Demon (Palrethee) ~ Demonic Burn				DEFINE:DemonicBurnDC|0					BONUS:VAR|DemonicBurnDC|DefaultDCCon	BONUS:VAR|DemonicBurnDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Demonic Burn)								ABILITY:Ability Focus|AUTOMATIC|Demonic Burn									SOURCEPAGE:MM2	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:DemonPalretheeRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Demon (Palrethee) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=8|Detect Good|Detect Magic|See Invisibility	SPELLS:Innate|TIMES=1|CASTERLEVEL=8|Cause Fear,11+CHA								SOURCEPAGE:MM2	
Fiery Shield	CATEGORY:Special Ability	TYPE:DemonPalretheeRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:A palrethee is wreathed in scorching flames that cause damage to each creature that attacks it with a natural or hand-held melee weapon. Such an attack deals normal damage to the palrethee (assuming its damage reduction is overcome), but at the same time the attacker takes 1d6+8 points of fire damage (spell resistance applies; caster level 8th). Weapons with exceptional reach, such as longspears, do not endanger their users in this way.	KEY:Demon (Palrethee) ~ Fiery Shield																											SOURCEPAGE:MM2	
Summon Tanar'ri	CATEGORY:Special Ability	TYPE:DemonPalretheeRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES	DESC:Once per day, a palrethee can attempt to summon another palrethee with a 30%% chance of success.	KEY:Demon (Palrethee) ~ Summon Tanar'ri																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Demon (Zovvut)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=DemonZovvutRaceTrait											BONUS:VAR|Maneuverability|3|TYPE=Base																			
