SOURCELONG:Unearthed Arcana	SOURCESHORT:UA	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2004-02																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Resist Nature's Lure	CATEGORY:ACF	TYPE:AlternateClassFeatures.BardClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Starting at 4th level, a bard gains a +4 bonus on saving throws against the spell-like abilities of fey (such as dryads, pixies, and sprites).	KEY:Animal Companion Bard ~ Resist Nature's Lure																										SORTKEY:Class_Animal_Companion_Bard	SOURCEPAGE:UA	
Smiting Cleric	CATEGORY:ACF	TYPE:AlternateClass.ClericTurnRebukeUndead	VISIBLE:YES	DESC:Some clerics prefer to be champions of good (or evil), standing at the forefront of the battle against the enemy.		PRECLASS:1,Cleric=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Smiting Cleric ~ Smite Evil|PREABILITY:1,CATEGORY=Special Ability,Turn Undead|PREVARGTEQ:ClericLVL,1	ABILITY:Alternate Class Feature|AUTOMATIC|Smiting Cleric ~ Smite Good|PREABILITY:1,CATEGORY=Special Ability,Rebuke Undead|PREVARGTEQ:ClericLVL,1	ABILITY:Alternate Class Feature|AUTOMATIC|Smiting Cleric ~ Aura of Courage|PREVARGTEQ:ClericLVL,3					COST:0	SORTKEY:Class_Cleric	SOURCEPAGE:UA	
Smite Good	CATEGORY:ACF	TYPE:AlternateClassFeatures.ClericClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day, a cleric may attempt to smite evil with one normal melee attack. She adds her Charisma bonus (if any) to her attack roll and deals 1 extra point of damage per cleric level. For example, a 13th-level cleric armed with a longsword would deal 1d8+13 points of damage, plus any additional bonuses for high Strength or magical affects that would normally apply. If the cleric accidentally smites a creature that is not evil, the smite has no effect, but the ability is still used up for that day. At 5th level, and at every five levels thereafter, the cleric may smite evil one additional time per day, as indicated on Table 3-12: The Cleric, to a maximum of five times per day at 20th level.	KEY:Smiting Cleric ~ Smite Evil									BONUS:VAR|SmiteEvilLVL|ClericLVL	BONUS:VAR|SmiteEvilToHit|max(CHA,0)|TYPE=Base	BONUS:VAR|SmiteEvilDamage|ClericLVL	BONUS:VAR|SmiteEvil|(ClericLVL/5)+1						ABILITY:Special Ability|VIRTUAL|Smite Evil								SORTKEY:Class_Smiting_Cleric	SOURCEPAGE:UA	
Smite Evil	CATEGORY:ACF	TYPE:AlternateClassFeatures.ClericClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day, a cleric may attempt to smite good with one normal melee attack. She adds her Charisma bonus (if any) to her attack roll and deals 1 extra point of damage per cleric level. For example, a 13th-level cleric armed with a longsword would deal 1d8+13 points of damage, plus any additional bonuses for high Strength or magical affects that would normally apply. If the cleric accidentally smites a creature that is not good, the smite has no effect, but the ability is still used up for that day. At 5th level, and at every five levels thereafter, the cleric may smite good one additional time per day, as indicated on Table 3-12: The Cleric, to a maximum of five times per day at 20th level.	KEY:Smiting Cleric ~ Smite Good									BONUS:VAR|SmiteGoodLVL|ClericLVL	BONUS:VAR|SmiteGoodToHit|max(CHA,0)|TYPE=Base	BONUS:VAR|SmiteGoodDamage|ClericLVL	BONUS:VAR|SmiteGood|(ClericLVL/5)+1						ABILITY:Special Ability|VIRTUAL|Smite Good								SORTKEY:Class_Smiting_Cleric	SOURCEPAGE:UA	
Aura of Courage	CATEGORY:ACF	TYPE:AlternateClassFeatures.ClericClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Beginning at 3rd level, a cleric is immune to fear (magical or otherwise). Each ally within 10 feet of her gains a +4 morale bonus on saving throws against fear effects. This ability functions while the cleric is conscious, but not if she is unconscious or dead.	KEY:Smiting Cleric ~ Aura of Courage	DESC:+%1 morale bonus vs Fear|AuraOfCourageBonus			DEFINE:AuraOfCourageBonus|0					BONUS:VAR|AuraOfCourageBonus|4|TYPE=Base									ABILITY:Special Ability|AUTOMATIC|Immunity To Fear								SORTKEY:Class_Smiting_Cleric	SOURCEPAGE:UA	
Deadly Hunter Druid	CATEGORY:ACF	TYPE:AlternateClass.DruidProficiencies.DruidWildShape	VISIBLE:YES	DESC:The druid might choose to give up her wild shape ability in exchange for becoming a swift and deadly hunter.		PRECLASS:1,Druid=1																	ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfDruid	ABILITY:Alternate Class Feature|AUTOMATIC|Deadly Hunter Druid ~ AC Bonus|Deadly Hunter Druid ~ Favored Enemy|Deadly Hunter Druid ~ Track|PREVARGTEQ:DruidLVL,1	ABILITY:Alternate Class Feature|AUTOMATIC|Deadly Hunter Druid ~ Fast Movement|PREVARGTEQ:DruidLVL,3	ABILITY:Alternate Class Feature|AUTOMATIC|Deadly Hunter Druid ~ Swift Tracker|PREVARGTEQ:DruidLVL,8				COST:0	SORTKEY:Class_Druid	SOURCEPAGE:UA	
AC Bonus	CATEGORY:ACF	TYPE:AlternateClassFeatures.DruidClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A druid is highly trained at dodging blows, and she has a sixth sense that lets her avoid even unanticipated attacks. When unarmored and unencumbered, the druid adds her Wisdom bonus (if any) to her AC. In addition, a druid gains a +1 bonus to AC at 5th level. This bonus increases by 1 for every five druid levels thereafter (+2 at 10th, +3 at 15th, and +4 at 20th level). These bonuses to AC apply even against touch attacks or when the druid is flat-footed. She loses these bonuses when she is immobilized or helpless, when she wears any armor, when she carries a shield, or when she carries a medium or heavy load.	KEY:Deadly Hunter Druid ~ AC Bonus				DEFINE:DruidACBonus|0	DEFINE:DruidACStatBonus|0	DEFINE:DruidACLVLBonus|0			BONUS:COMBAT|AC|DruidACBonus|PREVAREQ:ENCUMBERANCE,0,var("COUNT[EQTYPE.ARMOR.EQUIPPED]"),0	BONUS:VAR|DruidACBonus|DruidACStatBonus+(DruidACLVLBonus/5)	BONUS:VAR|DruidACStatBonus|max(WIS,0)	BONUS:VAR|DruidACLVLBonus|DruidLVL|TYPE=Class														SORTKEY:Class_Deadly_Hunter_Druid	SOURCEPAGE:UA	
Fast Movement	CATEGORY:ACF	TYPE:AlternateClassFeatures.DruidClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 3rd level, a druid gains an enhancement bonus to her speed, as shown on Table 3-10. A druid in armor (even light armor) or carrying a medium or heavy load loses this extra speed.	KEY:Deadly Hunter Druid ~ Fast Movement				DEFINE:DruidFastMovement|0	DEFINE:DruidFastMovementLVL|0				BONUS:VAR|FastMovement|DruidFastMovement|TYPE=Enhancement	BONUS:VAR|DruidFastMovement|floor(DruidFastMovementLVL/3)*10|PREVAREQ:ENCUMBERANCE,0,var("COUNT[EQTYPE.ARMOR.EQUIPPED]"),0	BONUS:VAR|DruidFastMovementLVL|DruidLVL								ABILITY:Special Ability|AUTOMATIC|Fast Movement							SORTKEY:Class_Deadly_Hunter_Druid	SOURCEPAGE:UA	
Favored Enemy	CATEGORY:ACF	TYPE:AlternateClassFeatures.DruidClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 1st level, a druid may select a type of creature from among those given on Table 3-14: Druid Favored Enemies. Due to his extensive study on his chosen type of foe and training in the proper techniques for combating such creatures, the druid gains a +2 bonus on Bluff, Listen, Sense Motive, Spot, and Survival checks when using these skills against creatures of this type. Likewise, he gets a +2 bonus on weapon damage rolls against such creatures. At 5th level and every five levels thereafter (10th, 15th, and 20th level), the druid may select an additional favored enemy from those given on the table. In addition, at each such interval, the bonus against any one favored enemy (including the one just selected, if so desired) increases by 2. For example, a 5th-level druid has two favored enemies against one he gains a +4 bonus on Bluff, Listen, Sense Motive, Spot, and Survival checks and weapon damage rolls, and against the other he has a +2 bonus. At 10th level, he has three favored enemies, and he gains an additional +2 bonus, which he can allocate to the bonus against any one of his three favored enemies. Thus, his bonuses could be either +4, +4, +2 or +6, +2, +2. If the druid chooses humanoids or outsiders as a favored enemy, he must also choose an associated subtype, as indicated on the table. If a specific creature falls into more than one category of favored enemy (for instance, devils are both evil outsiders and lawful outsiders), the druid's bonuses do not stack he simply uses whichever bonus is higher. See the Monster Manual for more information on types of creatures.	KEY:Deadly Hunter Druid ~ Favored Enemy				DEFINE:DruidFavoredEnemyLVL|0					BONUS:VAR|DruidFavoredEnemyLVL|DruidLVL	BONUS:VAR|FavoredEnemyCount|DruidFavoredEnemyLVL/5+1	BONUS:VAR|FavoredEnemyBonusCount|DruidFavoredEnemyLVL/5	BONUS:VAR|FavoredEnemyBaseBonus|2|TYPE=Base						ABILITY:Special Ability|AUTOMATIC|Favored Enemy								SORTKEY:Class_Deadly_Hunter_Druid	SOURCEPAGE:UA	
Track	CATEGORY:ACF	TYPE:AlternateClassFeatures.DruidClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A druid gains Track (see page 101) as a bonus feat.	KEY:Deadly Hunter Druid ~ Track																		ABILITY:FEAT|AUTOMATIC|Track								SORTKEY:Class_Deadly_Hunter_Druid	SOURCEPAGE:UA	
Swift Tracker	CATEGORY:ACF	TYPE:AlternateClassFeatures.DruidClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Beginning at 8th level, a druid can move at his normal speed while following tracks without taking the normal -5 penalty. He takes only a -10 penalty (instead of the normal -20) when moving at up to twice normal speed while tracking.	KEY:Deadly Hunter Druid ~ Swift Tracker																										SORTKEY:Class_Deadly_Hunter_Druid	SOURCEPAGE:UA	
Sneak Attack Fighter	CATEGORY:ACF	TYPE:AlternateClass.FighterBonusFeats	VISIBLE:YES	DESC:Some fighters prefer stealth and cunning over martial skill. This variant can also be combined with the thug variant described earlier in this chapter.		PRECLASS:1,Fighter=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Sneak Attack Fighter ~ Sneak Attack|PREVARGTEQ:FighterLVL,1							COST:0	SORTKEY:Class_Fighter	SOURCEPAGE:UA	
Sneak Attack	CATEGORY:ACF	TYPE:AlternateClassFeatures.FighterClassFeatures.SpecialAttack	VISIBLE:YES	DESC:If a fighter can catch an opponent when he is unable to defend himself effectively from her attack, she can strike a vital spot for extra damage. Basically, the fighter's attack deals extra damage any time her target would be denied a Dexterity bonus to AC (whether the target actually has a Dexterity bonus or not), or when the fighter flanks her target. This extra damage is 1d6 at 1st level, and it increases by 1d6 every two fighter levels thereafter. Should the fighter score a critical hit with a sneak attack, this extra damage is not multiplied. (See Table 8-5: Attack Roll Modifiers and Table 8-6: Armor Class Modifiers, page 151, for combat situations in which the fighter flanks an opponent or the opponent loses his Dexterity bonus to AC.) Ranged attacks can count as sneak attacks only if the target is within 30 feet. A fighter can't strike with deadly accuracy from beyond that range. With a sap (blackjack) or an unarmed strike, a fighter can make a sneak attack that deals nonlethal damage instead of lethal damage. She cannot use a weapon that deals lethal damage to deal nonlethal damage in a sneak attack, not even with the usual -4 penalty, because she must make optimal use of her weapon in order to execute a sneak attack. (See Nonlethal Damage, page 146.) A fighter can sneak attack only living creatures with discernible anatomies-undead, constructs, oozes, plants, and incorporeal creatures lack vital areas to attack. Any creature that is immune to critical hits is not vulnerable to sneak attacks. The fighter must be able to see the target well enough to pick out a vital spot and must be able to reach such a spot. A fighter cannot sneak attack while striking a creature with concealment (see page 152) or striking the limbs of a creature whose vitals are beyond reach.	KEY:Sneak Attack Fighter ~ Sneak Attack									BONUS:VAR|SneakAttackDice|(1+FighterLVL)/2									ABILITY:Special Ability|AUTOMATIC|Sneak Attack								SORTKEY:Class_Sneak_Attack_Fighter	SOURCEPAGE:UA	
Damage Reduction Monk	CATEGORY:ACF	TYPE:AlternateClass.MonkFastMovement.MonkACBonus	VISIBLE:YES	DESC:A monk might choose to give up some of her mobility in exchange for the ability to withstand attacks.		PRECLASS:1,Monk=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Damage Reduction Monk ~ AC Bonus ~ WIS bonus|PREVARGTEQ:MonkLVL,1	ABILITY:Alternate Class Feature|AUTOMATIC|Damage Reduction Monk ~ Damage Reduction|PREVARGTEQ:MonkLVL,7						COST:0	SORTKEY:Class_Monk	SOURCEPAGE:UA	
AC Bonus	CATEGORY:ACF	TYPE:AlternateClassFeatures.MonkClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A monk is highly trained at dodging blows, and she has a sixth sense that lets her avoid even unanticipated attacks. When unarmored and unencumbered, the monk adds her Wisdom bonus (if any) to her AC. In addition, a monk gains a +1 bonus to AC at 5th level. This bonus increases by 1 for every five monk levels thereafter (+2 at 10th, +3 at 15th, and +4 at 20th level). These bonuses to AC apply even against touch attacks or when the monk is flat-footed. She loses these bonuses when she is immobilized or helpless, when she wears any armor, when she carries a shield, or when she carries a medium or heavy load.	KEY:Damage Reduction Monk ~ AC Bonus ~ WIS bonus				DEFINE:MonkACBonus|0	DEFINE:MonkACStatBonus|0	DEFINE:MonkACLVLBonus|0			BONUS:COMBAT|AC|MonkACBonus|PREVAREQ:ENCUMBERANCE,0,var("COUNT[EQTYPE.ARMOR.EQUIPPED]"),0	BONUS:VAR|MonkACBonus|MonkACStatBonus	BONUS:VAR|MonkACStatBonus|max(WIS,0)															SORTKEY:Class_Damage_Reduction_Monk	SOURCEPAGE:UA	
Damage Reduction	CATEGORY:ACF	TYPE:AlternateClassFeatures.MonkClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 7th level, a monk gains the ability to shrug off some amount of injury from each blow or attack. Subtract 1 from the damage the monk takes each time he is dealt damage from a weapon or a natural attack. At 10th level, and every three monk levels thereafter (13th, 16th, and 19th level), this damage reduction rises by 1 point. Damage reduction can reduce damage to 0 but not below 0.	KEY:Damage Reduction Monk ~ Damage Reduction				DEFINE:MonkDR|0					BONUS:VAR|MonkDR|(MonkLVL-4)/3									DR:MonkDR/-								SORTKEY:Class_Damage_Reduction_Monk	SOURCEPAGE:UA	
Favored Enemy Paladin	CATEGORY:ACF	TYPE:AlternateClass.PaladinLayOnHands.PaladinTurnUndead.PaladinRemoveDisease	VISIBLE:YES	DESC:The paladin who takes an active role in hunting her foul enemies must give up her defensive powers.		PRECLASS:1,Paladin=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Favored Enemy Paladin ~ Favored Enemy|PREVARGTEQ:PaladinLVL,1							COST:0	SORTKEY:Class_Paladin	SOURCEPAGE:UA	
Favored Enemy	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 1st level, a paladin may select a type of creature from among aberrations, dragons, giants, monstrous humanoids, evil outsiders, or undead. Due to his extensive study on his chosen type of foe and training in the proper techniques for combating such creatures, the paladin gains a +2 bonus on Bluff, Listen, Sense Motive, Spot, and Survival checks when using these skills against creatures of this type. Likewise, he gets a +2 bonus on weapon damage rolls against such creatures. At 5th level and every five levels thereafter (10th, 15th, and 20th level), the paladin may select an additional favored enemy from those given on the table. In addition, at each such interval, the bonus against any one favored enemy (including the one just selected, if so desired) increases by 2. For example, a 5th-level paladin has two favored enemies against one he gains a +4 bonus on Bluff, Listen, Sense Motive, Spot, and Survival checks and weapon damage rolls, and against the other he has a +2 bonus. At 10th level, he has three favored enemies, and he gains an additional +2 bonus, which he can allocate to the bonus against any one of his three favored enemies. Thus, his bonuses could be either +4, +4, +2 or +6, +2, +2. If the paladin chooses humanoids or outsiders as a favored enemy, he must also choose an associated subtype, as indicated on the table. If a specific creature falls into more than one category of favored enemy (for instance, devils are both evil outsiders and lawful outsiders), the paladin's bonuses do not stack he simply uses whichever bonus is higher. See the Monster Manual for more information on types of creatures.	KEY:Favored Enemy Paladin ~ Favored Enemy				DEFINE:PaladinFavoredEnemyLVL|0					BONUS:VAR|PaladinFavoredEnemyLVL|PaladinLVL	BONUS:VAR|FavoredEnemyCount|PaladinFavoredEnemyLVL/5+1	BONUS:VAR|FavoredEnemyBonusCount|PaladinFavoredEnemyLVL/5	BONUS:VAR|FavoredEnemyBaseBonus|2|TYPE=Base						ABILITY:Special Ability|AUTOMATIC|Favored Enemy								SORTKEY:Class_Favored_Enemy_Paladin	SOURCEPAGE:UA	
Wild Shape Ranger	CATEGORY:ACF	TYPE:AlternateClass.RangerCombatStyle.RangerImprovedCombatStyle.RangerCombatStyleMastery	VISIBLE:YES	DESC:A ranger might forgot training in weapon combat in exchange for the ability to take animal form and move swiftly through the woodlands.		PRECLASS:1,Ranger=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Wild Shape Ranger ~ Wild Shape|PREVARGTEQ:RangerLVL,5							COST:0	SORTKEY:Class_Ranger	SOURCEPAGE:UA	
Wild Shape	CATEGORY:ACF	TYPE:AlternateClassFeatures.RangerClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 5th level, a druid gains the ability to turn herself into any Small or Medium animal and back again once per day. Her options for new forms include all creatures with the animal type. This ability functions like the polymorph spell, except as noted here. The effect lasts for 1 hour per druid level, or until she changes back. Changing form (to animal or back) is a standard action and doesn't provoke an attack of opportunity. The form chosen must be that of an animal the druid is familiar with.  A druid loses her ability to speak while in animal form because she is limited to the sounds that a normal, untrained animal can make, but she can communicate normally with other animals of the same general grouping as her new form. (The normal sound a wild parrot makes is a squawk, so changing to this form does not permit speech.) A druid can use this ability more times per day at 6th, 7th, 10th, 14th, and 18th level, as noted on Table: The Druid.	KEY:Wild Shape Ranger ~ Wild Shape				DEFINE:RangerWildShapeLVL|0					BONUS:VAR|RangerWildShapeLVL|RangerLVL	BONUS:VAR|WildShapeDuration|RangerWildShapeLVL	BONUS:VAR|WildShapeTimes|1|PREVARGTEQ:RangerWildShapeLVL,5	BONUS:VAR|WildShapeTimes|1|PREVARGTEQ:RangerWildShapeLVL,6	BONUS:VAR|WildShapeTimes|1|PREVARGTEQ:RangerWildShapeLVL,7	BONUS:VAR|WildShapeTimes|1|PREVARGTEQ:RangerWildShapeLVL,10	BONUS:VAR|WildShapeTimes|1|PREVARGTEQ:RangerWildShapeLVL,14	BONUS:VAR|WildShapeTimes|1|PREVARGTEQ:RangerWildShapeLVL,18		ABILITY:Special Ability|AUTOMATIC|Wild Shape			BONUS:VAR|WildShapeProgression|1|PREVARGTEQ:DruidWildShapeLVL,5					SORTKEY:Class_Wild_Shape_Ranger	SOURCEPAGE:UA	
Fighter Rogue	CATEGORY:ACF	TYPE:AlternateClass.RogueSneakAttack	VISIBLE:YES	DESC:The rogue who favors martial training over stealth and cunning can profit if she chooses her fights carefully.		PRECLASS:1,Rogue=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Fighter Rogue ~ Bonus Feats|PREVARGTEQ:RogueLVL,1							COST:0	SORTKEY:Class_Rogue	SOURCEPAGE:UA	
Bonus Feats	CATEGORY:ACF	TYPE:AlternateClassFeatures.RogueClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 1st level, a rogue gets a bonus combat-oriented feat in addition to the feat that any 1st-level character gets and the bonus feat granted to a human character. The rogue gains an additional bonus feat at 2nd level and every two rogue levels thereafter (4th, 6th, 8th, 10th, 12th, 14th, 16th, 18th, and 20th). These bonus feats must be drawn from the feats noted as rogue bonus feats on Table 5-1: Feats (page 90). A rogue must still meet all prerequisites for a bonus feat, including ability score and base attack bonus minimums. (See Chapter 5: Feats for descriptions of feats and their prerequisites.) These bonus feats are in addition to the feat that a character of any class gets from advancing levels (see Table 3-2: Experience and Level-Dependent Benefits, page 22). A rogue is not limited to the list of rogue bonus feats when choosing these feats.	KEY:Fighter Rogue ~ Bonus Feats				DEFINE:RogueBonusFeats|0					BONUS:VAR|RogueBonusFeats|1+(RogueLVL/2)	BONUS:ABILITYPOOL|Fighter Feat|RogueBonusFeats																SORTKEY:Class_Fighter_Rogue	SOURCEPAGE:UA	
Animal Companion Sorcerer	CATEGORY:ACF	TYPE:AlternateClass.SorcererFamiliar	VISIBLE:YES	DESC:A sorcerer or wizard might desire a more durable companion to accompany him on excursions into the wilderness.		PRECLASS:1,Sorcerer=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Animal Companion Sorcerer ~ Animal Companion|PREVARGTEQ:SorcererLVL,1							COST:0	SORTKEY:Class_Sorcerer	SOURCEPAGE:UA	
Animal Companion	CATEGORY:ACF	TYPE:AlternateClassFeatures.SorcererClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A Sorcerer may begin play with an animal companion selected from the following list: badger, camel, dire rat, dog, riding dog, eagle, hawk, horse (light or heavy), owl, pony, snake (Small or Medium viper), or wolf. If the DM's campaign takes place wholly or partly in an aquatic environment, the DM may add the following creatures to the Sorcerer's list of options: crocodile, porpoise, Medium shark, and squid. This animal is a loyal companion that accompanies the Sorcerer on her adventures as appropriate for its kind.	KEY:Animal Companion Sorcerer ~ Animal Companion									BONUS:VAR|AnimalCompanionLVL|SorcererLVL/2									ABILITY:Special Ability|AUTOMATIC|Animal Companion								SORTKEY:Class_Animal_Companion_Sorcerer	SOURCEPAGE:UA	
Animal Companion Wizard	CATEGORY:ACF	TYPE:AlternateClass.WizardFamiliar	VISIBLE:YES	DESC:A wizard or wizard might desire a more durable companion to accompany him on excursions into the wilderness.		PRECLASS:1,Wizard=1																	ABILITY:Alternate Class Feature|AUTOMATIC|Animal Companion Wizard ~ Animal Companion|PREVARGTEQ:WizardLVL,1							COST:0	SORTKEY:Class_Wizard	SOURCEPAGE:UA	
Animal Companion	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A wizard may begin play with an animal companion selected from the following list: badger, camel, dire rat, dog, riding dog, eagle, hawk, horse (light or heavy), owl, pony, snake (Small or Medium viper), or wolf. If the DM's campaign takes place wholly or partly in an aquatic environment, the DM may add the following creatures to the wizard's list of options: crocodile, porpoise, Medium shark, and squid. This animal is a loyal companion that accompanies the wizard on her adventures as appropriate for its kind.	KEY:Animal Companion Wizard ~ Animal Companion									BONUS:VAR|AnimalCompanionLVL|WizardLVL/2									ABILITY:Special Ability|AUTOMATIC|Animal Companion								SORTKEY:Class_Animal_Companion_Wizard	SOURCEPAGE:UA	
Fighter Wizard	CATEGORY:ACF	TYPE:AlternateClass.WizardScribeScroll.WizardBonusFeats	VISIBLE:YES	DESC:Some wizards trade their knowledge of magic and craft to improve their combat prowess.																			ABILITY:Alternate Class Feature|AUTOMATIC|Fighter Wizard ~ Bonus Feats|PREVARGTEQ:WizardLVL,1							COST:0	SORTKEY:Class_Wizard	SOURCEPAGE:UA	
Bonus Feats	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 1st level, a wizard gets a bonus combat-oriented feat in addition to the feat that any 1st-level character gets and the bonus feat granted to a human character. The wizard gains an additional bonus feat at 2nd level and every two wizard levels thereafter (4th, 6th, 8th, 10th, 12th, 14th, 16th, 18th, and 20th). These bonus feats must be drawn from the feats noted as wizard bonus feats on Table 5-1: Feats (page 90). A wizard must still meet all prerequisites for a bonus feat, including ability score and base attack bonus minimums. (See Chapter 5: Feats for descriptions of feats and their prerequisites.) These bonus feats are in addition to the feat that a character of any class gets from advancing levels (see Table 3-2: Experience and Level-Dependent Benefits, page 22). A wizard is not limited to the list of wizard bonus feats when choosing these feats.	KEY:Fighter Wizard ~ Bonus Feats				DEFINE:WizardBonusFeats|0					BONUS:VAR|WizardBonusFeats|1+(WizardLVL/2)	BONUS:ABILITYPOOL|Fighter Feat|WizardBonusFeats																SORTKEY:Class_Fighter_Wizard	SOURCEPAGE:UA	
Resistance to Energy Abjurer	CATEGORY:ACF	TYPE:AlternateClass.WizardFamiliar	VISIBLE:YES	DESC:Once per day, an abjurer using this variant can create a mystical shield that grants herself or any one creature that she touches limited protection against a chosen energy type (acid, cold, electricity, fi re, or sonic).		PRECLASS:1,Wizard=1	PRESUBCLASS:1,Abjurer																ABILITY:Alternate Class Feature|AUTOMATIC|Resistance to Energy Abjurer ~ Resistance to Energy|PREVARGTEQ:WizardLVL,1							COST:0	SORTKEY:Class_Wizard	SOURCEPAGE:UA	
Resistance to Energy	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Once per day, an abjurer using this variant can create a mystical shield that grants herself or any one creature that she touches limited protection against a chosen energy type (acid, cold, electricity, fi re, or sonic). The affected creature gains resistance equal to 5 plus one-half the abjurer's class level against the chosen energy type. Activating this ability is a standard action. Once activated, the protection lasts for 1 hour. This protection overlaps with (and does not stack with) the effects of spells such as resist energy.	KEY:Resistance to Energy Abjurer ~ Resistance to Energy	DESC:%1/day resistance %2|AbjurerResistanceToEnergyTimes|AbjurerResistanceToEnergy			DEFINE:AbjurerResistanceToEnergyTimes|0	DEFINE:AbjurerResistanceToEnergy|0				BONUS:VAR|AbjurerResistanceToEnergyTimes|1|TYPE=Base	BONUS:VAR|AbjurerResistanceToEnergy|5+WizardLVL/2																SORTKEY:Class_Resist_To_Energy_Wizard	SOURCEPAGE:UA	
Aura of Protection Abjurer	CATEGORY:ACF	TYPE:AlternateClass.WizardBonusFeats	VISIBLE:YES	DESC:Once per day, a 5th-level abjurer using this variant can generate a protective aura that shields against both physical and magical attacks.		PRECLASS:1,Wizard=5	PRESUBCLASS:1,Abjurer																ABILITY:Alternate Class Feature|AUTOMATIC|Aura of Protection Abjurer ~ Aura of Protection|PREVARGTEQ:WizardLVL,5							COST:0	SORTKEY:Class_Wizard	SOURCEPAGE:UA	
Aura of Protection	CATEGORY:ACF	TYPE:AlternateClassFeatures.WizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Once per day, a 5th-level abjurer using this variant can generate a protective aura that shields against both physical and magical attacks. When the abjurer generates this fi eld, she gains a defl ection bonus to her Armor Class and a resistance bonus on all saving throws equal to her Intelligence modifi er. This ability requires a standard action to activate, and each use protects against only one attack or spell. Once activated, the protective aura lasts for 1 minute or until the abjurer is attacked or required to make a saving throw, whichever comes fi rst.	KEY:Aura of Protection Abjurer ~ Aura of Protection	DESC:%1/day +%2 deflection bonus to AC and saves|AbjurerAuraOfProtectionTimes|AbjurerAuraOfProtectionBonus			DEFINE:AbjurerAuraOfProtectionTimes|0	DEFINE:AbjurerAuraOfProtectionBonus|0				BONUS:VAR|AbjurerAuraOfProtectionTimes|WizardLVL/5|TYPE=Base	BONUS:VAR|AbjurerAuraOfProtectionBonus|INT	TEMPBONUS:PC|COMBAT|AC|AbjurerAuraOfProtectionBonus|TYPE=Deflection	TEMPBONUS:PC|SAVE|ALL|AbjurerAuraOfProtectionBonus|TYPE=Resistance														SORTKEY:Class_Aura_Of_Protection_Wizard	SOURCEPAGE:UA	
Spontaneous Dispelling Abjurer	CATEGORY:ACF	TYPE:AlternateClass.WizardAbjurerSpecialtySpell	VISIBLE:YES	DESC:At 5th level, an abjurer using this variant gains the ability to spontaneously cast the spell dispel magic.		PRECLASS:1,Wizard=1	PRESUBCLASS:1,Abjurer																ABILITY:Alternate Class Feature|AUTOMATIC|Spontaneous Dispelling Abjurer ~ Spontaneous Dispelling|PREVARGTEQ:WizardLVL,1							COST:0	SORTKEY:Class_Wizard	SOURCEPAGE:UA	
