SOURCELONG:Book of Exalted Deeds	SOURCESHORT:BoED	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-10																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Smite Evil	CATEGORY:Special Ability	TYPE:ClassFeatures.FistOfRazielClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Once per day, a fist of Raziel may attempt to smite evil with one normal melee attack. She adds her Charisma bonus to her attack roll and deals 1 extra point of damage per class level. If she accidentally smites a creature that is not evil, the smite has no effect but it is still used up for that day. She can use this ability more times per day as she advances in level, as shown on Table 5-10. If the fist of Raziel has paladin levels as well, add the daily uses from her fist of Raziel levels to the daily uses from her paladin levels. Her damage bonus equals her fist of Raziel class level plus her paladin class level. This ability does not stack with the smite ability granted by the Destruction domain. In addition to the basic function of smiting evil, a fist of Raziel gains special abilities that operate whenever she smites.	KEY:Fist of Raziel ~ Smite Evil									BONUS:VAR|SmiteEvilLVL|FistOfRazielLVL	BONUS:VAR|SmiteEvilToHit|max(CHA,0)|TYPE=Base	BONUS:VAR|SmiteEvilDamage|FistOfRazielLVL	BONUS:VAR|SmiteEvil|(FistOfRazielLVL+1)/2						ABILITY:Special Ability|VIRTUAL|Smite Evil	ABILITY:Special Ability|AUTOMATIC|Fist of Raziel ~ Smite Evil ~ Good-Aligned	ABILITY:Special Ability|AUTOMATIC|Fist of Raziel ~ Smite Evil ~ Confirming|PREVARGTEQ:FistOfRazielLVL,3	ABILITY:Special Ability|AUTOMATIC|Fist of Raziel ~ Smite Evil ~ Holy|PREVARGTEQ:FistOfRazielLVL,5	ABILITY:Special Ability|AUTOMATIC|Fist of Raziel ~ Smite Evil ~ Fiendsmite|PREVARGTEQ:FistOfRazielLVL,7	ABILITY:Special Ability|AUTOMATIC|Fist of Raziel ~ Smite Evil ~ Chain|PREVARGTEQ:FistOfRazielLVL,9			SORTKEY:Class_Fist_Of_Raziel	SOURCEPAGE:BoED	
Smite Evil (Good-Aligned)	CATEGORY:Special Ability	TYPE:ClassFeatures.FistOfRazielClassFeatures.SpecialAttack	VISIBLE:YES	DESC:At 1st level, whenever a fist of Raziel smites evil, her weapon is considered good-aligned for purposes of overcoming damage reduction, as if she had the Exalted Smite feat.	KEY:Fist of Raziel ~ Smite Evil ~ Good-Aligned																										SORTKEY:Class_Fist_Of_Raziel	SOURCEPAGE:BoED	
Smite Evil (Confirming)	CATEGORY:Special Ability	TYPE:ClassFeatures.FistOfRazielClassFeatures.SpecialAttack	VISIBLE:YES	DESC:At 3rd level, whenever a fist of Raziel smites evil, all critical rolls are automatically successful (so every threat is a critical hit). This works even if the weapon has a magical effect related to critical hits, unlike the similar effect of the bless weapon spell.	KEY:Fist of Raziel ~ Smite Evil ~ Confirming																										SORTKEY:Class_Fist_Of_Raziel	SOURCEPAGE:BoED	
Smite Evil (Holy)	CATEGORY:Special Ability	TYPE:ClassFeatures.FistOfRazielClassFeatures.SpecialAttack	VISIBLE:YES	DESC:At 5th level, whenever a fist of Raziel smites evil, her weapon is considered holy, dealing an extra 2d6 points of damage against evil creatures. This additional damage stacks with the extra damage she deals from the smite. However, it does not stack with the benefit of the Sanctify Martial Strike feat or with the extra damage dealt by a weapon with the holy weapon property.	KEY:Fist of Raziel ~ Smite Evil ~ Holy																										SORTKEY:Class_Fist_Of_Raziel	SOURCEPAGE:BoED	
Smite Evil (Fiendsmite)	CATEGORY:Special Ability	TYPE:ClassFeatures.FistOfRazielClassFeatures.SpecialAttack	VISIBLE:YES	DESC:At 7th level, whenever a fist of Raziel smites evil, her weapon deals an extra 2d8 points of damage against evil outsiders and evil undead, instead of the +2d6 normally dealt by a holy weapon. If she also has the Exalted Smite feat, this damage is still doubled.	KEY:Fist of Raziel ~ Smite Evil ~ Fiendsmite																										SORTKEY:Class_Fist_Of_Raziel	SOURCEPAGE:BoED	
Smite Evil (Chain)	CATEGORY:Special Ability	TYPE:ClassFeatures.FistOfRazielClassFeatures.SpecialAttack	VISIBLE:YES	DESC:At 9th level, whenever a fist of Raziel smites evil, bolts of holy power erupt from the target creature and strike up to 5 additional evil targets within 30 feet, chosen by the fist of Raziel. Targets take 2d6 points of damage, or 2d8 if they are evil outsiders or evil undead. A successful Reflex save (DC 15 + the fist of Raziel's Cha modifier) reduces the damage by half.	KEY:Fist of Raziel ~ Smite Evil ~ Chain	DESC:Reflex DC %1|SmiteEvilChainDC			DEFINE:SmiteEvilChainDC|0					BONUS:VAR|SmiteEvilChainDC|15+CHA	BONUS:VAR|SmiteEvilChainDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Smite Evil)								ABILITY:Ability Focus|AUTOMATIC|Smite Evil								SORTKEY:Class_Fist_Of_Raziel	SOURCEPAGE:BoED	
Spells per day	CATEGORY:Special Ability	TYPE:ClassFeatures.FistOfRazielClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Starting at 2nd level, and at each level thereafter, a fist of Raziel gains new spells per day as if she had also gained a level in a divine spellcasting class to which she belonged before adding the prestige class level. She does not, however, gain any other benefit a character of that class would have gained (improved chance of turning or destroying undead, improved special mount, and so on). If the character had more than one divine spellcasting class before becoming a fist of Raziel, she must decide to which class she adds each fist of Raziel level for the purpose of determining spells per day.	KEY:Fist of Raziel ~ Spells per Day																										SORTKEY:Class_Fist_Of_Raziel	SOURCEPAGE:BoED	
Sanctify Martial Strike	CATEGORY:Special Ability	TYPE:ClassFeatures.FistOfRazielClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 4th level, a fist of Raziel gains the Sanctify Martial Strike feat as a bonus feat.	KEY:Fist of Raziel ~ Sanctify Martial Strike								BONUS:ABILITYPOOL|Sanctify Martial Strike|1																		SORTKEY:Class_Fist_Of_Raziel	SOURCEPAGE:BoED	
Sunder Evil Item	CATEGORY:Special Ability	TYPE:ClassFeatures.FistOfRazielClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:At 6th level, whenever a fist of Raziel attacks an object that is evil (such as an unholy sword or a darkskull) or an evil construct (such as a retriever), she deals double damage. This does not stack with the benefits of the Great Sunder feat.	KEY:Fist of Raziel ~ Sunder Evil Item																										SORTKEY:Class_Fist_Of_Raziel	SOURCEPAGE:BoED	
Holy Martial Strike	CATEGORY:Special Ability	TYPE:ClassFeatures.FistOfRazielClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Any weapon that a 10th-level fist of Raziel wields is treated as a holy weapon, dealing an extra 2d6 points of damage to evil creatures, even when she is not smiting evil. This additional damage does not stack with the benefit of the Sanctify Martial Strike feat or with the extra damage dealt by a weapon with the holy weapon property.	KEY:Fist of Raziel ~ Holy Martial Strike																										SORTKEY:Class_Fist_Of_Raziel	SOURCEPAGE:BoED	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfPistisSophiaClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Initiates of Pistis Sophia gain no proficiency with any weapon or armor. They suffer the same penalties for wearing armor that monks do.	KEY:Initiate of Pistis Sophia ~ Weapon and Armor Proficiency																										SORTKEY:Class_Initiate_Of_Pistis_Sophia	SOURCEPAGE:BoED	
Fist of the Heavens	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfPistisSophiaClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A 1st-level initiate of Pistis Sophia gains the Fist of the Heavens feat as a bonus feat, even if she does not have the prerequisite Wisdom score.	KEY:Initiate of Pistis Sophia ~ Fist of the Heavens																		ABILITY:FEAT|AUTOMATIC|Fist of the Heavens								SORTKEY:Class_Initiate_Of_Pistis_Sophia	SOURCEPAGE:BoED	
Monk Abilities	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfPistisSophiaClassFeatures.SpecialQuality	VISIBLE:YES	DESC:An initiate of Pistis Sophia adds her initiate levels to her monk levels to determine her AC bonus, her unarmed strike damage, the penalty she takes when using a flurry of blows, her speed, and her ki strike. She does not gain any other benefits of advancing monk levels, however.	KEY:Initiate of Pistis Sophia ~ Monk Abilities									BONUS:VAR|MonkACLVLBonus|InitiateOfPistisSophiaLVL	BONUS:VAR|FlurryOfBlowLVL|InitiateOfPistisSophiaLVL	BONUS:VAR|MonkFastMovementLVL|InitiateOfPistisSophiaLVL	BONUS:VAR|MonkKiStrikeLVL|InitiateOfPistisSophiaLVL														SORTKEY:Class_Initiate_Of_Pistis_Sophia	SOURCEPAGE:BoED	
Detect Evil	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfPistisSophiaClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At will, an initiate of Pistis Sophia of 2nd level or higher can use detect evil, as the spell.	KEY:Initiate of Pistis Sophia ~ Detect Evil																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=InitiateOfPistisSophia|Detect Evil								SORTKEY:Class_Initiate_Of_Pistis_Sophia	SOURCEPAGE:BoED	
Smite Evil	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfPistisSophiaClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Once per day, an initiate of Pistis Sophia may attempt to smite evil with one normal unarmed strike. She adds a +4 bonus to her attack roll and deals 1 extra point of damage per class level. If she accidentally smites a creature that is not evil, the smite has no effect but it is still used up for that day. At 5th level, an initiate of Pistis Sophia can use this ability twice per day, and at 8th level she can use it three times per day.	KEY:Initiate of Pistis Sophia ~ Smite Evil									BONUS:VAR|SmiteEvilLVL|InitiateOfPistisSophiaLVL	BONUS:VAR|SmiteEvilToHit|4|TYPE=Base	BONUS:VAR|SmiteEvilDamage|InitiateOfPistisSophiaLVL	BONUS:VAR|SmiteEvil|(InitiateOfPistisSophiaLVL+1)/3						ABILITY:Special Ability|VIRTUAL|Smite Evil								SORTKEY:Class_Initiate_Of_Pistis_Sophia	SOURCEPAGE:BoED	
Uncanny Dodge	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfPistisSophiaClassFeatures.SpecialQuality.Extraordinary.Uncanny Dodge	VISIBLE:YES	DESC:At 3rd level, an initiate of Pistis Sophia can react to danger before her senses would normally allow her to do so. She retains her Dexterity bonus to AC even when flatfooted.	KEY:Initiate of Pistis Sophia ~ Uncanny Dodge									BONUS:VAR|UncannyDodgeFlankingLevel|InitiateOfPistisSophiaLVL|TYPE=EachClass.REPLACE																	SORTKEY:Class_Initiate_Of_Pistis_Sophia	SOURCEPAGE:BoED	
Electricity Resistance	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfPistisSophiaClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:As she advances in her celestial disciplines, an initiate of Pistis Sophia grows to share the natural immunity to electricity possessed by the archons. She gains electricity resistance 5 at 4th level, and electricity resistance 10 at 7th level.	KEY:Initiate of Pistis Sophia ~ Electricity Resistance									BONUS:VAR|ElectricityResistanceBonus|5|TYPE=Resistance	BONUS:VAR|ElectricityResistanceBonus|10|TYPE=Resistance								ABILITY:Special Ability|AUTOMATIC|Resistance to Electricity								SORTKEY:Class_Initiate_Of_Pistis_Sophia	SOURCEPAGE:BoED	
Sacred Vow	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfPistisSophiaClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 4th level, and again at 7th level and 10th level, an initiate of Pistis Sophia gains a bonus feat selected from the list.	KEY:Initiate of Pistis Sophia ~ Sacred Vow									BONUS:ABILITYPOOL|Initiate of Pistis Sophia Feat|1	BONUS:ABILITYPOOL|Initiate of Pistis Sophia Feat|1|PREVARGTEQ:InitiateOfPistisSophiaLVL,10																SORTKEY:Class_Initiate_Of_Pistis_Sophia	SOURCEPAGE:BoED	
Improved Uncanny Dodge	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfPistisSophiaClassFeatures.SpecialQuality.Extraordinary.Uncanny Dodge	VISIBLE:YES	DESC:At 6th level, an initiate of Pistis Sophia cannot be flanked except by a rogue at least 4 levels higher than her character level.	KEY:Initiate of Pistis Sophia ~ Improved Uncanny Dodge																										SORTKEY:Class_Initiate_Of_Pistis_Sophia	SOURCEPAGE:BoED	
Evasion	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfPistisSophiaClassFeatures.SpecialQuality.Extraordinary.Evasion	VISIBLE:YES	DESC:At 9th level, an initiate of Pistis Sophia takes no damage on a successful saving throw against attacks that allow a Reflex save for half damage, and she only takes half damage on a failed save.	KEY:Initiate of Pistis Sophia ~ Evasion																										SORTKEY:Class_Initiate_Of_Pistis_Sophia	SOURCEPAGE:BoED	
Improved Evasion	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfPistisSophiaClassFeatures.SpecialQuality.Extraordinary.Evasion	VISIBLE:YES	DESC:When subjected to an attack that normally allows a Reflex saving throw for half damage, a 9th level initiate of Pistis Sophia takes no damage if she makes a successful saving throw and half damage if the saving throw fails.	KEY:Initiate of Pistis Sophia ~ Improved Evasion																										SORTKEY:Class_Initiate_Of_Pistis_Sophia	SOURCEPAGE:BoED	
Celestial Transformation	CATEGORY:Special Ability	TYPE:ClassFeatures.InitiateOfPistisSophiaClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:When she reaches 10th level, an initiate of Pistis Sophia transcends her mortal origins and becomes a creature of the heavens. Her type changes to outsider (native), and she gains damage reduction 10/unholy.	KEY:Initiate of Pistis Sophia ~ Celestial Transformation																		TEMPLATE:Celestial Transformation								SORTKEY:Class_Initiate_Of_Pistis_Sophia	SOURCEPAGE:BoED	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.LionOfTalsidClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Lions of Talisid gain no proficiency with any weapon or armor.	KEY:Lion of Talsid ~ Weapon and Armor Proficiency																										SORTKEY:Class_Lion_Of_Talsid	SOURCEPAGE:BoED	
Animal Companion	CATEGORY:Special Ability	TYPE:ClassFeatures.LionOfTalsidClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A lion of Talisid can add his lion of Talisid levels to his effective druid level (his actual druid level or one-half his ranger level) to determine the capabilities of his animal companion.	KEY:Lion of Talsid ~ Animal Companion									BONUS:VAR|AnimalCompanionLVL|LionOfTalsid																	SORTKEY:Class_Lion_Of_Talsid	SOURCEPAGE:BoED	
Lion's Courage	CATEGORY:Special Ability	TYPE:ClassFeatures.LionOfTalsidClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A lion of Talisid is immune to fear (magical or otherwise) and gains a +4 sacred bonus on Will saves against other mind-affecting spells and effects.	KEY:Lion of Talsid ~ Lion's Courage									BONUS:VAR|MindAffectingResistanceBonus|4|TYPE=Sacred									ABILITY:Special Ability|AUTOMATIC|Immunity to Fear|Resistance To Mind-Affecting								SORTKEY:Class_Lion_Of_Talsid	SOURCEPAGE:BoED	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.LionOfTalsidClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each level, a lion of Talisid gains new spells per day as if he had also gained a level in a divine spellcasting class to which he belonged before adding the prestige class level. He does not, however, gain any other benefit a character of that class would have gained. If the character had more than one divine spellcasting class before becoming a lion of Talisid, the player must decide to which class to add each lion of Talisid level for the purpose of determining spells per day.	KEY:Lion of Talsid ~ Spells per Day																										SORTKEY:Class_Lion_Of_Talsid	SOURCEPAGE:BoED	
Scent	CATEGORY:Special Ability	TYPE:ClassFeatures.LionOfTalsidClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 2nd level, a lion of Talisid gains the scent special quality. He can detect approaching enemies, sniff out hidden foes, and track by sense of smell.	KEY:Lion of Talsid ~ Scent																		ABILITY:Special Ability|AUTOMATIC|Scent								SORTKEY:Class_Lion_Of_Talsid	SOURCEPAGE:BoED	
Wild Shape	CATEGORY:Special Ability	TYPE:ClassFeatures.LionOfTalsidClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 3rd level, a lion of Talisid gains the ability to turn himself into any Small or Medium animal and back again once per day. This works exactly as the druid's wild shape ability. Lions of Talisid prefer the shape of great cats (cheetahs or leopards at lower levels), but are not limited to such forms. The lion of Talisid can use this ability more times per day at 4th, 5th, and 8th level, as noted on Table 5-12. In addition, he gains the ability to take the shape of a Large animal at 6th level, and a Tiny animal at 9th level. A lion of Talisid who is also a druid can add his lionof Talisid level -2 to his druid levels to determine his wild shape ability. For example, an 8th-level druid/6th-level lion of Talisid can wild shape as a 12th-level druid, and can thus assume plant forms as well as Large and Tiny animal forms, and can use this ability 4 times per day.	KEY:Lion of Talsid ~ Wild Shape																		ABILITY:Special Ability|AUTOMATIC|Lion of Talsid ~ Wild Shape ~ Shaper|PREABILITY:1,CATEGORY=Special Ability,Wild Shape	ABILITY:Special Ability|AUTOMATIC|Lion of Talsid ~ Wild Shape ~ Non Shaper|!PREABILITY:1,CATEGORY=Special Ability,Wild Shape							SORTKEY:Class_Lion_Of_Talsid	SOURCEPAGE:BoED	
Wild Shape (Shaper)	CATEGORY:Special Ability	TYPE:ClassFeatures.LionOfTalsidClassFeatures.SpecialQuality	VISIBLE:DISPLAY		KEY:Lion of Talsid ~ Wild Shape ~ Shaper									BONUS:VAR|DruidWildShapeLVL|LionOfTalsidLVL																	SORTKEY:Class_Lion_Of_Talsid	SOURCEPAGE:BoED	
Wild Shape (Non Shaper)	CATEGORY:Special Ability	TYPE:ClassFeatures.LionOfTalsidClassFeatures.SpecialQuality	VISIBLE:DISPLAY		KEY:Lion of Talsid ~ Wild Shape ~ Non Shaper				DEFINE:LionOfTalsidWildShapeLVL|0					BONUS:VAR|LionOfTalsidWildShapeLVL|LionOfTalsidLVL	BONUS:VAR|LionOfTalsidShapeDuration|LionOfTalsidWildShapeLVL	BONUS:VAR|WildShapeTimes|1|PREVARGTEQ:LionOfTalsidWildShapeLVL,3	BONUS:VAR|WildShapeTimes|1|PREVARGTEQ:LionOfTalsidWildShapeLVL,4	BONUS:VAR|WildShapeTimes|1|PREVARGTEQ:LionOfTalsidWildShapeLVL,5	BONUS:VAR|WildShapeTimes|1|PREVARGTEQ:LionOfTalsidWildShapeLVL,8				ABILITY:Special Ability|AUTOMATIC|Wild Shape			BONUS:VAR|WildShapeProgression|1|PREVARGTEQ:LionOfTalsidWildShapeLVL,3	BONUS:VAR|WildShapeProgression|1|PREVARGTEQ:LionOfTalsidWildShapeLVL,6	BONUS:VAR|WildShapeProgression|1|PREVARGTEQ:LionOfTalsidWildShapeLVL,9			SORTKEY:Class_Lion_Of_Talsid	SOURCEPAGE:BoED	
Exalted Companion	CATEGORY:Special Ability	TYPE:ClassFeatures.LionOfTalsidClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 4th level, a lion of Talisid gains the Exalted Companion feat as a bonus feat.	KEY:Lion of Talsid ~ Exalted Companion																		ABILITY:FEAT|AUTOMATIC|Exalted Companion								SORTKEY:Class_Lion_Of_Talsid	SOURCEPAGE:BoED	
Lion's Pounce	CATEGORY:Special Ability	TYPE:ClassFeatures.LionOfTalsidClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 5th level, a lion of Talisid can make a full attack at the end of a charge.	KEY:Lion of Talsid ~ Lion's Pounce																										SORTKEY:Class_Lion_Of_Talsid	SOURCEPAGE:BoED	
Lion's Swiftness	CATEGORY:Special Ability	TYPE:ClassFeatures.LionOfTalsidClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:When he reaches 7th level, a lion of Talisid can act as if under the effects of a haste spell for a total of 1 round per class level per day. These rounds need not be consecutive.	KEY:Lion of Talsid ~ Lion's Swiftness																										SORTKEY:Class_Lion_Of_Talsid	SOURCEPAGE:BoED	
Lion's Roar	CATEGORY:Special Ability	TYPE:ClassFeatures.LionOfTalsidClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1/day, a 10th-level lion of Talisid can issue a roar that duplicates the effects of the leonal's roar spell (new spell described in Chapter 6 of this book). The saving throw DC is 20 + the lion of Talisid's Charisma modifier (DC %2).|LionSRoarTimes|LionSRoarDC	KEY:Lion of Talsid ~ Lion's Roar				DEFINE:LionSRoarTimes|0	DEFINE:LionSRoarDC|0				BONUS:VAR|LionSRoarTimes|3|TYPE=Base	BONUS:VAR|LionSRoarDC|20+CHA	BONUS:VAR|LionSRoarDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Lion's Roar)							ABILITY:Ability Focus|AUTOMATIC|Lion's Roar								SORTKEY:Class_Lion_Of_Talsid	SOURCEPAGE:BoED	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.ProfetOfErathaolClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Prophets of Erathaol gain no proficiency with any weapon or armor.	KEY:Profet of Erathaol ~ Weapon and Armor Proficiency																										SORTKEY:Class_Profet_Of_Erathaol	SOURCEPAGE:BoED	
Ecstasy	CATEGORY:Special Ability	TYPE:ClassFeatures.ProfetOfErathaolClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Once per day per class level, a prophet of Erathaol (%1/day) can enter an ecstatic state, allowing a celestial to seize control of her mind and speech. This is sort of a lesser version of channeling celestials (as described in Chapter 2), in which the prophet simply becomes helpless for 1 round while a celestial speaks through her. What the celestial says (and who it is) is entirely up to the DM, though it is always at least tangentially relevant to whatever matter is at hand. As a rule of thumb, this ability can have one of the indicated effects. Unfortunately, at the instant a prophet of Erathaol cedes control of her mind and invites a celestial to take it, she is vulnerable to possession by less beneficent spirits. If a fiend or ghost capable of possession is in ethereal form, within 30 feet of the prophet, and not flat-footed when a prophet enters her ecstasy, the creature can attempt to possess her immediately. The prophet takes a -2 penalty on her Will save to resist the possession, and if she fails she is not aware of the creature's presence in her body. The creature prevents a celestial from entering, and might pretend to be the celestial, speaking as the prophet's companions expect. If the creature chooses not to make its presence known in this way, it seems as though the ecstasy simply fails.	KEY:Profet of Erathaol ~ Ecstasy																										SORTKEY:Class_Profet_Of_Erathaol	SOURCEPAGE:BoED	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.ProfetOfErathaolClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 2nd level, and at each level thereafter, a prophet of Erathaol gains new spells per day (and spells known, if applicable) as if she had also gained a level in a spellcasting class she belonged to before adding the prestige class. She does not, however, gain any other benefit a character of that class would have gained (improved chance of turning or destroying undead, metamagic or item creation feats, and so on), except for an increased effective level of spellcasting. If a character had more than one spellcasting class before becoming a prophet of Erathaol, she must decide to which class she adds each prophet level for the purpose of determining spells per day.	KEY:Profet of Erathaol ~ Spells per Day																										SORTKEY:Class_Profet_Of_Erathaol	SOURCEPAGE:BoED	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Risen martyrs gain no proficiency with any weapon or armor.	KEY:Risen Martyr ~ Weapon and Armor Proficiency																										SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	
Code of Conduct	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A risen martyr who willfully performs an evil act is immediately destroyed and goes to face his judgment on the Upper Planes.	KEY:Risen Martyr ~ Code of Conduct																										SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	
Charisma Score Increase	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At 1st level, a risen martyr's Charisma score increases by +2. At 5th level, it increases by an extra +2.	KEY:Risen Martyr ~ Charisma Score Increase									BONUS:STAT|CHA|2	BONUS:STAT|CHA|2|PREVARGTEQ:RisenMartyrLVL,5																SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	
Deflection Bonus	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A 1st-level risen martyr gains a deflection bonus to Armor Class equal to his Charisma bonus.	KEY:Risen Martyr ~ Deflection Bonus									BONUS:COMBAT|AC|max(0,DEX)|TYPE=Deflection																	SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	
Holy Purpose	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A 1st-level risen martyr receives a +1 sacred bonus on all attack rolls, damage rolls, ability checks, and skill checks that are directly related to the fulfillment of his purpose. This bonus increases to +2 at 3rd level, and increases by an extra +1 every 3 levels thereafter.	KEY:Risen Martyr ~ Holy Purpose				DEFINE:HolyPurposeBonus|0					BONUS:VAR|HolyPurposeBonus|1+(RisenMartyrLVL/3)																	SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	ASPECT:Name|Holy Purpose +%1|HolyPurposeBonus
Bless	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Three times per day, a risen martyr of at least 2nd level can use bless, as the spell.	KEY:Risen Martyr ~ Bless																		SPELLS:Innate|TIMES=3|CASTERLEVEL=RisenMartyrLVL|Bless								SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	
Magic Circle against Evil	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:At 2nd level, a risen martyr is continually surrounded by a protective aura that functions as a magic circle against evil spell.	KEY:Risen Martyr ~ Magic Circle Against Evil																										SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	
Daylight	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialAttack.Supernatural	VISIBLE:YES	DESC:At will as a free action, a 3rd level risen martyr can use daylight, as the spell.	KEY:Risen Martyr ~ Daylight																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=RisenMartyrLVL|Daylight								SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	
Acid Immunity	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 4th level, a risen martyr gains immunity to acid.	KEY:Risen Martyr ~ Acid Immunity																		ABILITY:Special Ability|AUTOMATIC|Immunity to Acid								SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	
Detect Evil	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialAttack.SpellLike	VISIBLE:YES	DESC:At will, a risen martyr of at least 4th level can detect evil, as the spell.	KEY:Risen Martyr ~ Detect Evil																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=RisenMartyrLVL|Detect Evil								SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	
Protective Aura	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 5th level, the risen martyr's magic circle against evil is replaced by an effect that duplicates the protective aura spell.	KEY:Risen Martyr ~ Protective Aura																										SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	
Shield Other	CATEGORY:Special Ability	TYPE:ClassFeatures.RisenMartyrClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:A 6th-level risen martyr can use shield other, as the spell, three times per day.	KEY:Risen Martyr ~ Shield Other																		SPELLS:Innate|TIMES=3|CASTERLEVEL=RisenMartyrLVL|Shield Other								SORTKEY:Class_Risen_Martyr	SOURCEPAGE:BoED	
