SOURCELONG:Complete Divine	SOURCESHORT:CD	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2004-05																														
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Familiar Abilities	CATEGORY:Special Ability	TYPE:ClassFeatures.AlienistClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Levels of alienist stack with levels of any class that provide access to a familiar. Add levels from this class and the class that granted access to the familiar together and refer to the table on page 53 of the Player's Handbook to determine the familiar's natural armor, Intelligence, and special abilities. If a character had levels in multiple classes that grant access to a familiar before becoming an alienist, she must decide to which class to add each level for the purpose of determining the abilities of her familiar. This ability does not grant an alienist a familiar if she does not already have one.	KEY:Alienist ~ Familiar Abilities									BONUS:VAR|FamiliarLVL|AlienistLVL																	SORTKEY:Class_Alienist	SOURCEPAGE:CA	
Summon Alien	CATEGORY:Special Ability	TYPE:ClassFeatures.AlienistClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Whenever an alienist would use any summon monster spell to summon a celestial or fi endish creature, she instead summons a pseudonatural version of that creature. For example, by casting summon monster IV, she could summon a pseudonatural dire wolf. This adds the pseudonatural template (see page 160) to the summoned creature. An alienist gives up the ability to summon nonpseudonatural creatures with a summon monster spell. For instance, the alienist described above couldn't summon a mephit or howler with summon monster IV.	KEY:Alienist ~ Summon Alien				DEFINE:SummonAlien|0					BONUS:VAR|SummonAlien|1																	SORTKEY:Class_Alienist	SOURCEPAGE:CA	
Alien Blessing	CATEGORY:Special Ability	TYPE:ClassFeatures.AlienistClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An alienist who attains 2nd level gains a +1 insight bonus on all saving throws, but she permanently loses 2 points of Wisdom.	KEY:Alienist ~ Alien Blessing									BONUS:SAVE|ALL|1	BONUS:STAT|WIS|-2																SORTKEY:Class_Alienist	SOURCEPAGE:CA	
Metamagic Secret	CATEGORY:Special Ability	TYPE:ClassFeatures.AlienistClassFeatures.SpecialQuality	VISIBLE:YES	DESC:An alienist listens to the secret voices whispering from beyond time's end, and profi ts thereby. At 3rd and again at 7th level, she can choose any metamagic feat as a bonus feat.	KEY:Alienist ~ Metamagic Secret									BONUS:ABILITYPOOL|Alienist Metamagic|1	BONUS:ABILITYPOOL|Alienist Metamagic|1|PREVARGTEQ:AlienistLVL,7																SORTKEY:Class_Alienist	SOURCEPAGE:CA	
Mad Certainty	CATEGORY:Special Ability	TYPE:ClassFeatures.AlienistClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 4th level, an alienist's mad certainty in the power of entities beyond the reach of normal space and time lend her an unnatural fortitude, granting her an additional 3 hit points. However, constantly dwelling on such beings is mentally corrosive, and the alienist's mind begins to fracture. She now takes a -4 penalty on all Bluff, Diplomacy, and Handle Animal checks made to infl uence nonpseudonatural creatures.	KEY:Alienist ~ Mad Certainty									BONUS:HP|CURRENTMAX|3																	SORTKEY:Class_Alienist	SOURCEPAGE:CA	
Pseudonatural Familiar	CATEGORY:Special Ability	TYPE:ClassFeatures.AlienistClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Beginning at 5th level, an alienist's familiar, if any, gains the pseudonatural template (see page 160) in addition to the powers and abilities normal for a familiar of the appropriate level. This effect does not replace an existing familiar-the familiar has been slowly taking on pseudonatural aspects as the alienist rises in level, and those characteristics become fully functional at this point. From now on, the alienist's newly summoned familiars already possess the pseudonatural template. If an alienist has no familiar, this ability has no effect.	KEY:Alienist ~ Pseudonatural Familiar				DEFINE:PseudonaturalFamiliar|0					BONUS:VAR|PseudonaturalFamiliar|1																	SORTKEY:Class_Alienist	SOURCEPAGE:CA	
Extra Spellslot	CATEGORY:Special Ability	TYPE:ClassFeatures.AlienistClassFeatures.SpecialQuality	VISIBLE:YES	DESC:From 6th level on, an alienist gains one extra spell slot at her highest spell level. This slot can be used only for a summon monster spell. As an alienist becomes able to learn higher-level spells, the extra slot migrates up to the new highest level.	KEY:Alienist ~ Extra Spellslot																										SORTKEY:Class_Alienist	SOURCEPAGE:CA	
Insane Certainty	CATEGORY:Special Ability	TYPE:ClassFeatures.AlienistClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 8th level, an alienist's mad certainty crystallizes into a truly chilling mania. She gains an additional 3 hit points, but her mental faculties continue to degrade. Her penalty on Bluff, Diplomacy, and Handle Animal checks made to infl uence nonpseudonatural creatures increases to -10.	KEY:Alienist ~ Insane Certainty									BONUS:HP|CURRENTMAX|3																	SORTKEY:Class_Alienist	SOURCEPAGE:CA	
Timeless Body	CATEGORY:Special Ability	TYPE:ClassFeatures.AlienistClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 9th level, an alienist learns the secret of perpetual youth. She no longer takes ability penalties for aging and cannot be magically aged (see Table 6-5, page 109 of the Player's Handbook). Ability score bonuses from aging still accrue, and any penalties the alienist might have already taken remain in place. An alienist is stolen away by horrible entities when her time is up, and she is never seen again.	KEY:Alienist ~ Timeless Body																		TEMPLATE:Alienist ~ Timeless Body								SORTKEY:Class_Alienist	SOURCEPAGE:CA	
Alien Transcendence	CATEGORY:Special Ability	TYPE:ClassFeatures.AlienistClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A 10th-level alienist, because of long association with alien entities and intense study of insane secrets, transcends her mortal form and becomes an alien creature. Her type changes to outsider. Additionally, she gains damage reduction 10/magic and resistance to acid 10 and electricity 10. Upon achieving alien transcendence, an alienist undergoes a minor physical change, usually growing a small tentacle or other strange feature, such as an extra appendage, organ, eye, or enigmatic lump. An alienist can hide this abnormality in a robe or hood, but the alien growth is not under the alienist's control and sometimes moves, twitches, opens, or otherwise animates of its own accord. This applies a -4 penalty on Disguise checks an alienist makes to conceal her true nature. Anyone who shares an alienist's predilection for study of the Far Realms immediately recognizes her transcendent nature, and she gains a +2 circumstance bonus on all Charisma- based skill checks and ability checks when interacting with such beings. She gains a +2 circumstance bonus on Intimidate checks involving any other creatures to whom she reveals her abnormal nature.	KEY:Alienist ~ Alien Trancendence																		TEMPLATE:Alienist ~ Alien Trancendence								SORTKEY:Class_Alienist	SOURCEPAGE:CA	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.ArgentSavantClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Argent savants gain no profi ciency with any weapon or armor.	KEY:Argent Savant ~ Weapon and Armor Proficiency																										SORTKEY:Class_Argent_Savant	SOURCEPAGE:CA	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.ArgentSavantClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each level after 1st, an argent savant gains new spells per day (and spells known, if applicable) as if she had also gained a level in an arcane spellcasting class to which she belonged before adding the prestige class level. She does not, however, gain any other benefi t a character of that class would have gained (such as the bonus feat sometimes gained by a wizard). If she had more than one arcane spellcasting class before becoming an argent savant, she must decide to which class to add each level for the purpose of determining spells per day and spells known.	KEY:Argent Savant ~ Spells per Day																										SORTKEY:Class_Argent_Savant	SOURCEPAGE:CA	
Force Specialization	CATEGORY:Special Ability	TYPE:ClassFeatures.ArgentSavantClassFeatures.SpecialQuality	VISIBLE:YES	DESC:An argent savant gains a +2 competence bonus on attack rolls made with her force spells. She also adds a +1 bonus to each die of damage dealt by spells she casts with the force descriptor. If the force spell doesn't deal damage expressed by dice, she adds only a +1 bonus to the total damage dealt. For example, a magic missile cast by a 9th-level wizard/1stlevel argent savant deals 1d4+2 points of damage per missile. A 9th-level wizard/4th-level argent savant deals 4d6+7 points of force damage with her Mordenkainen's sword spell.	KEY:Argent Savant ~ Force Specialization																										SORTKEY:Class_Argent_Savant	SOURCEPAGE:CA	
Force Armor	CATEGORY:Special Ability	TYPE:ClassFeatures.ArgentSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 2nd level and higher, an argent savant gains more benefi t from defensive force spells than other characters. If she casts a force spell that provides an armor bonus or a shield bonus to Armor Class, she increases the spell's normal armor bonus by 2. For example, mage armor normally Adds an armor bonus of +4 to the caster's AC, but an argent savant with this ability who casts mage armor adds an armor bonus of +6 to her AC.	KEY:Argent Savant ~ Force Armor																										SORTKEY:Class_Argent_Savant	SOURCEPAGE:CA	
Enduring Force	CATEGORY:Special Ability	TYPE:ClassFeatures.ArgentSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Force spells cast by an argent savant of 3rd level or higher linger longer than normal, and they are more diffi cult to counter or dispel. The duration of a force spell cast by the savant is doubled, as if the Extend Spell feat had been applied to it. However, the spell's level and casting time are unchanged. The same restrictions that apply to extended spells apply to spells affected by enduring force. In addition, the DC required to counter or dispel the argent savant's force spells increases by 4.	KEY:Argent Savant ~ Enduring Force																										SORTKEY:Class_Argent_Savant	SOURCEPAGE:CA	ADDSPELLEVEL:0
Ablate Force	CATEGORY:Special Ability	TYPE:ClassFeatures.ArgentSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Due to her improved understanding of magical force, an argent savant of 4th level or higher can prevent force damage to herself. She subtracts her class level from damage dealt by any force spell or effect. A force spell producing multiple attacks, such as magic missile, is considered a single attack for this purpose; deduct the savant's level from the total damage dealt by the spell, not the damage dealt by each individual missile.	KEY:Argent Savant ~ Ablate Force																										SORTKEY:Class_Argent_Savant	SOURCEPAGE:CA	
Unbinding Force	CATEGORY:Special Ability	TYPE:ClassFeatures.ArgentSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 5th level, an argent savant learns how to unweave a force spell or effect and liberate its magical energy. As a standard action, she can attempt to dispel a single force spell or effect within 60 feet (even those normally immune to dispel magic, such as wall of force). If she succeeds on a caster level check (DC 11 + opposing caster's level), the force effect is unbound. This immediately dispels the effect and deals 1d6 points of force damage per level of the dispelled spell to all creatures and objects within 10 feet of the unbound spell. For example, if an argent savant unbound another caster's wall of force, the liberated spell energy would deal 5d6 points of force damage to anyone within 10 feet of the wall's former location.	KEY:Argent Savant ~ Unbinding Force																										SORTKEY:Class_Argent_Savant	SOURCEPAGE:CA	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.BloodMagusClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Blood magi gain no profi ciency with any weapon or armor.	KEY:Blood Magus ~ Weapon and Armor Proficiency																										SORTKEY:Class_Blood_Magus	SOURCEPAGE:CA	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.BloodMagusClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each level except 5th and 10th, a blood magus gains new spells per day (and spells known, if applicable) as if he had also gained a level in an arcane spellcasting class to which he belonged before adding the prestige class level. He does not, however, gain any other benefi t a character of that class would have gained (such as the bonus feat sometimes gained by a wizard). If he had more than one arcane spellcasting class before becoming a blood magus, he must decide to which class to add each level for the purpose of determining spells per day and spells known.	KEY:Blood Magus ~ Spells per Day																										SORTKEY:Class_Blood_Magus	SOURCEPAGE:CA	
Blood Component	CATEGORY:Special Ability	TYPE:ClassFeatures.BloodMagusClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A blood magus can substitute a drop of his own blood for a spell's material components, if any, and in so doing increase the spell's power. The pinprick or minor knife cut to draw the requisite blood is a free action (just like using material components) that becomes a normal part of casting the spell. Using this ability deals 1 point of damage to the blood magus but raises the spell's caster level by 1. Damage reduction, if the character has any, doesn't apply to this damage. If a spell has a costly material component (greater than 1 gp), the component must still be provided. If a spell has no material component, a blood magus can still use this ability to enhance a spell if he desires.	KEY:Blood Magus ~ Blood Component																										SORTKEY:Class_Blood_Magus	SOURCEPAGE:CA	
Durable Casting	CATEGORY:Special Ability	TYPE:ClassFeatures.BloodMagusClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A blood magus has a knack for being able to concentrate on casting spells and maintaining them despite taking damage while doing so. For the purpose of making a Concentration check to cast, concentrate on, or direct a spell when he might be distracted by damage, a blood magus subtracts his level from any hit point damage dealt to him by an attack that strikes him during the action (or whenever he is subject to a source of continuous damage, such as Melf's acid arrow). A blood magus still takes all the damage dealt to him, but the damage is less likely to affect his ability to cast, concentrate on, or direct spells successfully. For example, a 1st-level blood magus can "ignore" 1 point of damage from each source that damages him while casting a spell for the purpose of determining the DC of his Concentration check to cast successfully. If struck for 5 points of damage while casting a spell, he must make a Concentration check to successfully cast, but the DC is only 10 + 4 (damage dealt minus 1) + the spell's level. A 5th-level blood magus could ignore up to 5 points of damage dealt from each source that damages him during casting (and thus wouldn't have to make a Concentration check if struck for 5 points of damage or less). Because of this ability, damage a blood magus takes from using his blood component and bloodseeking spell special abilities never requires him to make a Concentration check to fi nish the spell he is casting.	KEY:Blood Magus ~ Durable Casting																										SORTKEY:Class_Blood_Magus	SOURCEPAGE:CA	
Stanch	CATEGORY:Special Ability	TYPE:ClassFeatures.BloodMagusClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A blood magus automatically becomes stable when his hit points drop below 0. He still dies if he reaches -10 hit points or lower.	KEY:Blood Magus ~ Stanch																										SORTKEY:Class_Blood_Magus	SOURCEPAGE:CA	
Scarification	CATEGORY:Special Ability	TYPE:ClassFeatures.BloodMagusClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Beginning at 2nd level, a blood magus can inscribe spells on his own skin for later use. This process involves deeply scratching the skin (which deals no damage but often leaves scars). The scratches remain fresh until the inscribed spell is cast, at which time the wound heals normally. Effectively, a blood magus gains the Scribe Scroll feat (see page 99 of the Player's Handbook) using an alternative Medium. All rules, XP costs, and expenses that apply to Scribe Scroll also apply to this ability. Likewise, "reading" a scar follows the same rules as reading a scroll, but only a blood magus can decipher his own scars. One's own skin leaves a limited amount of room to easily inscribe and "read" magical scars. Thus, a blood magus can have only six of these scars at any one time.	KEY:Blood Magus ~ Scarification	SERVESAS:ABILITY=FEAT|Scribe Scroll																									SORTKEY:Class_Blood_Magus	SOURCEPAGE:CA	
Death Knell	CATEGORY:Special Ability	TYPE:ClassFeatures.BloodMagusClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At 3rd level and higher, a blood magus has the ability to use death knell as the spell once per day.	KEY:Blood Magus ~ Death Knell																		SPELLS:Innate|TIMES=1|CASTERLEVEL=BloodMagusLVL|Death Knell								SORTKEY:Class_Blood_Magus	SOURCEPAGE:CA	
Blood Draught	CATEGORY:Special Ability	TYPE:ClassFeatures.BloodMagusClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 4th level, a blood magus learns how to store spells of up to 3rd level in his own blood. Effectively, he gains the Brew Potion feat (see page 89 of the Player's Handbook) using an alternative medium. All rules, XP costs, and expenses that apply to Brew Potion also apply to this ability, with the following exceptions. Once "brewed," a blood draught remains in circulation within a magus's body. The maximum number of draughts he can store at one time is equal to his blood magus level + his Con score, but if he is ever slain, they are all immediately ruined-even if he is subsequently returned to life. Blood draughts are never accidentally lost through major blood loss or by a blood-draining attack. To consume a draught, a blood magus pricks his skin, automatically bringing forth the desired effect. This is a standard action that provokes attacks of opportunity, like drinking a potion. Another individual can partake of a blood draught (if he or she has a strong stomach) by drinking 1 ounce of the blood magus's blood as a full-round action. The blood magus must have an open wound to share the effects of a blood draught with another creature; if he lacks one, the creature can inflict a wound that deals 1 point of damage to the blood magus as part of the action to consume the draught. A blood magus cannot store his blood in a container to share at a later time. The blood draught must be drawn fresh from his body, or it loses potency within 1 round.	KEY:Blood Magus ~ Blood Draught	SERVESAS:ABILITY=FEAT|Brew Potion																									SORTKEY:Class_Blood_Magus	SOURCEPAGE:CA	
Homunculus	CATEGORY:Special Ability	TYPE:ClassFeatures.BloodMagusClassFeatures.SpecialQuality	VISIBLE:YES	DESC:From 5th level on, a blood magus can use his blood to give life to a new companion creature-a homunculus (see page 154 of the Monster Manual). A blood magus need not meet any of the given prerequisites to create the homunculus; however, a blood magus must permanently sacrifi ce 1 hit point as part of the creation process. The process requires 1 hour. A blood magus enjoys a stronger than normal link with his homunculus. By touching the homunculus, a blood magus can transfer his wounds to the creature (up to 1 hp per level with each touch). This is a standard action that provokes attacks of opportunity. Each time a blood magus gains a class level, his homunculus advances 1 Hit Die, as described on page 290 of the Monster Manual, and it gains all the normal benefi ts of its increased Hit Dice (increased base attack bonus, saves, and so on). The homunculus advances to a maximum of 6 Hit Dice when the blood magus reaches 9th level. If his homunculus is destroyed, a blood magus takes 2d10 points of damage, as noted in the Monster Manual. A blood magus's death results in the death of his homunculus. A blood magus can have only one homunculus at any given Time.	KEY:Blood Magus ~ Homunculus									BONUS:VAR|HomunculusLVL|BloodMagusLVL									ABILITY:Special Ability|AUTOMATIC|Homunculus								SORTKEY:Class_Blood_Magus	SOURCEPAGE:CA	
Bloodseeking Spell	CATEGORY:Special Ability	TYPE:ClassFeatures.BloodMagusClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Beginning at 6th level, a blood magus can imbue his spells with the ability to draw blood from their targets. To use this ability, a blood magus must infl ict a wound on himself; this is a free action that deals 3 points of damage to the blood magus and becomes a normal part of casting the spell. Damage reduction, if a blood magus has any, doesn't apply to this damage. A bloodseeking spell deals an extra 1d6 points of damage to each target that takes damage from the spell. This extra damage applies only to spells that deal hit point damage, not to spells that deal ability damage, ability drain, or other kinds of damage. Constructs, elementals, oozes, plants, undead, and any creatures without blood or a similar substance within their bodies are immune to this effect.	KEY:Blood Magus ~ Bloodseeking Spell																										SORTKEY:Class_Blood_Magus	SOURCEPAGE:CA	
Thicker Than Water	CATEGORY:Special Ability	TYPE:ClassFeatures.BloodMagusClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 7th level and higher, a blood magus's vital fl uids are partially under his control. When a blood magus is injured, his blood withdraws from the wound, avoiding some damage that he would otherwise take. This ability gives the blood magus damage reduction 1/bludgeoning.	KEY:Blood Magus ~ Thicker Than Water				DEFINE:BloodMagusDR|0					BONUS:VAR|BloodMagusDR|1	BONUS:DR|Bludgeoning|BloodMagusDR								DR:0/Bludgeoning								SORTKEY:Class_Blood_Magus	SOURCEPAGE:CA	
Awaken Blood	CATEGORY:Special Ability	TYPE:ClassFeatures.BloodMagusClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 8th level and higher, a blood magus can bestow momentary consciousness on an opponent's blood. If he hits a foe with a melee touch attack, the opponent's blood tries to get free of its confi nement-all at once. The pressure disrupts the victim's tissues, dealing 10d10 points of damage. This ability is usable only once per day, but a blood magus can try to use it again later in the day if his previous attempt failed. The effect is instantaneous. Constructs, elementals, oozes, plants, undead, and any creatures without blood or a similar substance within their bodies are immune to this effect.	KEY:Blood Magus ~ Awaken Blood																										SORTKEY:Class_Blood_Magus	SOURCEPAGE:CA	
Infusion	CATEGORY:Special Ability	TYPE:ClassFeatures.BloodMagusClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Upon reaching 9th level, a blood magus prepares a special one-time distillation of his own blood. After partaking of the infusion, he gains a 2-point increase to his Constitution score.	KEY:Blood Magus ~ Infusion									BONUS:STAT|CON|2																	SORTKEY:Class_Blood_Magus	SOURCEPAGE:CA	
Bloodwalk	CATEGORY:Special Ability	TYPE:ClassFeatures.BloodMagusClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 10th level, a blood magus becomes perfectly attuned to the song of blood. He gains the supernatural ability to transport himself great distances via the blood of living creatures. Once per day as a standard action that does not provoke attacks of opportunity, he can seamlessly enter any living creature (except an elemental, ooze, plant, undead, or other creature without blood or a similar fl uid) whose size equals or exceeds his own and pass any distance to another living creature on the same plane in a single round, regardless of the distance separating the two. A blood magus merely designates a direction and distance ("a living creature twenty miles due west of here"), and the bloodwalk ability transports him to a destination creature as close as possible to the desired location. He can't specify a named individual as the endpoint unless he has previously obtained a sample of that creature's blood and has it preserved in a vial that he carries. The entry and destination creatures need not be familiar to the blood magus. A blood magus cannot use himself as an entry creature. If an intended entry creature is unwilling, he must make a successful melee touch attack to enter. (A missed touch attack does not use up the ability for that day.) When exiting a creature, a blood magus chooses an adjacent square in which to appear. Entering and exiting a creature is painless unless a blood magus wishes otherwise (see below). In most cases, though, the destination creature fi nds being the endpoint of a magical portal surprising and quite unsettling. If he desires, a blood magus can attempt to make a bloody exit from the destination creature. He bursts forth explosively from the creature's body, dealing 10d6 points of damage unless the creature makes a Fortitude save (DC 10 + blood magus's class level + blood magus's Con modifi er). When he makes a bloody exit, a blood magus must succeed on a DC 15 Fortitude save or be stunned for 1 round from the shock of his expulsion.	KEY:Blood Magus ~ Bloodwalk	DESC:%1/day.|BloodwalkDC			DEFINE:BloodwalkDC|0					BONUS:VAR|BloodwalkDC|DefaultDCCon+BloodMagusLVL																	SORTKEY:Class_Blood_Magus	SOURCEPAGE:CA	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.EffigyMasterClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Effi gy masters gain no profi ciency with any weapon or armor.	KEY:Effigy Master ~ Weapon and Armor Proficiency																										SORTKEY:Class_Effigy_Master	SOURCEPAGE:CA	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.EffigyMasterClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each class level after 1st, an effi gy master gains new spells per day (and spells known, if applicable) as if he had also gained a level in a spellcasting class to which he belonged before adding the prestige class level. He does not, however, gain any other benefi t a character of that class would have gained (improved chance of turning or destroying undead, a bonus feat, and so on). If he had more than one spellcasting class before becoming an effi gy master, he must decide to which class to add each level for the purpose of determining spells per day and spells known.	KEY:Effigy Master ~ Spells per Day																										SORTKEY:Class_Effigy_Master	SOURCEPAGE:CA	
Craft Effigy	CATEGORY:Special Ability	TYPE:ClassFeatures.EffigyMasterClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:An effi gy master can create constructs known as effi gies (see page 151). Unlike other creators, he need not possess the Craft Construct feat to complete this task, nor does he need the feat or ranks in Knowledge (architecture and engineering) to repair an effi gy he creates (see page 151 for details on repairing an effi gy). An effi gy master can add his class level to his caster level to determine the maximum Hit Dice of effi gy that he can create. Crafting an effi gy requires a body to be built from wood, leather, metal, and wire. This requires a DC 15 Craft (woodworking, leatherworking, or metalworking) check. The gp and XP required to create the effi gy depends on its size, as described on page 155.	KEY:Effigy Master ~ Craft Effigy				DEFINE:EffigyHD|0					BONUS:VAR|EffigyLVL|EffigyMasterLVL	BONUS:VAR|EffigyHD|EffigyMasterLVL								ABILITY:Special Ability|AUTOMATIC|Effigy								SORTKEY:Class_Effigy_Master	SOURCEPAGE:CA	
Impoved Effigy	CATEGORY:Special Ability	TYPE:ClassFeatures.EffigyMasterClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An effi gy master of 3rd level or higher can improve upon his creations, granting them a permanent +2 competence bonus on attack rolls, damage, and saves. This requires one day of work and costs 100 gp of supplies per Hit Die of the effi gy to be improved, but has no XP cost.	KEY:Effigy Master ~ Improved Effigy																										SORTKEY:Class_Effigy_Master	SOURCEPAGE:CA	
Effigy Link	CATEGORY:Special Ability	TYPE:ClassFeatures.EffigyMasterClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 5th level and higher, an effi gy master can create a supernatural bond between himself and one of his effi gies. This requires a 1-hour ritual. Afterward, the effi gy master can sense the effi gy's condition (as if he had cast status on the effi gy), and can scry on the effi gy (as if casting the scrying spell) once per day. Furthermore, an effi gy master gains a +1 morale bonus on saving throws and caster level checks as long as he is within 5 feet of his bonded effi gy. An effi gy master can be linked to only one effi gy at any time. If the linked effi gy is destroyed, or if the effi gy master wants to establish a new link, he can create a link to another effi gy (and eliminate the old link) by performing the ritual with the new effi gy.	KEY:Effigy Master ~ Effigy Link																										SORTKEY:Class_Effigy_Master	SOURCEPAGE:CA	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.ElementalSavantClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Elemental savants gain no profi ciency with any weapon or armor.	KEY:Elemental Savant ~ Weapon and Armor Proficiency																										SORTKEY:Class_Elemental_Savant	SOURCEPAGE:CA	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.ElementalSavantClassFeatures.SpecialQuality	VISIBLE:YES	DESC:At each level except 5th and 10th, an elemental savant gains new spells per day (and spells known, if applicable) as if she had also gained a level in a spellcasting class to which she belonged before adding the prestige class level. She does not, however, gain any other benefi t a character of that class would have gained (improved chance of turning or destroying undead, a bonus feat, and so on). If she had more than one spellcasting class before becoming an elemental savant, she must decide to which class to add each level for the purpose of determining spells per day and spells known.	KEY:Elemental Savant ~ Spells per Day																										SORTKEY:Class_Elemental_Savant	SOURCEPAGE:CA	
Elemental Specialty	CATEGORY:Special Ability	TYPE:ClassFeatures.ElementalSavantClassFeatures.SpecialQuality	VISIBLE:YES	DESC:The fi rst step toward transcending mortal form requires an elemental savant to choose her elemental specialty. Upon entering the class, she must select an element and its associated energy type (air = electricity, earth = acid, fi re = fi re, or water = cold). This choice must match the Energy Substitution Feat that the savant selected to gain entry to the prestige class. When the savant casts a spell that normally deals energy damage, its energy descriptor changes to the savant's chosen energy type, and it deals damage of that energy type instead of its normal energy type. For example, an elemental savant choosing to specialize in fi re could still cast meld into stone, and its descriptor would not change because it does not deal energy damage. However, if she casts Melf's acid arrow, the spell would deal fi re damage and have the fi re descriptor instead of dealing acid damage and having the acid descriptor.	KEY:Elemental Savant ~ Elemental Specialty																										SORTKEY:Class_Elemental_Savant	SOURCEPAGE:CA	
Resistance to Electricity	CATEGORY:Special Ability	TYPE:ClassFeatures.ElementalSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:As an elemental savant gains levels in this prestige class, she becomes more resistant to the type of energy allied with her chosen element. At 1st level, she gains resistance 5 against this energy type. This resistance rises to 10 at 4th level and 20 at 7th level.	KEY:Elemental Savant ~ Resistance to Electricity									BONUS:VAR|ElectricityResistanceBonus|5	BONUS:VAR|ElectricityResistanceBonus|5|PREVARGTEQ:ElementalSavantLVL,4	BONUS:VAR|ElectricityResistanceBonus|10|PREVARGTEQ:ElementalSavantLVL,7							ABILITY:Special Ability|AUTOMATIC|Resistance to Electricity								SORTKEY:Class_Elemental_Savant	SOURCEPAGE:CA	
Resistance to Acid	CATEGORY:Special Ability	TYPE:ClassFeatures.ElementalSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:As an elemental savant gains levels in this prestige class, she becomes more resistant to the type of energy allied with her chosen element. At 1st level, she gains resistance 5 against this energy type. This resistance rises to 10 at 4th level and 20 at 7th level.	KEY:Elemental Savant ~ Resistance to Acid									BONUS:VAR|AcidResistanceBonus|5	BONUS:VAR|AcidResistanceBonus|5|PREVARGTEQ:ElementalSavantLVL,4	BONUS:VAR|AcidResistanceBonus|10|PREVARGTEQ:ElementalSavantLVL,7							ABILITY:Special Ability|AUTOMATIC|Resistance to Acid								SORTKEY:Class_Elemental_Savant	SOURCEPAGE:CA	
Resistance to Fire	CATEGORY:Special Ability	TYPE:ClassFeatures.ElementalSavantClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:As an elemental savant gains levels in this prestige class, she becomes more resistant to the type of energy allied with her chosen element. At 1st level, she gains resistance 5 against this energy type. This resistance rises to 10 at 4th level and 20 at 7th level.	KEY:Elemental Savant ~ Resistance to Fire									BONUS:VAR|FireResistanceBonus|5	BONUS:VAR|FireResistanceBonus|5|PREVARGTEQ:ElementalSavantLVL,4	BONUS:VAR|FireResistanceBonus|10|PREVARGTEQ:ElementalSavantLVL,7							ABILITY:Special Ability|AUTOMATIC|Resistance to Fire								SORTKEY:Class_Elemental_Savant	SOURCEPAGE:CA	
