SOURCELONG:Monster Manual 2	SOURCESHORT:MM2	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07
																																			
# Race Name	Output Name	Favored Class	STARTFEATS:	SIZE:	TYPE:	RACETYPE:	RACESUBTYPE:	MONSTERCLASS:	MOVE:	Combat bonus	NATURALATTACKS:	NATURALATTACKS:	Weapon prof. bonus	Weapon prof. bonus	FACE:	REACH:	Special Ability	Damage Reduction	Spell Res.	Stat bonus						MONCSKILL:	CR:	Required AL	HITDICEADVANCEMENT:	LEVELADJUSTMENT:	Nb Legs	Nb Hands	SOURCEPAGE:		
Dragon (Crystal)			STARTFEATS:1	SIZE:S	TYPE:Dragon	RACETYPE:Dragon	RACESUBTYPE:Air	MONSTERCLASS:Dragon:5	MOVE:Walk,40,Fly,100,Burrow,5,Swim,40								ABILITY:Internal|AUTOMATIC|Race Traits ~ Dragon (Crystal)									MONCSKILL:Listen|Search|Spot|Concentration|Diplomacy|Escape Artist|Intimidate|TYPE=Knowledge|Sense Motive|Use Magic Device|Gather Information|Jump|Swim		KIT:1|CN			LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Dragon (Crystal) Stats	SORTKEY:Dragon_Gem_Crystal
Dragon (Emerald)			STARTFEATS:1	SIZE:S	TYPE:Dragon	RACETYPE:Dragon	RACESUBTYPE:Air	MONSTERCLASS:Dragon:6	MOVE:Walk,40,Fly,100,Burrow,5,Swim,60								ABILITY:Internal|AUTOMATIC|Race Traits ~ Dragon (Emerald)									MONCSKILL:Listen|Search|Spot|Concentration|Diplomacy|Escape Artist|Intimidate|TYPE=Knowledge|Sense Motive|Use Magic Device|Gather Information|Hide|Swim		KIT:1|LN			LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Dragon (Emerald) Stats	SORTKEY:Dragon_Gem_Emerald
Dragon (Sapphire)			STARTFEATS:1	SIZE:T	TYPE:Dragon	RACETYPE:Dragon	RACESUBTYPE:Earth	MONSTERCLASS:Dragon:5	MOVE:Walk,40,Fly,100,Burrow,15,Swim,10								ABILITY:Internal|AUTOMATIC|Race Traits ~ Dragon (Sapphire)									MONCSKILL:Listen|Search|Spot|Concentration|Diplomacy|Escape Artist|Intimidate|TYPE=Knowledge|Sense Motive|Use Magic Device|Climb|Jump|Move Silently		KIT:1|LN			LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Dragon (Sapphire) Stats	SORTKEY:Dragon_Gem_Sapphire
Dragon (Topaz)			STARTFEATS:1	SIZE:S	TYPE:Dragon	RACETYPE:Dragon	RACESUBTYPE:Water	MONSTERCLASS:Dragon:7	MOVE:Walk,40,Fly,100,Burrow,5,Swim,60								ABILITY:Internal|AUTOMATIC|Race Traits ~ Dragon (Topaz)									MONCSKILL:Listen|Search|Spot|Concentration|Diplomacy|Escape Artist|Intimidate|TYPE=Knowledge|Sense Motive|Use Magic Device|Hide|Survival|Swim		KIT:1|CN			LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Dragon (Topaz) Stats	SORTKEY:Dragon_Gem_Topaz
Dread Guard			STARTFEATS:1	SIZE:M	TYPE:Construct	RACETYPE:Construct		MONSTERCLASS:Construct:5	MOVE:Walk,20						FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Dread Guard			BONUS:STAT|STR|6			BONUS:STAT|INT|-4	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-8		CR:3	KIT:1|TN	HITDICEADVANCEMENT:10,15		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Dread Guard Stats	
Dune Stalker			STARTFEATS:1	SIZE:M	TYPE:Outsider	RACETYPE:Outsider	RACESUBTYPE:Earth	MONSTERCLASS:Outsider:6	MOVE:Walk,40,Climb,20	BONUS:COMBAT|AC|7|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,1d8				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Dune Stalker	DR:10/Magic	SR:20	BONUS:STAT|STR|6		BONUS:STAT|CON|4	BONUS:STAT|INT|2	BONUS:STAT|WIS|4		MONCSKILL:Balance|Climb|Hide|Intimidate|Jump|Knowledge (Nature)|Listen|Move Silently|Search|Spot|Survival|Tumble	CR:9	KIT:1|NE	HITDICEADVANCEMENT:12,18	LEVELADJUSTMENT:5	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Dune Stalker Stats	
Effigy			STARTFEATS:1	SIZE:M	TYPE:Undead	RACETYPE:Undead	RACESUBTYPE:Fire|Incorporeal	MONSTERCLASS:Undead:27	MOVE:Fly,60	BONUS:COMBAT|AC|5|TYPE=NaturalArmor	NATURALATTACKS:Incorporeal Touch,Weapon.Natural.Finesseable.Melee.Touch,*1,1d6,SPROP=+2d6 fire+energy drain+infuse				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Effigy		SR:28		BONUS:STAT|DEX|4		BONUS:STAT|INT|6	BONUS:STAT|WIS|6	BONUS:STAT|CHA|6	MONCSKILL:Balance|Escape Artist|Hide|Intimidate|Jump|Listen|Search|Spot|Tumble	CR:17	KIT:1|CE	HITDICEADVANCEMENT:54		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Effigy Stats	
Elemental Weird (Air Weird)			STARTFEATS:1	SIZE:L	TYPE:Elemental	RACETYPE:Elemental	RACESUBTYPE:Air	MONSTERCLASS:Air Weird:15	MOVE:Walk,30,Fly,60	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,2d6				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Elemental Weird (Air Weird)	DR:10/-	SR:25	BONUS:STAT|STR|10	BONUS:STAT|DEX|4	BONUS:STAT|CON|6	BONUS:STAT|INT|10	BONUS:STAT|WIS|12	BONUS:STAT|CHA|12	MONCSKILL:Concentration|Diplomacy|Intimidate|TYPE.Knowledge|Listen|Sense Motive|Spot	CR:12		HITDICEADVANCEMENT:30,45		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Elemental Weird (Air Weird) Stats	
Elemental Weird (Earth Weird)			STARTFEATS:1	SIZE:L	TYPE:Elemental	RACETYPE:Elemental	RACESUBTYPE:Earth	MONSTERCLASS:Earth Weird:15	MOVE:Walk,30,Burrow,30	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,2d6				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Elemental Weird (Earth Weird)	DR:10/-	SR:25	BONUS:STAT|STR|10	BONUS:STAT|DEX|4	BONUS:STAT|CON|6	BONUS:STAT|INT|10	BONUS:STAT|WIS|12	BONUS:STAT|CHA|12	MONCSKILL:Concentration|Diplomacy|Intimidate|TYPE.Knowledge|Listen|Sense Motive|Spot	CR:12		HITDICEADVANCEMENT:30,45		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Elemental Weird (Earth Weird) Stats	
Elemental Weird (Fire Weird)			STARTFEATS:1	SIZE:L	TYPE:Elemental	RACETYPE:Elemental	RACESUBTYPE:Fire	MONSTERCLASS:Fire Weird:15	MOVE:Walk,30,Fly,60	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,2d6,SPROP=Burn				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Elemental Weird (Fire Weird)	DR:10/-	SR:25	BONUS:STAT|STR|10	BONUS:STAT|DEX|4	BONUS:STAT|CON|6	BONUS:STAT|INT|10	BONUS:STAT|WIS|12	BONUS:STAT|CHA|12	MONCSKILL:Concentration|Diplomacy|Intimidate|TYPE.Knowledge|Listen|Sense Motive|Spot	CR:12		HITDICEADVANCEMENT:30,45		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Elemental Weird (Earth Weird) Stats	
Elemental Weird (Water Weird)			STARTFEATS:1	SIZE:L	TYPE:Elemental	RACETYPE:Elemental	RACESUBTYPE:Water	MONSTERCLASS:Water Weird:15	MOVE:Walk,30,Swim,30	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,2d6,SPROP=Drench				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Elemental Weird (Water Weird)	DR:10/-	SR:25	BONUS:STAT|STR|10	BONUS:STAT|DEX|4	BONUS:STAT|CON|6	BONUS:STAT|INT|10	BONUS:STAT|WIS|12	BONUS:STAT|CHA|12	MONCSKILL:Concentration|Diplomacy|Intimidate|TYPE.Knowledge|Listen|Sense Motive|Spot	CR:12		HITDICEADVANCEMENT:30,45		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Elemental Weird (Earth Weird) Stats	
Ether Scarab			STARTFEATS:1	SIZE:T	TYPE:Outsider	RACETYPE:Outsider		MONSTERCLASS:Outsider:1	MOVE:Walk,10		NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d3				FACE:2.5	REACH:0	ABILITY:Internal|AUTOMATIC|Race Traits ~ Ether Scarab			BONUS:STAT|STR|-2	BONUS:STAT|DEX|4		BONUS:STAT|INT|-10	BONUS:STAT|WIS|-2	BONUS:STAT|CHA|-6	MONCSKILL:Hide|Listen|Spot	CR:1	KIT:1|TN	HITDICEADVANCEMENT:1,3		LEGS:6	HANDS:0	SOURCEPAGE:MM2	KIT:1|Ether Scarab Stats	
Doppelganger (Ethereal)			STARTFEATS:1	SIZE:M	TYPE:Monstrous Humanoid	RACETYPE:Monstrous Humanoid	RACESUBTYPE:Shapechanger	MONSTERCLASS:Monstrous Humanoid:20	MOVE:Walk,30	BONUS:COMBAT|AC|3|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,1d4				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Doppelganger (Ethereal)	DR:10/Magic	SR:20	BONUS:STAT|STR|-2	BONUS:STAT|DEX|2		BONUS:STAT|INT|4	BONUS:STAT|WIS|2	BONUS:STAT|CHA|4	MONCSKILL:Bluff|Diplomacy|Disguise|Intimidate|Listen|Sense Motive|Spot	CR:15				LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Doppelganger (Ethereal) Stats	
Ethereal Slayer			STARTFEATS:1	SIZE:M	TYPE:Outsider	RACETYPE:Outsider		MONSTERCLASS:Outsider:16	MOVE:Walk,50	BONUS:COMBAT|AC|10|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d8|Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d6				FACE:5	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Ethereal Slayer	DR:10/Magic	SR:23	BONUS:STAT|STR|2	BONUS:STAT|DEX|8	BONUS:STAT|CON|4	BONUS:STAT|INT|-6	BONUS:STAT|WIS|6	BONUS:STAT|CHA|-2	MONCSKILL:Hide|Jump|Listen|Move Silently|Spot	CR:12	KIT:1|CE	HITDICEADVANCEMENT:24,32,40,48		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Ethereal Slayer Stats	
Famine Spirit			STARTFEATS:1	SIZE:M	TYPE:Undead	RACETYPE:Undead		MONSTERCLASS:Undead:32	MOVE:Walk,60	BONUS:COMBAT|AC|8|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d8,SPROP=Vorpal Bite|Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Famine Spirit			BONUS:STAT|STR|6			BONUS:STAT|INT|4	BONUS:STAT|WIS|4	BONUS:STAT|CHA|4	MONCSKILL:Balance|Climb|Jump|Listen|Search|Spot	CR:19	KIT:1|NE	HITDICEADVANCEMENT:64		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Famine Spirit Stats	
Felldrake (Crested)			STARTFEATS:1	SIZE:S	TYPE:Dragon	RACETYPE:Dragon		MONSTERCLASS:Dragon:2	MOVE:Walk,40	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d8				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Felldrake (Crested)					BONUS:STAT|CON|4	BONUS:STAT|INT|-4	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-2	MONCSKILL:Hide|Jump|Listen|Spot	CR:1	KIT:1|NG	HITDICEADVANCEMENT:4,6	LEVELADJUSTMENT:2	LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Felldrake (Crested) Stats	
Felldrake (Spitting)			STARTFEATS:1	SIZE:M	TYPE:Dragon	RACETYPE:Dragon		MONSTERCLASS:Dragon:3	MOVE:Walk,30	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d8				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Felldrake (Spitting)			BONUS:STAT|STR|4	BONUS:STAT|DEX|4	BONUS:STAT|CON|2	BONUS:STAT|INT|-2		BONUS:STAT|CHA|-2	MONCSKILL:Hide|Jump|Listen|Spot	CR:2	KIT:1|NG	HITDICEADVANCEMENT:9	LEVELADJUSTMENT:2	LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Felldrake (Spitting) Stats	
Felldrake (Horned)			STARTFEATS:1	SIZE:M	TYPE:Dragon	RACETYPE:Dragon		MONSTERCLASS:Dragon:4	MOVE:Walk,30	BONUS:COMBAT|AC|7|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Felldrake (Horned)			BONUS:STAT|STR|6		BONUS:STAT|CON|4	BONUS:STAT|INT|-6	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-2	MONCSKILL:Hide|Jump|Listen|Spot	CR:3	KIT:1|NG	HITDICEADVANCEMENT:8,12	LEVELADJUSTMENT:2	LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Felldrake (Horned) Stats	
Fiendwurm			STARTFEATS:1	SIZE:G	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:24	MOVE:Walk,60,Burrow,60	BONUS:COMBAT|AC|20|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d8				FACE:20	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Fiendwurm	DR:15/-		BONUS:STAT|STR|26	BONUS:STAT|DEX|2	BONUS:STAT|CON|18	BONUS:STAT|INT|-4	BONUS:STAT|WIS|4	BONUS:STAT|CHA|-2	MONCSKILL:Listen|Spot	CR:28	KIT:1|CE	HITDICEADVANCEMENT:24,72		LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Fiendwurm Stats	
Fihyr			STARTFEATS:1	SIZE:S	TYPE:Aberration	RACETYPE:Aberration		MONSTERCLASS:Aberration:4	MOVE:Walk,30	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*1,1d4				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Fihyr		SR:10	BONUS:STAT|STR|-4	BONUS:STAT|DEX|6		BONUS:STAT|INT|-6	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-4	MONCSKILL:Hide|Move Silently|Spot	CR:3	KIT:1|CE	HITDICEADVANCEMENT:8,12		LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Fihyr Stats	
Fihyr (Great)			STARTFEATS:1	SIZE:M	TYPE:Aberration	RACETYPE:Aberration		MONSTERCLASS:Aberration:16	MOVE:Walk,30,Fly,50	BONUS:COMBAT|AC|6|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Melee.Finesseable.Bludgeoning.Piercing.Slashing,*4,2d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Fihyr (Great)		SR:18		BONUS:STAT|DEX|4	BONUS:STAT|CON|2	BONUS:STAT|INT|4	BONUS:STAT|WIS|4	BONUS:STAT|CHA|4	MONCSKILL:Hide|Move Silently|Sleight of Hand|Spot	CR:15	KIT:1|CE	HITDICEADVANCEMENT:24,48		LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Fihyr (Great) Stats	
Firbolg		FAVCLASS:Druid	STARTFEATS:1	SIZE:L	TYPE:Giant	RACETYPE:Giant		MONSTERCLASS:Giant:13	MOVE:Walk,40	BONUS:COMBAT|AC|12|TYPE=NaturalArmor					FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Firbolg			BONUS:STAT|STR|26	BONUS:STAT|DEX|2	BONUS:STAT|CON|12	BONUS:STAT|INT|4	BONUS:STAT|WIS|4	BONUS:STAT|CHA|4	MONCSKILL:Knowledge (Nature)|Move Silently|Spot|Survival	CR:12			LEVELADJUSTMENT:5	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Firbolg Stats	
Fire Bat			STARTFEATS:1	SIZE:S	TYPE:Elemental	RACETYPE:Elemental	RACESUBTYPE:Fire	MONSTERCLASS:Elemental:6	MOVE:Walk,10,Fly,50	BONUS:COMBAT|AC|2|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d6,SPROP=Burn				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Fire Bat			BONUS:STAT|STR|-2	BONUS:STAT|DEX|6	BONUS:STAT|CON|-2	BONUS:STAT|INT|-4	BONUS:STAT|WIS|-4	BONUS:STAT|CHA|-6	MONCSKILL:Hide|Listen|Spot	CR:3	KIT:1|NE	HITDICEADVANCEMENT:12,18		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Fire Bat Stats	
Flesh Jelly				SIZE:G	TYPE:Ooze	RACETYPE:Ooze		MONSTERCLASS:Ooze:18	MOVE:Walk,20		NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*4,2d6		BONUS:WEAPONPROF=Slam|DAMAGE|max(0,(STR/2))		FACE:20	REACH:15	ABILITY:Internal|AUTOMATIC|Race Traits ~ Flesh Jelly			BONUS:STAT|STR|22	BONUS:STAT|DEX|-4	BONUS:STAT|CON|12		BONUS:STAT|WIS|-10	BONUS:STAT|CHA|-10		CR:19	KIT:1|TN	HITDICEADVANCEMENT:18,36		LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Flesh Jelly Stats	
Fomorian		FAVCLASS:Barbarian	STARTFEATS:1	SIZE:H	TYPE:Giant	RACETYPE:Giant		MONSTERCLASS:Giant:15	MOVE:Walk,40	BONUS:COMBAT|AC|9|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,1d8				FACE:15	REACH:15	ABILITY:Internal|AUTOMATIC|Race Traits ~ Fomorian	DR:5/-		BONUS:STAT|STR|24	BONUS:STAT|DEX|2	BONUS:STAT|CON|12		BONUS:STAT|WIS|2	BONUS:STAT|CHA|-2	MONCSKILL:Listen|Move Silently|Spot	CR:11			LEVELADJUSTMENT:4	LEGS:2	HANDS:0	SOURCEPAGE:MM2	KIT:1|Fomorian Stats	
Forest Sloth			STARTFEATS:1	SIZE:L	TYPE:Animal	RACETYPE:Animal		MONSTERCLASS:Animal:14	MOVE:Walk,40,Brachiation,40,Climb,60	BONUS:COMBAT|AC|7|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,2d4|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d8				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Forest Sloth			BONUS:STAT|STR|14	BONUS:STAT|DEX|10	BONUS:STAT|CON|10	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-2	MONCSKILL:Climb|Listen|Move Silently|Spot	CR:11	KIT:1|TN	HITDICEADVANCEMENT:21,42		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Forest Sloth Stats	
Salamander (Frost)			STARTFEATS:1	SIZE:M	TYPE:Magical Beast	RACETYPE:Magical Beast	RACESUBTYPE:Cold	MONSTERCLASS:Magical Beast:12	MOVE:Walk,30,Climb,30	BONUS:COMBAT|AC|5|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*4,1d6|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d6				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Salamander (Frost)	DR:10/Magic			BONUS:STAT|DEX|4	BONUS:STAT|CON|2	BONUS:STAT|INT|-4	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-4	MONCSKILL:Climb|Hide|Listen|Move Silently|Spot	CR:7	KIT:1|CE	HITDICEADVANCEMENT:18,24,36	LEVELADJUSTMENT:3	LEGS:4	HANDS:2	SOURCEPAGE:MM2	KIT:1|Salamander (Frost) Stats	
Galeb Duhr			STARTFEATS:1	SIZE:M	TYPE:Elemental	RACETYPE:Elemental	RACESUBTYPE:Earth	MONSTERCLASS:Elemental:8	MOVE:Walk,10,Burrow,10	BONUS:COMBAT|AC|15|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,1d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Galeb Duhr	DR:10/Magic	SR:21	BONUS:STAT|STR|2	BONUS:STAT|DEX|-6	BONUS:STAT|CON|10		BONUS:STAT|WIS|6	BONUS:STAT|CHA|2	MONCSKILL:Concentration|Diplomacy|Knowledge (Geography)|Perform (Sing)|Sense Motive	CR:9	KIT:1|TN	HITDICEADVANCEMENT:15,24	LEVELADJUSTMENT:5	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Galeb Duhr Stats	
Gambol			STARTFEATS:1	SIZE:L	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:8	MOVE:Walk,30,Climb,15	BONUS:COMBAT|AC|5|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d8|Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d4				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Gambol			BONUS:STAT|STR|12	BONUS:STAT|DEX|8	BONUS:STAT|CON|4	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-2	MONCSKILL:Balance|Climb|Jump|Tumble	CR:5		HITDICEADVANCEMENT:12,24		LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Gambol Stats	
Giant (Forest)		FAVCLASS:Ranger	STARTFEATS:1	SIZE:H	TYPE:Giant	RACETYPE:Giant		MONSTERCLASS:Giant:13	MOVE:Walk,40	BONUS:COMBAT|AC|11|TYPE=NaturalArmor					FACE:15	REACH:15	ABILITY:Internal|AUTOMATIC|Race Traits ~ Giant (Forest)			BONUS:STAT|STR|22	BONUS:STAT|DEX|2	BONUS:STAT|CON|12	BONUS:STAT|INT|4	BONUS:STAT|WIS|6	BONUS:STAT|CHA|10	MONCSKILL:Diplomacy|Hide|Listen|Sense Motive|Spot	CR:11			LEVELADJUSTMENT:4	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Giant (Forest) Stats	
Giant (Sun)		FAVCLASS:Ranger	STARTFEATS:1	SIZE:H	TYPE:Giant	RACETYPE:Giant	RACESUBTYPE:Fire	MONSTERCLASS:Giant:13	MOVE:Walk,40	BONUS:COMBAT|AC|10|TYPE=NaturalArmor					FACE:15	REACH:15	ABILITY:Internal|AUTOMATIC|Race Traits ~ Giant (Sun)			BONUS:STAT|STR|27	BONUS:STAT|DEX|4	BONUS:STAT|CON|14	BONUS:STAT|INT|4	BONUS:STAT|WIS|8	BONUS:STAT|CHA|4	MONCSKILL:Handle Animal|Hide|Listen|Ride|Spot	CR:12			LEVELADJUSTMENT:4	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Giant (Sun) Stats	
Giant (Ocean)		FAVCLASS:Sorcerer	STARTFEATS:1	SIZE:H	TYPE:Giant	RACETYPE:Giant	RACESUBTYPE:Aquatic|Cold	MONSTERCLASS:Giant:18	MOVE:Walk,40,Swim,80	BONUS:COMBAT|AC|16|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,1d6|Tail Slap,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,1d10				FACE:15	REACH:15	ABILITY:Internal|AUTOMATIC|Race Traits ~ Giant (Ocean)			BONUS:STAT|STR|28	BONUS:STAT|DEX|4	BONUS:STAT|CON|18		BONUS:STAT|WIS|4	BONUS:STAT|CHA|8	MONCSKILL:Diplomacy|Listen|Sense Motive|Spot|Swim	CR:19				LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Giant (Ocean) Stats	
Giant (Mountain)		FAVCLASS:Barbarian	STARTFEATS:1	SIZE:C	TYPE:Giant	RACETYPE:Giant	RACESUBTYPE:Earth	MONSTERCLASS:Giant:30	MOVE:Walk,80	BONUS:COMBAT|AC|29|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,2d6				FACE:30	REACH:25	ABILITY:Internal|AUTOMATIC|Race Traits ~ Giant (Mountain)			BONUS:STAT|STR|32		BONUS:STAT|CON|26	BONUS:STAT|INT|-4		BONUS:STAT|CHA|-4	MONCSKILL:Jump|Listen|Spot	CR:26				LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Giant (Mountain) Stats	
Glimmerskin		FAVCLASS:Fighter	STARTFEATS:1	SIZE:M	TYPE:Outsider	RACETYPE:Outsider	RACESUBTYPE:Incorporeal	MONSTERCLASS:Outsider:12	MOVE:Fly,50		NATURALATTACKS:Energy Touch,Weapon.Natural.Finesseable.Melee.Touch,*1,0,SPROP=Energy touch				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Glimmerskin	DR:5/Magic			BONUS:STAT|DEX|2	BONUS:STAT|CON|4		BONUS:STAT|WIS|4	BONUS:STAT|CHA|6	MONCSKILL:Bluff|Diplomacy|Intimidate|Knowledge (Arcana)|Knowledge (The Planes)|Search|Sense Motive|Spellcraft|Spot	CR:8				LEGS:2	HANDS:0	SOURCEPAGE:MM2	KIT:1|Glimmerskin Stats	
