SOURCELONG:Dungeons Master's Guide	SOURCESHORT:DMG	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Spell-Like Ability	CATEGORY:Special Ability	TYPE:ClassFeatures.HierophantClassFeatures.HierophantSpecialAbility.SpecialQuality	VISIBLE:YES	DESC:A hierophant who selects this special ability can use one of his divine spell slots to permanently prepare one of his divine spells as a spell-like ability that can be used twice per day. The hierophant does not use any components when casting the spell, although a spell that costs XP to cast still does so, and a spell with a costly material component instead costs him 10 times that amount in XP. The spell normally uses a spell slot of the spell's level (or higher, if the hierophant chooses to permanently attach a metamagic feat to the spell chosen). The hierophant can use an available higher-level spell slot to use the spell-like ability more than once per day. Allocating a slot three levels higher allows him to cast the spell four times per day, and a slot six levels higher lets him cast it six times per day. For example, Lonafin the hierophant  wants to be able to create undead whenever he has the opportunity, so he permanently uses a 9th-level spell slot to get animate dead as a spell-like ability usable six times per day. If selected more than one time as a special ability, this ability can apply to the same spell (increasing the number of times per day it can be used) or to a different spell.	KEY:Hierophant ~ Special Ability ~ Spell-Like Ability														STACK:NO	MULT:YES	CHOOSE:USERINPUT|TITLE=Spell-Like Ability										SORTKEY:Class_Hierophant	SOURCEPAGE:DMG	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Horizon walkers gain no proficiency with any weapon or armor.	KEY:Horizon Walker ~ Weapon and Armor Proficiency																										SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	
Terrain Mastery	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:As horizon walkers travel, they gain a mystical connection with the very ground they walk on. At each level, they add a new terrain environment to their repertoire from those given below. Terrain mastery gives a horizon walker a bonus on checks involving a skill useful in that terrain, or some other appropriate benefit. A horizon walker also knows how to fight dangerous creatures typically found in that terrain, gaining a +1 insight bonus on attack rolls and damage rolls against creatures with that terrain mentioned in the Environment entry of their descriptions (see the Monster Manual). The horizon walker only gains the bonus if the Monster Manual description specifically lists the terrain type. Horizon walkers take their terrain mastery with them wherever they go. They retain their terrain mastery bonuses on skill checks, attack rolls, and damage rolls whether they're actually in the relevant terrain or not. For example, a horizon walker who has selected desert terrain mastery is immune to fatigue even if she's underground, in the mountains, or in a city.	KEY:Horizon Walker ~ Terrain Mastery									BONUS:ABILITYPOOL|Terrain Mastery|min(5,HorizonWalkerLVL)																	SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	
Planar Terrain Mastery	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Eventually a horizon walker's familiarity with terrain extends to her journeys to other planes of existence. Planar terrain mastery functions just like terrain mastery, except that the horizon walker can choose one of the planar categories at each level. The horizon walker can take a nonplanar terrain type instead, if she wishes.	KEY:Horizon Walker ~ Planar Terrain Mastery									BONUS:ABILITYPOOL|Planar Terrain Mastery|min(5,HorizonWalkerLVL-5)																	SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	
Aquatic	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality.TerrainMastery	VISIBLE:YES	DESC:You are naturally at home in the water, gaining a +4 competence bonus on Swim checks, or a +10-foot bonus to your swim speed if you have one. You gain a +%1 insight bonus on attack and damage rolls against aquatic creatures.|AquaticTerrainMasteryBonus	KEY:Horizon Walker ~ Terrain Mastery ~ Aquatic				DEFINE:AquaticTerrainMasteryBonus|0					BONUS:VAR|AquaticTerrainMasteryBonus|1	BONUS:POSTMOVEADD|TYPE.Swim|10|PREMOVE:1,Swim=1	BONUS:SKILL|Swim|4|TYPE=Competence|!PREMOVE:1,Swim=1															SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	
Desert	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality.TerrainMastery	VISIBLE:YES	DESC:You have endured where others perish, so you're good at conserving your body's resources. You resist effects that tire you. You are immune to fatigue, and anything that would cause you to become exhausted makes you fatigued instead. You gain a +%1 insight bonus on attack and damage rolls against desert creatures.|DesertTerrainMasteryBonus	KEY:Horizon Walker ~ Terrain Mastery ~ Desert				DEFINE:DesertTerrainMasteryBonus|0					BONUS:VAR|DesertTerrainMasteryBonus|1									ABILITY:Special Ability|AUTOMATIC|Immunity to Fatigue								SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	
Forest	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality.TerrainMastery	VISIBLE:YES	DESC:You have an instinctive sense of camouflage from your time among the trees, granting you a +4 competence bonus on Hide checks. You gain a +%1 insight bonus on attack and damage rolls against forest creatures.|ForestTerrainMasteryBonus	KEY:Horizon Walker ~ Terrain Mastery ~ Forest				DEFINE:ForestTerrainMasteryBonus|0					BONUS:VAR|ForestTerrainMasteryBonus|1	BONUS:SKILL|Hide|4|TYPE=Competence																SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	
Hills	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality.TerrainMastery	VISIBLE:YES	DESC:The faintest echoes find their way to your ears, granting you a +4 competence bonus on Listen checks. You gain a +%1 insight bonus on attack and damage rolls against hills creatures.|HillsTerrainMasteryBonus	KEY:Horizon Walker ~ Terrain Mastery ~ Hills				DEFINE:HillsTerrainMasteryBonus|0					BONUS:VAR|HillsTerrainMasteryBonus|1	BONUS:SKILL|Listen|4|TYPE=Competence																SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	
Marsh	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality.TerrainMastery	VISIBLE:YES	DESC:You have learned to be quieter than the whispering rushes; your mystic connection to the marsh grants you a +4 competence bonus on Move Silently checks. You gain a +%1 insight bonus on attack and damage rolls against marsh creatures.|MarshTerrainMasteryBonus	KEY:Horizon Walker ~ Terrain Mastery ~ Marsh				DEFINE:MarshTerrainMasteryBonus|0					BONUS:VAR|MarshTerrainMasteryBonus|1	BONUS:SKILL|Move Silently|4|TYPE=Competence																SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	
Mountains	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality.TerrainMastery	VISIBLE:YES	DESC:You naturally cling to surfaces others fall from. You gain a +4 competence bonus on Climb checks, or a +10- foot bonus to your climb speed if you have one. You gain a +%1 insight bonus on attack and damage rolls against mountain creatures.|MountainsTerrainMasteryBonus	KEY:Horizon Walker ~ Terrain Mastery ~ Mountains				DEFINE:MountainsTerrainMasteryBonus|0					BONUS:VAR|MountainsTerrainMasteryBonus|1	BONUS:POSTMOVEADD|TYPE.Climb|10|PREMOVE:1,Climb=1	BONUS:SKILL|Climb|4|TYPE=Competence															SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	
Plains	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality.TerrainMastery	VISIBLE:YES	DESC:The wide-open spaces have sharpened your eyes, granting you a +4 competence bonus on Spot checks. You gain a +%1 insight bonus on attack and damage rolls against plains creatures.|PlainsTerrainMasteryBonus	KEY:Horizon Walker ~ Terrain Mastery ~ Plains				DEFINE:PlainsTerrainMasteryBonus|0					BONUS:VAR|PlainsTerrainMasteryBonus|1	BONUS:SKILL|Spot|4|TYPE=Competence																SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	
Underground	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality.TerrainMastery	VISIBLE:YES	DESC:You have magically adapted to your time in the dark. You have 60-foot darkvision, or 120-foot darkvision if you already had darkvision from another source. You gain a +%1 insight bonus on attack and damage rolls against underground creatures.|UndergroundTerrainMasteryBonus	KEY:Horizon Walker ~ Terrain Mastery ~ Underground				DEFINE:UndergroundTerrainMasteryBonus|0					BONUS:VAR|UndergroundTerrainMasteryBonus|1	BONUS:VAR|DarkvisionRange|60																SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	
Fiery	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality.PlanarTerrainMastery	VISIBLE:YES	DESC:This kind of planar terrain mastery provides you with resistance to fire 20. You gain a +%1 insight bonus on attack and damage rolls against outsiders and elementals with the fire subtype.|FieryTerrainMasteryBonus	KEY:Horizon Walker ~ Planar Terrain Mastery ~ Fiery				DEFINE:FieryTerrainMasteryBonus|0					BONUS:VAR|FieryTerrainMasteryBonus|1	BONUS:VAR|FireResistanceBonus|20|TYPE=Resistance								ABILITY:Special Ability|AUTOMATIC|Resistance To Fire								SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	
Weightless	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality.PlanarTerrainMastery	VISIBLE:YES	DESC:You gain a +30-foot bonus to your fly speed on planes with no gravity or subjective gravity, such as the Astral Plane or the Elemental Plane of Air (see Chapter 5). You gain a +%1 insight on attack and damage rolls against creatures native to the Astral Plane, the Elemental Plane of Air, and the Ethereal Plane, such as githyanki and air elementals. (A creature native to a particular plane has this fact designated in its Environment entry in the Monster Manual.)|WeightlessTerrainMasteryBonus	KEY:Horizon Walker ~ Planar Terrain Mastery ~ Weightless				DEFINE:WeightlessTerrainMasteryBonus|0					BONUS:VAR|WeightlessTerrainMasteryBonus|1																	SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	
Cold	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality.PlanarTerrainMastery	VISIBLE:YES	DESC:This kind of planar terrain mastery provides you with resistance to cold 20. You gain a +%1 insight bonus on attack and damage rolls against outsiders and elementals with the cold subtype.|ColdTerrainMasteryBonus	KEY:Horizon Walker ~ Planar Terrain Mastery ~ Cold				DEFINE:ColdTerrainMasteryBonus|0					BONUS:VAR|ColdTerrainMasteryBonus|1	BONUS:VAR|ColdResistanceBonus|20|TYPE=Resistance								ABILITY:Special Ability|AUTOMATIC|Resistance To Cold								SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	
Shifting	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality.PlanarTerrainMastery	VISIBLE:YES	DESC:You have the supernatural ability to use the ever-shifting nature of planes such as Limbo and the Plane of Shadow to travel faster. You instinctively anticipate shifts in the reality of the plane that bring you closer to your destination, giving you the spell-like ability to use dimension door (as the spell cast at your character level) once every 1d4 rounds. You gain a +%1 insight bonus on attack and damage rolls against outsiders and elementals native to a shifting plane, such as slaadi and shadow mastiffs.|ShiftingTerrainMasteryBonus	KEY:Horizon Walker ~ Planar Terrain Mastery ~ Shifting				DEFINE:ShiftingTerrainMasteryBonus|0					BONUS:VAR|ShiftingTerrainMasteryBonus|1																	SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	
Aligned	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality.PlanarTerrainMastery	VISIBLE:YES	DESC:You have the instinctive ability to mimic the dominant alignment of the plane. You incur none of the penalties for having an alignment at odds with that of the plane, and spells and abilities that harm those of the opposite alignment (such as unholy blight) don't affect you. You have the dominant alignment of the plane with regard to magic, but your behavior and any alignment-related class features you have are unaffected.	KEY:Horizon Walker ~ Planar Terrain Mastery ~ Aligned																										SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	
Cavernous	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality.PlanarTerrainMastery	VISIBLE:YES	DESC:You gain tremorsense with a 30-foot range.	KEY:Horizon Walker ~ Planar Terrain Mastery ~ Cavernous									BONUS:VAR|TremorsenseRange|30																	SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	
Other Plane	CATEGORY:Special Ability	TYPE:ClassFeatures.HorizonWalkerClassFeatures.SpecialQuality.PlanarTerrainMastery	VISIBLE:YES		KEY:Horizon Walker ~ Planar Terrain Mastery ~ Other Plane																										SORTKEY:Class_Horizon_Walker	SOURCEPAGE:DMG	BENEFIT:If other planes are in use additional Planar Terrains can be created.
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.LoremasterClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Loremasters gain no proficiency with any weapon or armor.	KEY:Loremaster ~ Weapon and Armor Proficiency																										SORTKEY:Class_Loremaster	SOURCEPAGE:DMG	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.LoremasterClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A loremaster continues training in magic as well as her field of research. Thus, when a new loremaster level is gained, the character gains new spells per day (and spells known, if applicable) as if she had also gained a level in a spellcasting class she belonged to before she added the prestige class. She does not, however, gain any other benefit a character of that class would have gained (improved chance of controlling or rebuking undead, metamagic or item creation feats, and so on). This essentially means that she adds the level of loremaster to the level of some other spellcasting class the character has, then determines spells per day, spells known, and caster level accordingly.	KEY:Loremaster ~ Spells per Day																										SORTKEY:Class_Loremaster	SOURCEPAGE:DMG	
Secret	CATEGORY:Special Ability	TYPE:ClassFeatures.LoremasterClassFeatures.SpecialQuality	VISIBLE:YES	DESC:In their studies, loremasters stumble upon all sorts of applicable knowledge and secrets. At 1st level and every two levels higher than 1st (3rd, 5th, 7th, and 9th), the loremaster chooses one secret from the table on the next page. Her level plus Intelligence modifier determines the total number of secrets she can choose. She can't choose the same secret twice.	KEY:Loremaster ~ Secret				DEFINE:SecretCount|0	DEFINE:SecretLVL|0				BONUS:ABILITYPOOL|Secret|SecretCount	BONUS:VAR|SecretLVL|INT+LoremasterLVL	BONUS:VAR|SecretCount|(LoremasterLVL+1)/2															SORTKEY:Class_Loremaster	SOURCEPAGE:DMG	
Instant Mastery	CATEGORY:Special Ability	TYPE:ClassFeatures.LoremasterClassFeatures.Secret.SpecialQuality	VISIBLE:YES	DESC:4 ranks of a skill in which the character has no ranks.	KEY:Loremaster ~ Secret ~ Instant Mastery			PREVARGTEQ:SecretLVL,1						BONUS:SKILLRANK|LIST|4					STACK:NO	MULT:YES	CHOOSE:NUMCHOICES=1|SKILL|NORANK										SORTKEY:Class_Loremaster	SOURCEPAGE:DMG	
Secret Health	CATEGORY:Special Ability	TYPE:ClassFeatures.LoremasterClassFeatures.Secret.SpecialQuality	VISIBLE:YES	DESC:+3 hit points.	KEY:Loremaster ~ Secret ~ Secret Health			PREVARGTEQ:SecretLVL,2						BONUS:HP|CURRENTMAX|3																	SORTKEY:Class_Loremaster	SOURCEPAGE:DMG	
Secret of Inner Strength	CATEGORY:Special Ability	TYPE:ClassFeatures.LoremasterClassFeatures.Secret.SpecialQuality	VISIBLE:YES	DESC:+2 bonus on Will saves.	KEY:Loremaster ~ Secret ~ Secret of Inner Strength			PREVARGTEQ:SecretLVL,3						BONUS:SAVE|Will|2																	SORTKEY:Class_Loremaster	SOURCEPAGE:DMG	
Secret of True Stamina	CATEGORY:Special Ability	TYPE:ClassFeatures.LoremasterClassFeatures.Secret.SpecialQuality	VISIBLE:YES	DESC:+2 bonus on Fort saves.	KEY:Loremaster ~ Secret ~ Secret of True Strength			PREVARGTEQ:SecretLVL,4						BONUS:SAVE|Fortitude|2																	SORTKEY:Class_Loremaster	SOURCEPAGE:DMG	
Secret Knowledge of Avoidance	CATEGORY:Special Ability	TYPE:ClassFeatures.LoremasterClassFeatures.Secret.SpecialQuality	VISIBLE:YES	DESC:+2 bonus on Reflex saves.	KEY:Loremaster ~ Secret ~ Secret Knowledge of Avoidance			PREVARGTEQ:SecretLVL,5						BONUS:SAVE|Reflex|2																	SORTKEY:Class_Loremaster	SOURCEPAGE:DMG	
Weapon Trick	CATEGORY:Special Ability	TYPE:ClassFeatures.LoremasterClassFeatures.Secret.SpecialQuality	VISIBLE:YES	DESC:+1 bonus on attack rolls	KEY:Loremaster ~ Secret ~ Weapon Trick			PREVARGTEQ:SecretLVL,6						BONUS:COMBAT|TOHIT|1																	SORTKEY:Class_Loremaster	SOURCEPAGE:DMG	
Dodge Trick	CATEGORY:Special Ability	TYPE:ClassFeatures.LoremasterClassFeatures.Secret.SpecialQuality	VISIBLE:YES	DESC:+1 dodge bonus to AC.	KEY:Loremaster ~ Secret ~ Dodge Trick			PREVARGTEQ:SecretLVL,7						BONUS:COMBAT|AC|1|TYPE=Dodge																	SORTKEY:Class_Loremaster	SOURCEPAGE:DMG	
Applicable Knowledge	CATEGORY:Special Ability	TYPE:ClassFeatures.LoremasterClassFeatures.Secret.SpecialQuality	VISIBLE:YES	DESC:Any one feat.	KEY:Loremaster ~ Secret ~ Applicable Knowledge			PREVARGTEQ:SecretLVL,8						BONUS:ABILITYPOOL|FEAT|1																	SORTKEY:Class_Loremaster	SOURCEPAGE:DMG	
Newfound Arcana	CATEGORY:Special Ability	TYPE:ClassFeatures.LoremasterClassFeatures.Secret.SpecialQuality	VISIBLE:YES	DESC:1 bonus 1st-level spell.	KEY:Loremaster ~ Secret ~ Newfound Arcana			PREVARGTEQ:SecretLVL,9						BONUS:SPELLCAST|CLASS=%LIST;LEVEL=1|1					STACK:NO	MULT:YES	CHOOSE:CLASS|PC[SPELLCASTER]										SORTKEY:Class_Loremaster	SOURCEPAGE:DMG	
More Newfound Arcana	CATEGORY:Special Ability	TYPE:ClassFeatures.LoremasterClassFeatures.Secret.SpecialQuality	VISIBLE:YES	DESC:1 bonus 1st-level spell.	KEY:Loremaster ~ Secret ~ More Newfound Arcana			PREVARGTEQ:SecretLVL,10						BONUS:SPELLCAST|CLASS=%LIST;LEVEL=2|1					STACK:NO	MULT:YES	CHOOSE:CLASS|PC[SPELLCASTER]										SORTKEY:Class_Loremaster	SOURCEPAGE:DMG	
Lore	CATEGORY:Special Ability	TYPE:ClassFeatures.LoremasterClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Loremasters gather knowledge. At 2nd level, a loremaster gains the ability to know legends or information regarding various topics, just as a bard can with bardic knowledge. The loremaster adds her level and her Intelligence modifier to the lore check. See page 28 of the Player's Handbook for more information on bardic knowledge.	KEY:Loremaster ~ Lore									BONUS:VAR|Lore|LoremasterLVL+INT									ABILITY:Special Ability|AUTOMATIC|Lore								SORTKEY:Class_Loremaster	SOURCEPAGE:DMG	
Bonus Language	CATEGORY:Special Ability	TYPE:ClassFeatures.LoremasterClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Loremasters, in their laborious studies, learn new languages in order to access more knowledge. A loremaster can choose any new language at 4th and 8th level.	KEY:Loremaster ~ Bonus Language									BONUS:ABILITYPOOL|Add Spoken Language|LoremasterLVL/4																	SORTKEY:Class_Loremaster	SOURCEPAGE:DMG	
Greater Lore	CATEGORY:Special Ability	TYPE:ClassFeatures.LoremasterClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 6th level, a loremaster gains the ability to understand magic items, as with the identify spell.	KEY:Loremaster ~ Greater Lore																										SORTKEY:Class_Loremaster	SOURCEPAGE:DMG	
True Lore	CATEGORY:Special Ability	TYPE:ClassFeatures.LoremasterClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 10th level, %1/day a loremaster can use her knowledge to gain the effect of a legend lore spell or an analyze dweomer spell.|TrueLoreTimes	KEY:Loremaster ~ True Lore				DEFINE:TrueLoreTimes|0					BONUS:VAR|TrueLoreTimes|1																	SORTKEY:Class_Loremaster	SOURCEPAGE:DMG	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.MysticTheurgeClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Mystic theurges gain no proficiency with any weapon or armor.	KEY:Mystic Theurge ~ Weapon and Armor Proficiency																										SORTKEY:Class_Mystic_Theurge	SOURCEPAGE:DMG	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.MysticTheurgeClassFeatures.SpecialQuality	VISIBLE:YES	DESC:When a new mystic theurge level is gained, the character gains new spells per day as if he had also gained a level in any one arcane spellcasting class he belonged to before he added the prestige class and any one divine spellcasting class he belonged to previously. He does not, however, gain any other benefit a character of that class would have gained (bonus metamagic or item creation feats, bard or assassin abilities, and so on). This essentially means that he adds the level of mystic theurge to the level of whatever other arcane spellcasting class and divine spellcasting class the character has, then determines spells per day and caster level accordingly. For example, a 3rd-level cleric/3rd-level wizard who takes a level in mystic theurge has the same access to spells as a 4th-level cleric and a 4th-level wizard. But he continues to turn undead as a 3rdlevel cleric, and his wizard familiar won't gain any new abilities. If a character had more than one arcane spellcasting class or more than one divine spellcasting class before he became a mystic theurge, he must decide to which class he adds each level of mystic theurge for the purpose of determining spells per day.	KEY:Mystic Theurge ~ Spells per Day																										SORTKEY:Class_Mystic_Theurge	SOURCEPAGE:DMG	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Red Wizards gain no proficiency with any weapon or armor.	KEY:Red Wizard ~ Weapon and Armor Proficiency																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	
Spells per Day	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A Red Wizard's training focuses on arcane spells. Thus, when a new Red Wizard level is gained, the character gains new spells per day as if he had also gained a level in whatever arcane spellcasting class he belonged to before he added the prestige class. He does not, however, gain any other benefit a character of that class would have gained (bonus metamagic or item creation feats, bard or assassin abilities, and so on). This essentially means that he adds the level of Red Wizard to the level of whatever other arcane spellcasting class the character has, then determines spells per day and caster level accordingly. If a character had more than one arcane spellcasting class before he became a Red Wizard, he must decide to which class he adds each level of Red Wizard for the purpose of determining spells per day.	KEY:Red Wizard ~ Spells per Day																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	
Enhanced Specialization	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Upon becoming a Red Wizard, a character increases his devotion to his wizard school of specialization. In exchange for this, the Red Wizard must sacrifice study in one or more schools. The Red Wizard must choose an additional prohibited school or schools using the rules in the Player's Handbook. He can never again learn spells from those prohibited schools. He cannot choose the same prohibited schools he chose asa 1st-level wizard. He can still use the prohibited spells he knew prior to becoming a Red Wizard, including using items that are activated by spell completion or spell trigger.	KEY:Red Wizard ~ Enhanced Specialization																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	
Forbid Abjuration	CATEGORY:Special Ability	TYPE:RedWizardProhibitSchool		KEY:Red Wizard ~ Forbid Abjuration				!PRESUBCLASS:1,Red Wizard Abjurer	DEFINE:ProhibitAbjuration|0					BONUS:VAR|ProhibitAbjuration|1																			
Forbid Conjuration	CATEGORY:Special Ability	TYPE:RedWizardProhibitSchool		KEY:Red Wizard ~ Forbid Conjuration				!PRESUBCLASS:1,Red Wizard Conjurer	DEFINE:ProhibitConjuration|0					BONUS:VAR|ProhibitConjuration|1																			
Forbid Divination	CATEGORY:Special Ability	TYPE:RedWizardProhibitSchool		KEY:Red Wizard ~ Forbid Divination				!PRESUBCLASS:1,Red Wizard Diviner	DEFINE:ProhibitDivination|0					BONUS:VAR|ProhibitDivination|1																			
Forbid Enchantment	CATEGORY:Special Ability	TYPE:RedWizardProhibitSchool		KEY:Red Wizard ~ Forbid Enchantment				!PRESUBCLASS:1,Red Wizard Enchanter	DEFINE:ProhibitEnchantment|0					BONUS:VAR|ProhibitEnchantment|1																			
Forbid Evocation	CATEGORY:Special Ability	TYPE:RedWizardProhibitSchool		KEY:Red Wizard ~ Forbid Evocation				!PRESUBCLASS:1,Red Wizard Evoker	DEFINE:ProhibitEvocation|0					BONUS:VAR|ProhibitEvocation|1																			
Forbid Illusion	CATEGORY:Special Ability	TYPE:RedWizardProhibitSchool		KEY:Red Wizard ~ Forbid Illusion				!PRESUBCLASS:1,Red Wizard Illusionist	DEFINE:ProhibitIllusion|0					BONUS:VAR|ProhibitIllusion|1																			
Forbid Necromancy	CATEGORY:Special Ability	TYPE:RedWizardProhibitSchool		KEY:Red Wizard ~ Forbid Necromancy				!PRESUBCLASS:1,Red Wizard Necromancer	DEFINE:ProhibitNecromancy|0					BONUS:VAR|ProhibitNecromancy|1																			
Forbid Transmutation	CATEGORY:Special Ability	TYPE:RedWizardProhibitSchool		KEY:Red Wizard ~ Forbid Transmutation				!PRESUBCLASS:1,Red Wizard Transmuter	DEFINE:ProhibitTransmutation|0					BONUS:VAR|ProhibitTransmutation|1																			
Specialist Defense	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A Red Wizard gains a bonus on saving throws against spells from his specialist school. This bonus starts at +1 and increases at higher levels, as shown on Table 6-15.	KEY:Red Wizard ~ Specialist Defense				DEFINE:SpecialistDefenseBonus|0					BONUS:VAR|SpecialistDefenseBonus|1|PREVARGTEQ:RedWizardLVL,1	BONUS:VAR|SpecialistDefenseBonus|1|PREVARGTEQ:RedWizardLVL,3	BONUS:VAR|SpecialistDefenseBonus|1|PREVARGTEQ:RedWizardLVL,7	BONUS:VAR|SpecialistDefenseBonus|1|PREVARGTEQ:RedWizardLVL,9														SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:Name|Specialist Defense +%1|SpecialistDefenseBonus
Abjurer Specialist Defense	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:+%1 bonus on saving throw against spells from Abjuration school.	KEY:Red Wizard ~ Specialist Defense ~ Abjurer																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:SaveBonus|+%1 bonus to Saving Throw against spell from Abjuration school|SpecialistDefenseBonus
Conjurer Specialist Defense	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:+%1 bonus on saving throw against spells from Conjuration school.	KEY:Red Wizard ~ Specialist Defense ~ Conjurer																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:SaveBonus|+%1 bonus to Saving Throw against spell from Conjuration school|SpecialistDefenseBonus
Diviner Specialist Defense	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:+%1 bonus on saving throw against spells from Divination school.	KEY:Red Wizard ~ Specialist Defense ~ Diviner																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:SaveBonus|+%1 bonus to Saving Throw against spell from Divination school|SpecialistDefenseBonus
Enchanter Specialist Defense	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:+%1 bonus on saving throw against spells from Enchantment school.	KEY:Red Wizard ~ Specialist Defense ~ Enchanter																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:SaveBonus|+%1 bonus to Saving Throw against spell from Enchantment school|SpecialistDefenseBonus
Evoker Specialist Defense	CATEGORY:Special Ability	TYPE:ClassFeatures.RedWizardClassFeatures.SpecialQuality	VISIBLE:YES	DESC:+%1 bonus on saving throw against spells from Evocation school.	KEY:Red Wizard ~ Specialist Defense ~ Evoker																										SORTKEY:Class_Red_Wizard	SOURCEPAGE:DMG	ASPECT:SaveBonus|+%1 bonus to Saving Throw against spell from Evocation school|SpecialistDefenseBonus
