SOURCELONG:Monster Manual 3	SOURCESHORT:MM3	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2004-09																														
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
																																	
Race Traits ~ Harssaf	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=HarssafRaceTrait	AUTO:LANG|Ignan|Common	BONUS:VAR|AdvancementByClass|1									BONUS:VAR|BlindsenseRange|30|TYPE=Base	BONUS:VAR|FastHealing|3|TYPE=Base								AUTO:WEAPONPROF|Kukri	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfMedium	ABILITY:FEAT|VIRTUAL|Alertness|Lightning Reflexes	ABILITY:Special Ability|AUTOMATIC|Immunity to Blindness							
Flaming Aura	CATEGORY:Special Ability	TYPE:HarssafRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:At will as a free action, a harssaf can generate an intense fi ery heat. This aura takes the form of a miragelike shimmering around a harssaf's body. Any creature that comes within 5 feet of a harssaf automatically takes 1d6 points of fi re damage per round, and any creature struck by a harssaf's melee attacks takes an extra 1d6 points of fi re damage. Only metallic weapons conduct this heat, but harssafs rarely wield wooden weapons when they use this ability, since doing so typically renders the weapons useless after a few rounds.	KEY:Harssaf ~ Flaming Aura																											SOURCEPAGE:MM3	
Sand Pulse	CATEGORY:Special Ability	TYPE:HarssafRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Once per day as a standard action, a harssaf can generate a sand pulse in a 30-foot-radius spread centered on itself. All creatures within the area must make a DC %1 Reflex save or take 3d6 points of damage from the high-powered blast of sand and be blinded for 5 rounds. Success negates the blindness and halves the damage. The save DC is Constitution-based. Creatures that do not rely on eyes to see (such as grimlocks) are unaffected by the blindness but can still take damage from the sand pulse. Harssafs are immune to the sand pulses of other harssafs.	KEY:Harssaf ~ Sand ulse				DEFINE:SandPulseDC|0					BONUS:VAR|SandPulseDC|DefaultDCCon	BONUS:VAR|SandPulseDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Sand Pulse)								ABILITY:Ability Focus|AUTOMATIC|Sand Pulse									SOURCEPAGE:MM3	
Sand Form	CATEGORY:Special Ability	TYPE:HarssafRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At will as a standard action, a harssaf can assume the form of a pile of mobile sand. This ability works as the gaseous form spell, except the harssaf is composed of sand instead of vapor and it cannot fly; harssafs in sand form slither along the ground and can fit through gaps or crevices less than one-quarter inch wide.	KEY:Harssaf ~ Sand Form																											SOURCEPAGE:MM3	
																																	
Race Traits ~ Ironclad Mauler	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=IroncladMaulerRaceTrait																														
Improved Grab	CATEGORY:Special Ability	TYPE:IroncladMaulerRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:To use this ability, an ironclad mauler must hit with a claw attack. It can then attempt to start a grapple as a free action without provoking attacks of opportunity.	KEY:Ironclad Mauler ~ Improved Grab																											SOURCEPAGE:MM3	
Sickening Aura	CATEGORY:Special Ability	TYPE:IroncladMaulerRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:An ironclad mauler is surrounded by a fi eld of negative energy. Any creature that comes within 10 feet of an ironclad mauler must make a DC %1 Fortitude save or become sickened. This condition lasts for 1 hour. A creature that succeeds on the saving throw is immune to that creature's aura for 24 hours. Undead and constructs are immune to this aura. The save is Constitution-based|SickeningAuraDC 	KEY:Ironclad Mauler ~ Sickening Aura				DEFINE:SickeningAuraDC|0					BONUS:VAR|SickeningAuraDC|DefaultDCCon	BONUS:VAR|SickeningAuraDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Sickening Aura)								ABILITY:Ability Focus|AUTOMATIC|Sickening Aura									SOURCEPAGE:MM3	
Trample	CATEGORY:Special Ability	TYPE:IroncladMaulerRaceTrait.SpecialAttack.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Ironclad Mauler ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|2	BONUS:VAR|TrampleDieSize|6|TYPE=Base	BONUS:VAR|TrampleDamage|-STR/2					ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM3	
Grafted Armor	CATEGORY:Special Ability	TYPE:IroncladMaulerRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Iron clad maulers wear armor that has been magically grafted to their forms. This armor provides significant protection in combat, but it imposes no maximum Dexterity bonus, no movement penalty, and no arcane spell failure chance. Other creatures, even other ironclad maulers, cannot wear an ironclad mauler's armor.	KEY:Ironclad Mauler ~ Grafted Armor									BONUS:COMBAT|AC|8|TYPE=Armor																		SOURCEPAGE:MM3	
Light Fortification	CATEGORY:Special Ability	TYPE:IroncladMaulerRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An ironclad mauler's grafted armor protects its vital areas and makes it resistant to extra damage from critical hits and sneak attacks. Anytime an ironclad mauler is hit by a critical hit or a sneak attack, it has a 25%% chance to resist the extra damage.	KEY:Ironclad Mauler ~ Light Fortification																											SOURCEPAGE:MM3	
																																	
Race Traits ~ Justicator	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=JusticatorRaceTrait	AUTO:LANG|Abyssal|Celestial|Common|Infernal										BONUS:VAR|DarkvisionRange|60|TYPE=Base									ABILITY:Special Ability|AUTOMATIC|Immunity to Paralysis										
Natural Weapons	CATEGORY:Special Ability	TYPE:JusticatorRaceTrait.SpecialQuality.Natural Weapons	VISIBLE:YES	DESC:A justicator's natural weapons, as well as any weapons it wields, are treated as lawful-aligned for the purpose of overcoming damage reduction.	KEY:Justicator ~ Natural Weapons																											SOURCEPAGE:MM3	
Smite Chaos	CATEGORY:Special Ability	TYPE:JusticatorRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1 times per day, a justicator can attempt to smite chaos with one normal melee attack. When using its smite chaos ability, a justicator gains a bonus on its attack roll equal to its Charisma modifier and a bonus on the damage roll equal to its Hit Dice. If a justicator accidentally smites a creature that is not chaotic, the smite has no effect, but the ability is still used up for that day.|SmiteChaos	KEY:Justicator ~ Smite Chaos									BONUS:VAR|SmiteChaosLVL|OutsiderLVL	BONUS:VAR|SmiteChaosToHit|max(CHA,0)|TYPE=Base	BONUS:VAR|SmiteChaosDamage|OutsiderLVL	BONUS:VAR|SmiteChaos|4						ABILITY:Special Ability|VIRTUAL|Smite Chaos									SOURCEPAGE:MM3	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:JusticatorRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Justicator ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=10|Bless|Detect Chaos	SPELLS:Innate|TIMES=3|CASTERLEVEL=10|Cure Serious Wounds|Dimensional Anchor|Invisibility Purge|Silence,12+CHA	SPELLS:Innate|TIMES=1|CASTERLEVEL=10|Dispel Chaos,15+CHA|Command (Greater),15+CHA|Plane Shift							SOURCEPAGE:MM3	
																																	
Race Traits ~ Knell Beetle	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=KnellBeetleRaceTrait											BONUS:VAR|DarkvisionRange|60|TYPE=Base									ABILITY:Special Ability|AUTOMATIC|Immunity to Sonic|Scent	ABILITY:FEAT|VIRTUAL|Alertness|Improved Natural Attack (Claw)|Lightning Reflexes|Multiattack|Weapon Focus (Claw)									
Rend	CATEGORY:Special Ability	TYPE:KnellBeetleRaceTrait.SpecialAttack.Extraordinary.Rend	VISIBLE:YES	DESC:If a knell beetle hits with both claw attacks, it latches onto the opponent's body and tears the fl esh. This attack automatically does an additional 4d8+12 points of damage.	KEY:Knell Beetle ~ Rend									BONUS:VAR|RendDice|4	BONUS:VAR|RendDieSize|8|TYPE=Base																	SOURCEPAGE:MM3	
Shake the Earth	CATEGORY:Special Ability	TYPE:KnellBeetleRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A knell beetle can channel some of the sonic energy within its body by performing a rhythmic stomping on the ground as a standard action. Any creature within 5 feet of a knell beetle when it activates this ability must make a DC %1 Reflex save or fall prone as the ground lurches and buckles beneath it. Knell beetles are immune to shake the earth generated by themselves or other knell beetles and never need to save against the effect. If multiple knell beetles activate their shake the earth ability in the same round, the radius of the effect expands as the resonance in the ground combines. For every knell beetle within 5 feet using shake the earth, the radius of the effect expands by another 5 feet. Thus, two knell beetles within 5 feet of one another generate a shaking that affects all creatures within 10 feet of either knell beetle. Three knell beetles within 5 feet using the ability would generate an effect that affects all creatures within 15 feet of any one of the knell beetles. Creatures with stability or that are considered stable against trip attempts receive a bonus on their Refl ex save as if they were being tripped (so a dwarf would receive the +4 bonus on the save to resist being knocked prone). The save DC is Strength-based.|ShakeTheEarthDC	KEY:Knell Beetle ~ Shake the Earth				DEFINE:ShakeTheEarthDC|0					BONUS:VAR|ShakeTheEarthDC|DefaultDCStr	BONUS:VAR|ShakeTheEarthDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Shake the Earth)								ABILITY:Ability Focus|AUTOMATIC|Shake the Earth									SOURCEPAGE:MM3	
Sonic Chime	CATEGORY:Special Ability	TYPE:KnellBeetleRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Once per day, a knell beetle can emit a cone of sonic energy from the chitinous bell above its head. The cone is 30 feet long, and activating the chime is a standard action. Creatures within the cone take 10d6 points of sonic damage (Reflex DC %1 half). A knell beetle is immune to its own sonic chime attack and that of other knell beetles. Knell beetles attacking in numbers use this ability instinctually to heal their fellow knell beetles once several have taken damage (see sonic healing, below). The save DC is Constitution-based.	KEY:Knell Beetle ~ Sonic Chime				DEFINE:SonicChimeDC|0					BONUS:VAR|SonicChimeDC|DefaultDCCon	BONUS:VAR|SonicChimeDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Sonic Chime)								ABILITY:Ability Focus|AUTOMATIC|Sonic Chime									SOURCEPAGE:MM3	
Trample	CATEGORY:Special Ability	TYPE:KnellBeetleRaceTrait.SpecialAttack.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Knell Beetle ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|4	BONUS:VAR|TrampleDieSize|8|TYPE=Base						ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM3	
Sonic Healing	CATEGORY:Special Ability	TYPE:KnellBeetleRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:For every 5 points of damage a sonic attack would deal to a knell beetle, the creature instead heals 1 point of damage it has already sustained. If a knell beetle receives more healing than its current hit point maximum, the extra hit points are wasted (the creature does not gain temporary hit points from exposure to sonic damage). A knell beetle gets no saving throw against attacks that deal sonic damage.	KEY:Knell Beetle ~ Sonic Healing																											SOURCEPAGE:MM3	
Skills	CATEGORY:Special Ability	TYPE:KnellBeetleRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Knell beetles have a +8 racial bonus on Balance, Listen, and Spot checks.	KEY:Knell Beetle ~ Skills									BONUS:SKILL|Balance,Listen,Spot|8|TYPE=Racial																		SOURCEPAGE:MM3	
																																	
Race Traits ~ Knell Beetle (Lesser)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=KnellBeetleLesserRaceTrait											BONUS:VAR|DarkvisionRange|60|TYPE=Base									ABILITY:Special Ability|AUTOMATIC|Immunity to Sonic|Scent	ABILITY:FEAT|VIRTUAL|Alertness|Improved Natural Attack (Claw)|Lightning Reflexes|Multiattack									
Rend	CATEGORY:Special Ability	TYPE:KnellBeetleLesserRaceTrait.SpecialAttack.Extraordinary.Rend	VISIBLE:YES	DESC:If a knell beetle hits with both claw attacks, it latches onto the opponent's body and tears the fl esh. This attack automatically does an additional 2d10+6 points of damage.	KEY:Knell Beetle (Lesser) ~ Rend									BONUS:VAR|RendDice|2	BONUS:VAR|RendDieSize|10|TYPE=Base																	SOURCEPAGE:MM3	
Screech	CATEGORY:Special Ability	TYPE:KnellBeetleLesserRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Once per day, a lesser knell beetle can emit a cone of sonic energy from the chitinous bell above its head, just as a normal knell beetle. However, the lesser knell beetle's cone is 20 feet long, and creatures within take 5d6 points of sonic damage (Refl ex DC %1 half). The save DC is Constitution-based.	KEY:Knell Beetle (Lesser) ~ Screech				DEFINE:ScreechDC|0					BONUS:VAR|ScreechDC|DefaultDCCon	BONUS:VAR|ScreechDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Screech)								ABILITY:Ability Focus|AUTOMATIC|Screech									SOURCEPAGE:MM3	
Shake the Earth	CATEGORY:Special Ability	TYPE:KnellBeetleLesserRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:This ability functions just as a normal knell beetle's shake the earth ability, except the Refl ex save DC is %1. Lesser and normal knell beetles are immune to each other's shake the earth ability, as well as their own. The save DC is Strength-based.|ShakeTheEarthDC	KEY:Knell Beetle (Lesser) ~ Shake the Earth				DEFINE:ShakeTheEarthDC|0					BONUS:VAR|ShakeTheEarthDC|DefaultDCStr	BONUS:VAR|ShakeTheEarthDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Shake the Earth)								ABILITY:Ability Focus|AUTOMATIC|Shake the Earth									SOURCEPAGE:MM3	
Trample	CATEGORY:Special Ability	TYPE:KnellBeetleLesserRaceTrait.SpecialAttack.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Knell Beetle (Lesser) ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|4	BONUS:VAR|TrampleDieSize|8|TYPE=Base						ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM3	
Sonic Healing	CATEGORY:Special Ability	TYPE:KnellBeetleLesserRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:This ability functions as the normal knell beetle's sonic healing ability, except lesser knell beetles heal 1 point of damage per 3 points of sonic damage a sonic attack would normally deal.	KEY:Knell Beetle (Lesser) ~ Sonic Healing																											SOURCEPAGE:MM3	
Skills	CATEGORY:Special Ability	TYPE:KnellBeetleLesserRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Knell beetles have a +4 racial bonus on Balance, Listen, and Spot checks.	KEY:Knell Beetle (Lesser) ~ Skills									BONUS:SKILL|Balance,Listen,Spot|4|TYPE=Racial																		SOURCEPAGE:MM3	
																																	
Race Traits ~ Lhosk	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=LhoskRaceTrait	AUTO:LANG|Common	BONUS:VAR|AdvancementByClass|1									BONUS:VAR|DarkvisionRange|60|TYPE=Base									AUTO:WEAPONPROF|Spear										
Entangling Web	CATEGORY:Special Ability	TYPE:LhoskRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A lhosk can throw a web eight times per day. This is a ranged touch attack for the lhosk with a range increment of 10 feet (maximum range, 50 feet); it is effective against targets up to Huge. A creature hit by the entangling web is entangled. An entangled creature can escape with a successful DC %1 Escape Artist check or burst free with a DC %2 Strength check. The save DCs are Dexterity-based, and the Strength check DC includes a +4 racial bonus. Both are standard actions.|EntanglingWebEscapeDC|EntanglingWebBurstDC	KEY:Lhosk ~ Entangling Web				DEFINE:EntanglingWebDC|0	DEFINE:EntanglingWebEscapeDC|0	DEFINE:EntanglingWebBurstDC|0			BONUS:VAR|EntanglingWebDC|DefaultDCDex	BONUS:VAR|EntanglingWebDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Entangling Web)	BONUS:VAR|EntanglingWebEscapeDC|EntanglingWebDC	BONUS:VAR|EntanglingWebBurstDC|EntanglingWebDC	BONUS:VAR|EntanglingWebBurstDC|4|TYPE=Racial					ABILITY:Ability Focus|AUTOMATIC|Entangling Web									SOURCEPAGE:MM3	
Skills	CATEGORY:Special Ability	TYPE:LhoskRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A lhosk has a +8 racial bonus on Climb checks and can always choose to take 10 on Climb checks, even if rushed or threatened.	KEY:Lhosk ~ Skills									BONUS:SKILL|Climb|8|TYPE=Racial																		SOURCEPAGE:MM3	
																																	
Race Traits ~ Lizardfolk (Blackscale)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=LizardfolkBlackscaleRaceTrait	AUTO:LANG|Draconic	BONUS:VAR|AdvancementByClass|1									BONUS:VAR|DarkvisionRange|60|TYPE=Base	BONUS:VAR|AcidResistanceBonus|5|TYPE=Resistance								AUTO:WEAPONPROF|Greatclub|Javelin										
Hold Breath	CATEGORY:Special Ability	TYPE:LizardfolkBlackscaleRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A blackscale lizardfolk can hold its breath for a number of rounds equal to 4 x its Constitution score before it risks drowning (see page 304 of the Dungeon Master's Guide).	KEY:Lizardfolk (Blackscale) ~ Hold Breath																											SOURCEPAGE:MM3	
Skills	CATEGORY:Special Ability	TYPE:LizardfolkBlackscaleRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Because of their tails, blackscale lizardfolk have a +4 racial bonus on Balance, Jump, and Swim checks.	KEY:Lizardfolk (Blackscale) ~ Skills									BONUS:SKILL|Balance,Jump,Swim|4|TYPE=Racial																		SOURCEPAGE:MM3	
																																	
Race Traits ~ Lizardfolk (Poison Dusk)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=LizardfolkPoisonDuskRaceTrait	AUTO:LANG|Draconic	BONUS:VAR|AdvancementByClass|1									BONUS:VAR|HasLowLightVision|1|TYPE=Base	BONUS:VAR|AcidResistanceBonus|5|TYPE=Resistance								AUTO:WEAPONPROF|Greatclub|Javelin										
Skills	CATEGORY:Special Ability	TYPE:LizardfolkPoisonDuskRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A poison dusk lizardfolk has a +4 racial bonus on Balance, Jump, and Swim checks. A poison dusk lizardfolk can apply poison without endangering itself. Its chameleon skin allows it a +5 racial bonus on Hide checks.	KEY:Lizardfolk (Poison Dusk) ~ Skills									BONUS:SKILL|Balance,Jump,Swim|4|TYPE=Racial																		SOURCEPAGE:MM3	
Poison Use	CATEGORY:Special Ability	TYPE:LizardfolkPoisonDuskRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Due to their long tradition of working with venoms, poison dusks are never at risk when applying poisons to weapons. Common poisons include black adder venom and blue whinnis.	KEY:Lizardfolk (Poison Dusk) ~ Poison Use																											SOURCEPAGE:MM3	
Chameleon Skin	CATEGORY:Special Ability	TYPE:LizardfolkPoisonDuskRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Poison dusks can adjust the colors of their scales to blend in with their surroundings. When it is not wearing armor, robes or other covering clothing, a poison dusk lizardfolk gains a +5 racial bonus on Hide checks.	KEY:Lizardfolk (Poison Dusk) ~ Chameleon Skin									BONUS:SKILL|Hide|5|TYPE=Racial																		SOURCEPAGE:MM3	
Hold Breath	CATEGORY:Special Ability	TYPE:LizardfolkPoisonDuskRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A poison dusk lizardfolk can hold its breath for a number of rounds equal to 4 x its Constitution score before it risks drowning (see page 304 of the Dungeon Master's Guide).	KEY:Lizardfolk (Poison Dusk) ~ Hold Breath																											SOURCEPAGE:MM3	
Weapon Familiarity	CATEGORY:Special Ability	TYPE:LizardfolkPoisonDuskRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Poison dusk lizardfolk treat bolas and nets as martial weapons rather than exotic weapons.	KEY:Lizardfolk (Poison Dusk) ~ Weapon Familiarity																		CHANGEPROF:Net=Martial	CHANGEPROF:Bolas=Martial								SOURCEPAGE:MM3	
Languages	CATEGORY:Special Ability	TYPE:LizardfolkPoisonDuskRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Draconic, Common. Bonus Languages: Halfling, Sylvan.	KEY:Lizardfolk (Poison Dusk) ~ Languages																		TEMPLATE:Lizardfolk ~ Poison Dusk ~ Languages									SOURCEPAGE:MM3	
Favored Class	CATEGORY:Special Ability	TYPE:LizardfolkPoisonDuskRaceTrait.SpecialQuality	VISIBLE:YES	DESC:Ranger.	KEY:Lizardfolk (Poison Dusk) ~ Favored Class																		TEMPLATE:Lizardfolk ~ Poison Dusk ~ Favored Class									SOURCEPAGE:MM3	
																																	
Race Traits ~ Lumi	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=LumiRaceTrait	AUTO:LANG|Lumi|Common	BONUS:VAR|AdvancementByClass|1									BONUS:VAR|DarkvisionRange|60|TYPE=Base									AUTO:WEAPONPROF|Morningstar	ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfHeavy	ABILITY:Internal|AUTOMATIC|TYPE=ShieldProf	ABILITY:FEAT|VIRTUAL|Improved Initiative							
Body of Light	CATEGORY:Special Ability	TYPE:LumiRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A lumi's body is infused with a softly glowing positive energy. It is immune to all death spells, magical death effects, energy drain, and any negative energy effects (such as from inflict spells or chill touch). Lumi are adapted to live on the Positive Energy Plane. They never gain additional temporary hit points as a result of being on a plane with the major positive-dominant energy trait (see Manual of the Planes, page 12), and thus are never in danger of exploding when on the Positive Energy Plane. They still gain full benefi t from the fast healing ability of planes with any positive-energy trait. A lumi sheds white light in a 5-foot radius at all times. It cannot voluntarily suppress this ability, though the light can be concealed by spells that create darkness.	KEY:Lumi ~ Body of Light																											SOURCEPAGE:MM3	
Clear Vision	CATEGORY:Special Ability	TYPE:LumiRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A lumi cannot be blinded or dazzled by any effect. It can still be effectively blind due to concealment, such as by darkness or fog. It is specifi cally immune to color spray, rainbow pattern, searing light, sunbeam, sunburst, or other effects that use direct light as an attack form (such as a ghaele's light ray attack). Sun blades deal only nonlethal damage to a lumi.	KEY:Lumi ~ Clear Vision																											SOURCEPAGE:MM3	
Floating Head	CATEGORY:Special Ability	TYPE:LumiRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A lumi's head naturally fl oats a few inches above its shoulders. The creature can rotate its head in any direction but cannot raise, lower, or otherwise move its head away from where it fl oats; an unseen force prevents others from moving its head as well. Opponents who fl ank a lumi do not gain the normal +2 bonus on attack rolls. Lumi are immune to the decapitation power of a vorpal weapon. They may not be strangled and are immune to suffocation.	KEY:Lumi ~ Floating Head																											SOURCEPAGE:MM3	
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:LumiRaceTrait.SpecialAttack.Spell-Like	VISIBLE:YES		KEY:Lumi ~ Spell-Like																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=3|Disrupt Undead,10+CHA|Light	SPELLS:Innate|TIMES=3|CASTERLEVEL=3|Cure Light Wounds|Glitterdust,12+CHA								SOURCEPAGE:MM3	
Skills	CATEGORY:Special Ability	TYPE:LumiRaceTrait.SpecialQuality	VISIBLE:YES	DESC:A lumi has a +2 racial bonus on Search, Sense Motive, and Spot checks.	KEY:Lumi ~ Skills									BONUS:SKILL|Search,Sense Motive,Spot|2|TYPE=Racial																		SOURCEPAGE:MM3	
																																	
Race Traits ~ Lurking Strangler	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=LurkingStranglerRaceTrait											BONUS:VAR|DarkvisionRange|60|TYPE=Base									ABILITY:FEAT|VIRTUAL|Alertness										
Eye Rays	CATEGORY:Special Ability	TYPE:LurkingStranglerRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Each of a lurking strangler's two eye rays resembles a spell cast by a 3rd-level caster. One eye acts as the cause fear spell, and the other produces a sleep effect. Each effect is negated with a DC %1 Will save. The save DCs are Charisma-based. &nl; Cause Fear: This ray works like the spell. It has a range of 30 feet. &nl; Sleep: This ray works like the spell, except that it affects one creature with up to 4 Hit Dice. It has a range of 130 feet.|EyeRaysDC	KEY:Lurking Strangler ~ Eye Rays				DEFINE:EyeRaysDC|0					BONUS:VAR|EyeRaysDC|DefaultDCCha	BONUS:VAR|EyeRaysDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Eye Rays)								ABILITY:Ability Focus|AUTOMATIC|Eye Rays									SOURCEPAGE:MM3	
Suffocate	CATEGORY:Special Ability	TYPE:LurkingStranglerRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:If a lurking strangler hits a helpless foe with its lash attack, it wraps itself around the victim's throat and begins to choke it. In the first round, the victim falls unconscious (0 hit points). In the following round, she drops to -1 hit points and is dying. In the third round, she suffocates and dies.	KEY:Lurking Strangler ~ Suffocate																											SOURCEPAGE:MM3	
All-Around Vision	CATEGORY:Special Ability	TYPE:LurkingStranglerRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Lurking stranglers are exceptionally alert and circumspect. Their eyes and physiology give them a +4 racial bonus on Spot checks and Search checks, and they can't be fl anked.	KEY:Lurking Strangler ~ All-Around Vision									BONUS:SKILL|Search,Spot|4|TYPE=Racial				ABILITY:Special Ability|AUTOMATIC|All-Around Vision|Immunity To Flanking														SOURCEPAGE:MM3	
Flight	CATEGORY:Special Ability	TYPE:LurkingStranglerRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A lurking strangler's body is naturally buoyant. This buoyancy allows it to fly at a speed of 20 feet. This buoyancy also grants it a permanent feather fall effect (as the spell) with personal range.	KEY:Lurking Strangler ~ Flight																											SOURCEPAGE:MM3	
																																	
Race Traits ~ Mastodon	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=MastodonRaceTrait											BONUS:VAR|HasLowLightVision|1|TYPE=Base									ABILITY:Special Ability|AUTOMATIC|Scent										
Trample	CATEGORY:Special Ability	TYPE:MastodonRaceTrait.SpecialAttack.Extraordinary.Trample	VISIBLE:YES	DESC:Reflex half DC %1. The save DC is Strength based.|TrampleDC	KEY:Mastodon ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|2	BONUS:VAR|TrampleDieSize|12|TYPE=Base						ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:MM3	
																																	
Race Traits ~ Mindshredder (Larva)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=MindshredderLarvaRaceTrait											BONUS:VAR|DarkvisionRange|60|TYPE=Base																			
