SOURCELONG:Draconomicon	SOURCESHORT:Drac	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-11																													
																																
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page
CATEGORY=Internal|Race Traits ~ Dragon (Howling).MOD																																
CATEGORY=Internal|Race Traits ~ Dragon (Howling).MOD														BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Howling).MOD														BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Howling).MOD														BONUS:STAT|WIS|-2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Howling).MOD														BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
#SR																																
CATEGORY=Internal|Race Traits ~ Dragon (Howling).MOD				SR:DragonSpellResistance										BONUS:VAR|DragonSpellResistance|15|PREVARGTEQ:DragonAgeCategory,1	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,2	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,3	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,4	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,12							
#AC / DR																																
CATEGORY=Internal|Race Traits ~ Dragon (Howling).MOD				DR:0/Magic										BONUS:VAR|DragonNaturalArmorBonus|5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,3		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,7		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,9										
CATEGORY=Internal|Race Traits ~ Dragon (Howling).MOD				DR:0/Law																		BONUS:MISC|DR|Law|5|PREVARGTEQ:DragonAgeCategory,9		BONUS:MISC|DR|Law|5|PREVARGTEQ:DragonAgeCategory,11								
Breath Weapon	CATEGORY:Special Ability	TYPE:TrueDragonHowlingDragonRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:A howling dragon has two types of breath weapon, a cone of howling sound that deals sonic damage, or a cone of maddening wails. Creatures within the area of the maddening wails effect must succeed on a Fortitude save or take 1 point of Wisdom damage per age category of the dragon. On the plane of Pandemonium, where screaming winds restrict sound and hearing, both effects are limited to a 10-foot cone. Damage %1d%2, DC %3, Length %4|BreathWeaponDice|BreathWeaponDieSize|BreathWeaponDC|BreathWeaponCone	KEY:Dragon (Howling Dragon) ~ Breath Weapon									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)	BONUS:VAR|BreathWeaponDieSize|10|TYPE=Base								ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:Drac
Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonHowlingDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Howling Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:Drac
Tasha's Hideous Laughter	CATEGORY:Special Ability	TYPE:TrueDragonHowlingDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Howling Dragon) ~ Tasha's Hideous Laughter																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonAgeCaterogy|Tasha's Hideous Laughter									SOURCEPAGE:Drac
Wind Wall	CATEGORY:Special Ability	TYPE:TrueDragonHowlingDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Howling Dragon) ~ Wind Wall																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonAgeCaterogy|Wind Wall									SOURCEPAGE:Drac
Confusion	CATEGORY:Special Ability	TYPE:TrueDragonHowlingDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Howling Dragon) ~ Confusion																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Confusion									SOURCEPAGE:Drac
Gust of Wind	CATEGORY:Special Ability	TYPE:TrueDragonHowlingDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Howling Dragon) ~ Gust of Wind																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Gust of Wind									SOURCEPAGE:Drac
Insanity	CATEGORY:Special Ability	TYPE:TrueDragonHowlingDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Howling Dragon) ~ Insanity																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Insanity									SOURCEPAGE:Drac
Phantasmal Killer	CATEGORY:Special Ability	TYPE:TrueDragonHowlingDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Howling Dragon) ~ Phantasmal Killer																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Phantasmal Killer									SOURCEPAGE:Drac
Shatter	CATEGORY:Special Ability	TYPE:TrueDragonHowlingDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Howling Dragon) ~ Shatter																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Shatter									SOURCEPAGE:Drac
Shout	CATEGORY:Special Ability	TYPE:TrueDragonHowlingDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Howling Dragon) ~ Shout																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Shout									SOURCEPAGE:Drac
Sound Burst	CATEGORY:Special Ability	TYPE:TrueDragonHowlingDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Howling Dragon) ~ Sound Burst																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Sound Burst									SOURCEPAGE:Drac
Symbol of Insanity	CATEGORY:Special Ability	TYPE:TrueDragonHowlingDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Howling Dragon) ~ Symbol of Insanity																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Symbol of Insanity									SOURCEPAGE:Drac
Wird	CATEGORY:Special Ability	TYPE:TrueDragonHowlingDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Howling Dragon) ~ Weird																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Weird									SOURCEPAGE:Drac
Whirlwind	CATEGORY:Special Ability	TYPE:TrueDragonHowlingDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Howling Dragon) ~ Whirlwind																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Whirlwind									SOURCEPAGE:Drac
																																
Race Traits ~ Dragon (Oceanus)	CATEGORY:Internal	TYPE:Special	ABILITY:Internal|AUTOMATIC|Dragon Defaults|True Dragon|Planar Dragon						BONUS:VAR|DragonAgeCategory|(DragonLVL-4)/3					ABILITY:Special Ability|AUTOMATIC|Dragon (Oceanus Dragon) ~ Breath Weapon|Dragon (Oceanus Dragon) ~ Amphibious|Immunity to Electricity|Dragon (Oceanus Dragon) ~ Water Breathing	ABILITY:Special Ability|AUTOMATIC|Dragon (Oceanus Dragon) ~ Detect Evil|PREVARGTEQ:DragonAgeCategory,2		ABILITY:Special Ability|AUTOMATIC|Dragon (Oceanus Dragon) ~ Control Water|PREVARGTEQ:DragonAgeCategory,4	ABILITY:Special Ability|AUTOMATIC|Dragon (Oceanus Dragon) ~ Frightful Presence|PREVARGTEQ:DragonAgeCategory,5	ABILITY:Special Ability|AUTOMATIC|Dragon (Oceanus Dragon) ~ Smite Evil|PREVARGTEQ:DragonAgeCategory,6		ABILITY:Special Ability|AUTOMATIC|Dragon (Oceanus Dragon) ~ Holy Smite|PREVARGTEQ:DragonAgeCategory,8		ABILITY:Special Ability|AUTOMATIC|Dragon (Oceanus Dragon) ~ Control Winds|Dragon (Oceanus Dragon) ~ Dispel Evil|PREVARGTEQ:DragonAgeCategory,10		ABILITY:Special Ability|AUTOMATIC|Dragon (Oceanus Dragon) ~ Holy Word|PREVARGTEQ:DragonAgeCategory,12							
#CR														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm							
CATEGORY=Internal|Race Traits ~ Dragon (Oceanus).MOD														BONUS:MISC|CR|4|PREVARGTEQ:DragonAgeCategory,1	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,2	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,3	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,4	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,5	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,6	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,7	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,10	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,12							
#LevelAdj																																
CATEGORY=Internal|Race Traits ~ Dragon (Oceanus).MOD														BONUS:VAR|DragonLevelAdjustment|4|PREVAREQ:DragonAgeCategory,1	BONUS:VAR|DragonLevelAdjustment|5|PREVAREQ:DragonAgeCategory,2	BONUS:VAR|DragonLevelAdjustment|6|PREVAREQ:DragonAgeCategory,3																
#size																																
CATEGORY=Internal|Race Traits ~ Dragon (Oceanus).MOD														BONUS:VAR|DragonSizeGroup|2|TYPE=Base																		
CATEGORY=Internal|Race Traits ~ Dragon (Oceanus).MOD														BONUS:VAR|DragonDefaultFlySpeed|1|TYPE=NotStandard|PREVARGTEQ:DragonAgeCategory,1					BONUS:MOVEADD|TYPE.Fly|50|PREVARGTEQ:DragonAgeCategory,6													
CATEGORY=Internal|Race Traits ~ Dragon (Oceanus).MOD														BONUS:VAR|Maneuverability|3|TYPE=Base|PREVARGTEQ:DragonAgeCategory,1	BONUS:VAR|Maneuverability|-1|TYPE=Base|PREVARGTEQ:DragonAgeCategory,2								BONUS:VAR|Maneuverability|-1|TYPE=Base|PREVARGTEQ:DragonAgeCategory,10									
#stats														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm							
CATEGORY=Internal|Race Traits ~ Dragon (Oceanus).MOD														BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Oceanus).MOD																																
CATEGORY=Internal|Race Traits ~ Dragon (Oceanus).MOD														BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Oceanus).MOD																BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
CATEGORY=Internal|Race Traits ~ Dragon (Oceanus).MOD																BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
CATEGORY=Internal|Race Traits ~ Dragon (Oceanus).MOD														BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
#SR																																
CATEGORY=Internal|Race Traits ~ Dragon (Oceanus).MOD				SR:DragonSpellResistance														BONUS:VAR|DragonSpellResistance|21|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,12							
#AC / DR																																
CATEGORY=Internal|Race Traits ~ Dragon (Oceanus).MOD				DR:0/Magic										BONUS:VAR|DragonNaturalArmorBonus|2		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,3		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,7		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,9										
CATEGORY=Internal|Race Traits ~ Dragon (Oceanus).MOD				DR:0/Evil																		BONUS:MISC|DR|Evil|5|PREVARGTEQ:DragonAgeCategory,9		BONUS:MISC|DR|Evil|5|PREVARGTEQ:DragonAgeCategory,11								
Breath Weapon	CATEGORY:Special Ability	TYPE:TrueDragonOceanusDragonRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:An Oceanus dragon has two types of breath weapon, a line of lightning or a cone of tranquility gas. Creatures within the cone must succeed on a Will save or become dazed for 1d6 rounds plus 1 round per age category of the dragon. Both breath weapons function normally underwater. Damage %1d%2, DC %3, Length %4|BreathWeaponDice|BreathWeaponDieSize|BreathWeaponDC|BreathWeaponLine	KEY:Dragon (Oceanus Dragon) ~ Breath Weapon									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)	BONUS:VAR|BreathWeaponDieSize|8|TYPE=Base								ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:Drac
Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonOceanusDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Oceanus Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:Drac
Smite Evil	CATEGORY:Special Ability	TYPE:TrueDragonOceanusDragonRaceTrait.SpecialAttack	VISIBLE:YES	DESC:Once per day an Oceanus dragon can make a normal attack to deal extra damage equal to its HD total against an evil foe.	KEY:Dragon (Oceanus Dragon) ~ Smite Evil									BONUS:VAR|SmiteEvilLVL|DragonLVL		BONUS:VAR|SmiteEvilDamage|DragonLVL	BONUS:VAR|SmiteEvil|1						ABILITY:Special Ability|VIRTUAL|Smite Evil									SOURCEPAGE:Drac
Detect Evil	CATEGORY:Special Ability	TYPE:TrueDragonOceanusDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Oceanus Dragon) ~ Detect Evil																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=DragonAgeCaterogy|Detect Evil									SOURCEPAGE:Drac
Control Water	CATEGORY:Special Ability	TYPE:TrueDragonOceanusDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Oceanus Dragon) ~ Control Water																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonAgeCaterogy|Control Water									SOURCEPAGE:Drac
Holy Smite	CATEGORY:Special Ability	TYPE:TrueDragonOceanusDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Oceanus Dragon) ~ Holy Smite																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonAgeCaterogy|Holy Smite									SOURCEPAGE:Drac
Water Breathing	CATEGORY:Special Ability	TYPE:TrueDragonOceanusDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Oceanus Dragon) ~ Water Breathing																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonAgeCaterogy|Water Breathing									SOURCEPAGE:Drac
Control Winds	CATEGORY:Special Ability	TYPE:TrueDragonOceanusDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Oceanus Dragon) ~ Control Winds																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Control Winds									SOURCEPAGE:Drac
Dispel Evil	CATEGORY:Special Ability	TYPE:TrueDragonOceanusDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Oceanus Dragon) ~ Dispel Evil																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Dispel Evil									SOURCEPAGE:Drac
Holy Word	CATEGORY:Special Ability	TYPE:TrueDragonOceanusDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Oceanus Dragon) ~ Holy Word																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Holy Word									SOURCEPAGE:Drac
Amphibious	CATEGORY:Special Ability	TYPE:TrueDragonOceanusDragonRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:Although Oceanus dragons are aquatic, they can survive indefinitely on land.	KEY:Dragon (Oceanus Dragon) ~ Amphibious																											SOURCEPAGE:Drac
# Water Breathing	CATEGORY:Special Ability	TYPE:TrueDragonOceanusDragonRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An Oceanus dragon can breathe underwater indefinitely and can freely use its breath weapon, spell-like abilities, and other abilities while submerged.	KEY:Dragon (Oceanus Dragon) ~ Water Breathing																											SOURCEPAGE:Drac
																																
Race Traits ~ Dragon (Pyroclastic)	CATEGORY:Internal	TYPE:Special	ABILITY:Internal|AUTOMATIC|Dragon Defaults|True Dragon|Planar Dragon						BONUS:VAR|DragonAgeCategory|(DragonLVL-4)/3					ABILITY:Special Ability|AUTOMATIC|Dragon (Pyroclastic Dragon) ~ Breath Weapon|Immunity to Sonic|Immunity to Fire	ABILITY:Special Ability|AUTOMATIC|Dragon (Pyroclastic Dragon) ~ Pyrotechnics|Dragon (Pyroclastic Dragon) ~ Sound Burst|PREVARGTEQ:DragonAgeCategory,2		ABILITY:Special Ability|AUTOMATIC|Dragon (Pyroclastic Dragon) ~ Produce Flame|Dragon (Pyroclastic Dragon) ~ Shatter|PREVARGTEQ:DragonAgeCategory,4	ABILITY:Special Ability|AUTOMATIC|Dragon (Pyroclastic Dragon) ~ Frightful Presence|PREVARGTEQ:DragonAgeCategory,5	ABILITY:Special Ability|AUTOMATIC|Dragon (Pyroclastic Dragon) ~ Shout|Dragon (Pyroclastic Dragon) ~ Wall of Fire|PREVARGTEQ:DragonAgeCategory,6		ABILITY:Special Ability|AUTOMATIC|Dragon (Pyroclastic Dragon) ~ Fire Storm|Dragon (Pyroclastic Dragon) ~ Wall of Stone|PREVARGTEQ:DragonAgeCategory,8		ABILITY:Special Ability|AUTOMATIC|Dragon (Pyroclastic Dragon) ~ Incendiary Cloud|Dragon (Pyroclastic Dragon) ~ Power Word Stun|PREVARGTEQ:DragonAgeCategory,10		ABILITY:Special Ability|AUTOMATIC|Dragon (Pyroclastic Dragon) ~ Meteor Swarm|PREVARGTEQ:DragonAgeCategory,12							
#CR														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm							
